grid_lat,grid_lon,band,hat_m,zos_std_m,tide_daily_max_mean_m,phase_envelope_mean_m,phase_envelope_p95_m,phase_envelope_over_zos_std,median_abs_daily_zos_step_m,days_total,days_passing_gate_current,days_passing_gate_lower_bound,days_passing_gate_upper_bound,days_pass_now_fail_at_lower_bound,days_fail_now_pass_at_upper_bound,share_of_passing_days_at_risk,gate_passing_runs,gate_passing_runs_lost_at_lower_bound,share_of_runs_at_risk,spearman_current_vs_midpoint
-23.600000381469727,-44.20001220703125,SP/RJ,0.627519,0.08537931740283966,0.36011627316474915,0.04050580412149429,0.10687669515609739,0.47442173957824707,0.032227691262960434,12053,333,180,504,153,171,0.4594594594594595,179,63,0.35195530726256985,0.9852204569639496
-23.600000381469727,-44.0,SP/RJ,0.623142,0.07762166112661362,0.3560132086277008,0.03571883961558342,0.09418011605739593,0.4601658880710602,0.02850429341197014,12053,271,149,414,122,143,0.45018450184501846,148,54,0.36486486486486486,0.987932320942991
-23.39999961853028,-44.399993896484375,SP/RJ,0.647998,0.11166563630104065,0.37618905305862427,0.05690986290574074,0.15056310892105101,0.5096452832221985,0.044916845858097076,12053,596,298,892,298,296,0.5,316,134,0.4240506329113924,0.9760943008496015
-23.39999961853028,-44.20001220703125,SP/RJ,0.644203,0.10259512811899185,0.3711373507976532,0.050734713673591614,0.13438955545425413,0.4945138692855835,0.04001016169786453,12053,487,240,736,247,249,0.5071868583162218,263,113,0.4296577946768061,0.9798662619737448
-23.39999961853028,-44.0,SP/RJ,0.638865,0.09526288509368896,0.3657280504703522,0.04612715169787407,0.12226935625076288,0.4842090606689453,0.03668324649333954,12053,410,206,628,204,218,0.4975609756097561,225,93,0.41333333333333333,0.9825591131854446
-23.39999961853028,-43.79998779296875,SP/RJ,0.631576,0.08931905776262283,0.35963428020477295,0.042537420988082886,0.11218560338020325,0.47624126076698303,0.03389977663755417,12053,348,182,542,166,194,0.47701149425287354,184,70,0.3804347826086957,0.9844447860698446
-23.39999961853028,-43.600006103515625,SP/RJ,0.625777,0.08414125442504883,0.3546246290206909,0.03946729376912117,0.10371192693710327,0.4690599739551544,0.03149530291557312,12053,310,166,480,144,170,0.4645161290322581,167,64,0.38323353293413176,0.9860619510536244
-23.39999961853028,-43.399993896484375,SP/RJ,0.622132,0.07942153513431549,0.35146409273147583,0.03650610148906708,0.09556175768375393,0.459649920463562,0.029163343831896782,12053,268,151,413,117,145,0.43656716417910446,145,51,0.35172413793103446,0.9876415294087462
-23.39999961853028,-43.20001220703125,SP/RJ,0.620257,0.07460521161556244,0.349467009305954,0.033645905554294586,0.08749094605445862,0.45098599791526794,0.026984643191099167,12053,236,131,356,105,120,0.4449152542372881,119,42,0.35294117647058826,0.9891217450264514
-23.39999961853028,-43.0,SP/RJ,0.619911,0.06894788146018982,0.34814366698265076,0.0304725244641304,0.0791039526462555,0.44196462631225586,0.024414807558059692,12053,193,112,294,81,101,0.41968911917098445,99,35,0.35353535353535354,0.9906842471115941
-23.39999961853028,-42.79998779296875,SP/RJ,0.620806,0.0640195682644844,0.3472011387348175,0.027472786605358124,0.07118085026741028,0.42913109064102173,0.022094957530498505,12053,172,95,243,77,71,0.4476744186046512,87,33,0.3793103448275862,0.992160788023372
-23.39999961853028,-42.600006103515625,SP/RJ,0.62258,0.06142960116267204,0.3466976284980774,0.02527015469968319,0.06542452573776245,0.4113677144050598,0.020361918956041336,12053,151,86,212,65,61,0.4304635761589404,80,31,0.3875,0.9932939431003129
-23.39999961853028,-42.20001220703125,SP/RJ,0.631304,0.062148842960596085,0.3487884998321533,0.02435282990336418,0.06249725520610808,0.3918468654155731,0.01989823952317238,12053,138,81,197,57,59,0.41304347826086957,70,29,0.4142857142857143,0.9939063949750879
-23.39999961853028,-42.0,SP/RJ,0.63872,0.06508204340934753,0.35174447298049927,0.02585965022444725,0.06591999530792236,0.39733925461769104,0.021057769656181335,12053,137,79,199,58,62,0.4233576642335766,67,26,0.3880597014925373,0.9933498986087279
-23.200000762939453,-44.399993896484375,SP/RJ,0.671855,0.12391937524080276,0.39614906907081604,0.06506054848432541,0.17341319322586057,0.5250232219696045,0.05116714537143707,12053,707,374,1045,333,338,0.471004243281471,369,147,0.3983739837398374,0.9719977379770803
-23.200000762939453,-44.20001220703125,SP/RJ,0.654414,0.12109355628490448,0.3772064745426178,0.06226621940732002,0.16610355377197264,0.5141992568969727,0.049165260046720505,12053,671,347,989,324,318,0.4828614008941878,355,143,0.4028169014084507,0.9737247711289181
-23.200000762939453,-44.0,SP/RJ,0.655431,0.11697212606668472,0.37628453969955444,0.05899319052696228,0.15676726102828978,0.5043354630470276,0.04663221538066864,12053,624,317,924,307,300,0.49198717948717946,328,139,0.42378048780487804,0.9760001028574172
-23.200000762939453,-43.79998779296875,SP/RJ,0.642301,0.11169858276844025,0.3662427067756653,0.055583737790584564,0.14666874408721922,0.4976225793361664,0.04394654184579849,12053,574,290,856,284,282,0.49477351916376305,304,129,0.4243421052631579,0.977553888866481
-23.200000762939453,-43.600006103515625,SP/RJ,0.635576,0.10657722502946854,0.3603599965572357,0.05240149050951004,0.137433522939682,0.4916762411594391,0.041578490287065506,12053,512,261,773,251,261,0.490234375,275,116,0.4218181818181818,0.9792114848212304
-23.200000762939453,-43.399993896484375,SP/RJ,0.633069,0.10138634592294693,0.3575037121772766,0.04878219962120056,0.1277988314628601,0.4811515808105469,0.039057374000549316,12053,465,238,692,227,227,0.4881720430107527,247,102,0.41295546558704455,0.9813041029155584
-23.200000762939453,-43.20001220703125,SP/RJ,0.632665,0.09721074998378754,0.35591745376586914,0.04566929489374161,0.11989643573760984,0.469796746969223,0.03640248253941536,12053,403,204,605,199,202,0.49379652605459057,212,86,0.4056603773584906,0.9831320593433381
-23.200000762939453,-43.0,SP/RJ,0.633021,0.09122081100940704,0.35437485575675964,0.04219277575612068,0.11052567809820171,0.4625345468521118,0.03357027471065521,12053,347,173,530,174,183,0.5014409221902018,186,77,0.41397849462365593,0.984906722635945
-23.200000762939453,-42.79998779296875,SP/RJ,0.63375,0.08316165953874588,0.3533857464790344,0.038614995777606964,0.10108892917633057,0.4643365144729614,0.030786514282226562,12053,268,140,417,128,149,0.47761194029850745,140,54,0.38571428571428573,0.9866134920427173
-23.200000762939453,-42.600006103515625,SP/RJ,0.635982,0.07660020142793655,0.35306626558303833,0.03593803569674492,0.09368198513984678,0.469163715839386,0.028705913573503494,12053,212,106,325,106,113,0.5,113,51,0.45132743362831856,0.9879321334675201
-23.200000762939453,-42.399993896484375,SP/RJ,0.640332,0.07353600859642029,0.3538884222507477,0.03463848680257797,0.09024195075035095,0.47104117274284363,0.027918336912989616,12053,182,94,272,88,90,0.4835164835164835,96,41,0.4270833333333333,0.9886508426267013
-23.200000762939453,-42.20001220703125,SP/RJ,0.647502,0.07356071472167969,0.3563199043273926,0.03472656011581421,0.09000977873802182,0.4720802307128906,0.028028545901179314,12053,163,85,250,78,87,0.4785276073619632,90,38,0.4222222222222222,0.9887137192728084
-23.200000762939453,-42.0,SP/RJ,0.65814,0.07562843710184097,0.36075717210769653,0.03581396862864494,0.09223902821540826,0.4735516309738159,0.028870411217212677,12053,163,81,256,82,93,0.5030674846625767,89,40,0.449438202247191,0.9883907000193063
-23.200000762939453,-41.79998779296875,SP/RJ,0.669163,0.07801157981157303,0.36588773131370544,0.036444105207920074,0.09366671442985534,0.46716275811195374,0.02916945517063141,12053,156,81,243,75,87,0.4807692307692308,82,35,0.4268292682926829,0.9883690963001678
-23.0,-44.399993896484375,SP/RJ,0.697688,0.13271255791187286,0.41691991686820984,0.07158207148313522,0.1907284259796142,0.5393767952919006,0.05645930767059326,12053,783,420,1150,363,367,0.46360153256704983,402,156,0.3880597014925373,0.9689702894298133
-23.0,-44.0,SP/RJ,0.752706,0.1344086080789566,0.43771377205848694,0.07194121181964874,0.19074065685272218,0.5352426171302795,0.056764427572488785,12053,695,360,1020,335,325,0.48201438848920863,358,143,0.3994413407821229,0.9739115490413688
-23.0,-43.399993896484375,SP/RJ,0.637959,0.12475816160440445,0.3596481382846832,0.06321557611227036,0.1676561534404754,0.5067049264907837,0.050294484943151474,12053,697,377,1030,320,333,0.45911047345767575,353,132,0.37393767705382436,0.9732788036491936
-23.0,-43.20001220703125,SP/RJ,0.647089,0.1218036487698555,0.3622645139694214,0.060820020735263824,0.16101569533348084,0.4993284046649933,0.04846358299255371,12053,633,342,931,291,298,0.4597156398104265,322,121,0.37577639751552794,0.9751317375011748
-23.0,-43.0,SP/RJ,0.643499,0.11953985691070557,0.3587099015712738,0.05850701406598091,0.15485091805458057,0.48943519592285156,0.04638814181089401,12053,597,324,883,273,286,0.457286432160804,298,112,0.37583892617449666,0.9763030679550093
-23.0,-42.79998779296875,SP/RJ,0.641843,0.11481475085020065,0.35635706782341003,0.05516701936721802,0.14590200781822202,0.480487197637558,0.043885488063097,12053,544,292,798,252,254,0.4632352941176471,278,113,0.4064748201438849,0.978046676854059
-23.0,-42.600006103515625,SP/RJ,0.643954,0.10714158415794373,0.3562624156475067,0.05082733556628227,0.1343065083026886,0.4743941128253937,0.04046768322587013,12053,445,237,666,208,221,0.46741573033707867,225,86,0.38222222222222224,0.9803255562226623
-23.0,-42.399993896484375,SP/RJ,0.648192,0.10216374695301056,0.35719627141952515,0.04863126203417778,0.1283239424228668,0.4760129153728485,0.03894144669175148,12053,389,202,587,187,198,0.480719794344473,199,75,0.3768844221105528,0.9814374967348067
-23.0,-42.20001220703125,SP/RJ,0.656045,0.09902861714363098,0.36002495884895325,0.04734225571155548,0.1251867115497589,0.47806641459465027,0.0377822145819664,12053,330,167,516,163,186,0.49393939393939396,176,75,0.42613636363636365,0.9822136339044201
-23.0,-42.0,SP/RJ,0.677808,0.09555423259735107,0.369670033454895,0.04618503898382187,0.12146365642547607,0.48333850502967834,0.03692738711833954,12053,262,128,421,134,159,0.5114503816793893,146,69,0.4726027397260274,0.9833922397961582
-23.0,-41.79998779296875,SP/RJ,0.697625,0.0903027206659317,0.37932172417640686,0.04405861720442772,0.1145297437906265,0.48789912462234497,0.0351574532687664,12053,205,101,322,104,117,0.5073170731707317,109,49,0.44954128440366975,0.9850442876866435
-23.0,-41.600006103515625,SP/RJ,0.706657,0.08724737912416458,0.3840970993041992,0.041039254516363144,0.10690064430236815,0.4703780710697174,0.03283805400133133,12053,183,92,276,91,93,0.4972677595628415,95,46,0.4842105263157895,0.9869883101344924
-22.799999237060547,-41.79998779296875,SP/RJ,0.739432,0.09961666166782379,0.3997344970703125,0.049028269946575165,0.12942521572113033,0.4921693801879883,0.03895391523838043,12053,229,112,359,117,130,0.5109170305676856,120,55,0.4583333333333333,0.983760809052833
-22.799999237060547,-41.600006103515625,SP/RJ,0.741352,0.09521830081939697,0.40119606256484985,0.04562094435095787,0.12017481327056884,0.47911950945854187,0.03626228868961334,12053,197,100,302,97,105,0.49238578680203043,102,46,0.45098039215686275,0.9855781054360877
-22.600000381469727,-41.79998779296875,SP/RJ,0.776155,0.1044907495379448,0.4181623160839081,0.05237414315342903,0.13854866027832027,0.5012323260307312,0.04162081331014633,12053,229,108,373,121,144,0.5283842794759825,123,57,0.4634146341463415,0.9831696459481111
-22.600000381469727,-41.600006103515625,SP/RJ,0.773195,0.10153071582317352,0.41710376739501953,0.0502496212720871,0.13286292552947998,0.49492040276527405,0.03985733538866043,12053,213,102,338,111,125,0.5211267605633803,112,53,0.4732142857142857,0.9840948196793976
-22.600000381469727,-41.399993896484375,SP/RJ,0.769919,0.0975906029343605,0.41603291034698486,0.04579562693834305,0.12168781608343124,0.46926265954971313,0.0361827127635479,12053,197,100,290,97,93,0.49238578680203043,105,47,0.44761904761904764,0.9862192616675522
-22.39999961853028,-41.600006103515625,SP/RJ,0.796984,0.10913228988647461,0.42884528636932373,0.05581941828131676,0.14764623641967772,0.5114839673042297,0.04443497583270073,12053,237,111,385,126,148,0.5316455696202531,129,60,0.46511627906976744,0.9819586488840483
-22.39999961853028,-41.399993896484375,SP/RJ,0.795288,0.1070677861571312,0.4285027086734772,0.05396217852830887,0.14246697425842275,0.5040001273155212,0.04288433492183685,12053,217,103,356,114,139,0.5253456221198156,117,54,0.46153846153846156,0.9828081253128852
-22.39999961853028,-41.20001220703125,SP/RJ,0.790209,0.10092215240001678,0.42662689089775085,0.04839232936501503,0.12852118015289304,0.47950154542922974,0.03815454617142677,12053,195,100,290,95,95,0.48717948717948717,105,45,0.42857142857142855,0.9852964513782183
-22.39999961853028,-41.0,SP/RJ,0.78413,0.08698604255914688,0.4242653250694275,0.03863835707306862,0.10238350033760069,0.44419029355049133,0.030579552054405212,12053,151,82,215,69,64,0.45695364238410596,78,35,0.44871794871794873,0.9896862492172936
-22.39999961853028,-40.79998779296875,SP/RJ,0.775374,0.07403448969125748,0.42014914751052856,0.029093481600284576,0.07559112310409545,0.3929719924926758,0.023218095302581787,12053,106,64,153,42,47,0.39622641509433965,56,20,0.35714285714285715,0.9936540164638145
-22.200000762939453,-41.399993896484375,SP/RJ,0.813512,0.11795994639396667,0.4370097815990448,0.062402136623859406,0.16491228640079486,0.5290112495422363,0.04959263652563095,12053,267,123,430,144,163,0.5393258426966292,153,74,0.48366013071895425,0.9788854224133404
-22.200000762939453,-41.20001220703125,SP/RJ,0.813636,0.11617401242256165,0.4377870559692383,0.06107977032661438,0.1611478567123413,0.525761067867279,0.0488906055688858,12053,254,120,417,134,163,0.5275590551181102,142,66,0.4647887323943662,0.9795325165260428
-22.200000762939453,-41.0,SP/RJ,0.810288,0.10388118773698807,0.43735456466674805,0.05166814103722572,0.13583161830902096,0.49737727642059326,0.0411999449133873,12053,196,101,292,95,96,0.4846938775510204,104,43,0.41346153846153844,0.9840449765989495
-22.200000762939453,-40.79998779296875,SP/RJ,0.806583,0.08975637704133987,0.43637946248054504,0.04181664064526558,0.10940324366092678,0.46589046716690063,0.0332648791372776,12053,150,78,213,72,63,0.48,77,33,0.42857142857142855,0.9885689432472761
-22.200000762939453,-40.600006103515625,SP/RJ,0.798453,0.07928701490163803,0.4326111078262329,0.0337158665060997,0.0867270827293396,0.4252381920814514,0.02727722004055977,12053,111,67,154,44,43,0.3963963963963964,54,17,0.3148148148148148,0.9920862751523135
-22.0,-40.79998779296875,SP/RJ,0.854338,0.10286255180835724,0.462637722492218,0.05149993300437927,0.13638061881065366,0.5006674528121948,0.040406234562397,12053,180,89,261,91,81,0.5055555555555555,97,41,0.422680412371134,0.9847480726114743
-22.0,-40.600006103515625,SP/RJ,0.83564,0.09225288033485413,0.45289576053619385,0.043544951826334,0.11426208019256592,0.4720172584056854,0.03454703465104103,12053,149,76,204,73,55,0.4899328859060403,78,36,0.46153846153846156,0.9881576246208752
-21.799999237060547,-40.79998779296875,SP/RJ,0.903909,0.10114322602748871,0.49131372570991516,0.049496062099933624,0.1326421558856964,0.4893660545349121,0.03875754401087761,12053,158,75,226,83,68,0.5253164556962026,82,39,0.47560975609756095,0.9865508504402557
-21.799999237060547,-40.600006103515625,SP/RJ,0.879408,0.0906754806637764,0.47775623202323914,0.041107211261987686,0.11076292395591736,0.45334428548812866,0.03180021792650223,12053,133,68,180,65,47,0.48872180451127817,73,34,0.4657534246575342,0.9898494757582259
-21.600000381469727,-40.79998779296875,SP/RJ,0.934757,0.09860092401504517,0.5102188587188721,0.04714138060808182,0.12704588174819945,0.47810283303260803,0.03654835373163223,12053,144,72,200,72,56,0.5,76,34,0.4473684210526316,0.9879822794745171
-21.600000381469727,-40.600006103515625,SP/RJ,0.907387,0.08477731049060822,0.4940982460975647,0.03565311059355736,0.09806328415870666,0.420550137758255,0.02713770791888237,12053,104,60,147,44,43,0.4230769230769231,57,25,0.43859649122807015,0.9923446984297579
-21.39999961853028,-40.79998779296875,SP/RJ,0.948337,0.10121853649616241,0.5181184411048889,0.04878357797861099,0.13190433979034422,0.4819628894329071,0.03733004257082939,12053,149,78,207,71,58,0.47651006711409394,78,34,0.4358974358974359,0.9873866764093076
-21.39999961853028,-40.600006103515625,SP/RJ,0.920794,0.08652815967798233,0.5017626285552979,0.036950383335351944,0.10154754519462585,0.42703303694725037,0.028285030275583267,12053,109,62,151,47,42,0.43119266055045874,59,26,0.4406779661016949,0.9920063539410239
-21.200000762939453,-40.79998779296875,SP/RJ,0.95555,0.109028160572052,0.5215568542480469,0.05456899479031563,0.14768847227096554,0.500503659248352,0.04171798378229141,12053,165,88,237,77,72,0.4666666666666667,87,37,0.42528735632183906,0.98485879868994
-21.200000762939453,-40.600006103515625,SP/RJ,0.928676,0.09080424904823303,0.505786120891571,0.04033493995666504,0.11020746827125548,0.4441966116428375,0.030970647931098938,12053,122,66,166,56,44,0.45901639344262296,66,31,0.4696969696969697,0.9907882811920704
-21.200000762939453,-40.399993896484375,SP/RJ,0.886068,0.06931333243846893,0.48126330971717834,0.024029916152358055,0.06512978076934811,0.34668534994125366,0.01884756237268448,12053,76,53,98,23,22,0.3026315789473684,41,11,0.2682926829268293,0.9962077602576783
-21.0,-40.79998779296875,ES/BA-S,0.951343,0.1120121031999588,0.5176649689674377,0.05591301992535591,0.1546173453330993,0.4991694390773773,0.04229787737131119,12053,182,93,276,89,94,0.489010989010989,98,43,0.4387755102040816,0.9840131836288158
-21.0,-40.600006103515625,ES/BA-S,0.932945,0.0932869017124176,0.507235050201416,0.0416426882147789,0.11548356413841247,0.4463937282562256,0.03155675530433655,12053,135,71,184,64,49,0.4740740740740741,74,33,0.44594594594594594,0.9902540463306185
-21.0,-40.399993896484375,ES/BA-S,0.898775,0.07356799393892288,0.4878454804420471,0.027038078755140305,0.07287659645080566,0.36752501130104065,0.021118082106113434,12053,85,55,108,30,23,0.35294117647058826,47,17,0.3617021276595745,0.9953917455865381
-21.0,-40.20001220703125,ES/BA-S,0.871251,0.059387702494859695,0.472554087638855,0.016387037932872772,0.0424224853515625,0.275933176279068,0.013122960925102234,12053,58,43,75,15,17,0.25862068965517243,31,4,0.12903225806451613,0.9981612053981481
-21.0,-29.39999389648437,ES/BA-S,0.770816,0.0495026670396328,0.4119098484516144,0.0042810929007828236,0.010681450366973877,0.08648206293582916,0.003601163625717163,12053,50,46,55,4,5,0.08,23,3,0.13043478260869565,0.9998303506889177
-21.0,-29.20001220703125,ES/BA-S,0.764102,0.04945840314030647,0.4081921875476837,0.0042646415531635284,0.010681450366973877,0.08622683584690094,0.0035400986671447754,12053,52,49,56,3,4,0.057692307692307696,21,1,0.047619047619047616,0.9998302144636904
-20.799999237060547,-40.399993896484375,ES/BA-S,0.910979,0.081876739859581,0.4939080476760864,0.03295210748910904,0.09005796909332275,0.4024599492549896,0.025318007916212082,12053,105,64,142,41,37,0.3904761904761905,57,22,0.38596491228070173,0.9935002955379725
-20.799999237060547,-40.20001220703125,ES/BA-S,0.890282,0.06565719097852707,0.48284903168678284,0.02099265344440937,0.055725634098052944,0.319731205701828,0.016498543322086334,12053,68,48,92,20,24,0.29411764705882354,36,8,0.2222222222222222,0.99714840637169
-20.799999237060547,-40.0,ES/BA-S,0.875556,0.05566766485571861,0.47468098998069763,0.013250610791146755,0.03387558460235596,0.23803065717220306,0.010803550481796265,12053,51,44,65,7,14,0.13725490196078433,26,0,0.0,0.9988086166959117
-20.799999237060547,-29.600006103515625,ES/BA-S,0.790647,0.049709808081388474,0.42257052659988403,0.004268647637218237,0.010649716854095454,0.08587133884429932,0.0035401135683059692,12053,43,42,47,1,4,0.023255813953488372,21,1,0.047619047619047616,0.9998401872554192
-20.799999237060547,-29.39999389648437,ES/BA-S,0.782981,0.049508433789014816,0.4183366596698761,0.004244856536388397,0.01058871746063232,0.08574006706476212,0.0035157501697540283,12053,44,41,49,3,5,0.06818181818181818,22,3,0.13636363636363635,0.9998378150912266
-20.799999237060547,-29.20001220703125,ES/BA-S,0.774233,0.04940144717693329,0.4134601056575775,0.004226678051054478,0.010600835084915156,0.08555778115987778,0.0034790709614753723,12053,48,43,51,5,3,0.10416666666666667,23,3,0.13043478260869565,0.9998349430056398
-20.799999237060547,-29.0,ES/BA-S,0.769028,0.04928424581885338,0.4107097089290619,0.004221869632601738,0.010498404502868652,0.08566367626190186,0.003479108214378357,12053,51,46,56,5,5,0.09803921568627451,23,2,0.08695652173913043,0.9998342937676168
-20.799999237060547,-28.79998779296875,ES/BA-S,0.765312,0.0491289384663105,0.4087475836277008,0.00421753479167819,0.010559332370758057,0.08584624528884888,0.0034791231155395508,12053,55,49,58,6,3,0.10909090909090909,26,5,0.19230769230769232,0.9998325171925919
-20.799999237060547,-28.600006103515625,ES/BA-S,0.762137,0.04912003129720688,0.4071120023727417,0.004203789867460728,0.010534992814064026,0.08558198809623718,0.0035035014152526855,12053,55,51,59,4,4,0.07272727272727272,24,3,0.125,0.9998310007973014
-20.600000381469727,-40.399993896484375,ES/BA-S,0.91261,0.09352784603834152,0.49462443590164185,0.040653351694345474,0.11368318796157827,0.4346657395362854,0.030383910983800888,12053,142,82,196,60,54,0.4225352112676056,75,29,0.38666666666666666,0.9903307252495275
-20.600000381469727,-40.20001220703125,ES/BA-S,0.907403,0.07352878153324127,0.4916984438896179,0.026615815237164497,0.07196199893951415,0.3619782030582428,0.020746823400259018,12053,89,55,117,34,28,0.38202247191011235,47,15,0.3191489361702128,0.9956463654097797
-20.600000381469727,-40.0,ES/BA-S,0.89504,0.05899422988295555,0.4850676655769348,0.01592196151614189,0.04162722826004028,0.269890159368515,0.01275673508644104,12053,55,44,72,11,17,0.2,29,3,0.10344827586206896,0.9983493060247939
-20.600000381469727,-29.79998779296875,ES/BA-S,0.810998,0.04981488361954689,0.4335508942604065,0.004244683776050806,0.010596036911010742,0.08520914614200592,0.0035400986671447754,12053,41,39,44,2,3,0.04878048780487805,21,2,0.09523809523809523,0.9998486469379853
-20.600000381469727,-29.600006103515625,ES/BA-S,0.804873,0.049390580505132675,0.43025878071784973,0.004226925782859325,0.010613167285919186,0.08558161556720734,0.0034912973642349243,12053,43,41,46,2,3,0.046511627906976744,22,2,0.09090909090909091,0.9998472403366996
-20.600000381469727,-29.39999389648437,ES/BA-S,0.79752,0.049052007496356964,0.42635682225227356,0.004216041415929794,0.010620415210723877,0.08595043420791626,0.0034790635108947754,12053,46,43,49,3,3,0.06521739130434782,23,2,0.08695652173913043,0.9998438315124041
-20.600000381469727,-29.20001220703125,ES/BA-S,0.794126,0.04895748570561409,0.42446228861808777,0.004201551433652639,0.010583758354187012,0.08582040667533875,0.0034423619508743286,12053,44,43,46,1,2,0.022727272727272728,22,1,0.045454545454545456,0.999843847612373
-20.600000381469727,-29.0,ES/BA-S,0.78518,0.04889068752527237,0.4195312261581421,0.004194787237793207,0.010376304388046265,0.08579930663108826,0.003418073058128357,12053,49,45,50,4,1,0.08163265306122448,23,3,0.13043478260869565,0.9998404032934505
-20.600000381469727,-28.79998779296875,ES/BA-S,0.777077,0.048663001507520676,0.4150110185146332,0.004186023958027363,0.010503357648849482,0.08602067083120346,0.0034546852111816406,12053,51,49,53,2,2,0.0392156862745098,25,2,0.08,0.9998393326378617
-20.600000381469727,-28.600006103515625,ES/BA-S,0.775593,0.04847303405404091,0.414378821849823,0.004177381284534931,0.010437315702438355,0.08617948740720749,0.0034669190645217896,12053,50,47,53,3,3,0.06,23,1,0.043478260869565216,0.9998379212290307
-20.39999961853028,-40.20001220703125,ES/BA-S,0.917585,0.08103552460670471,0.49696117639541626,0.03149743750691414,0.08715553879737853,0.38868677616119385,0.024066854268312454,12053,109,67,140,42,31,0.3853211009174312,55,19,0.34545454545454546,0.9940456677823388
-20.39999961853028,-40.0,ES/BA-S,0.907028,0.06354444473981857,0.4915875196456909,0.01953020878136158,0.05230872929096222,0.30734723806381226,0.015381336212158203,12053,63,48,82,15,19,0.23809523809523808,34,9,0.2647058823529412,0.9975762957783771
-20.39999961853028,-39.79998779296875,ES/BA-S,0.894402,0.053371429443359375,0.48502829670906067,0.012216019444167614,0.03137705326080322,0.22888687252998352,0.010009780526161194,12053,52,41,63,11,11,0.21153846153846154,26,1,0.038461538461538464,0.9990171532328892
-20.39999961853028,-29.600006103515625,ES/BA-S,0.820567,0.04888511821627617,0.43892955780029297,0.004192864987999201,0.010486143827438354,0.08576976507902145,0.0034669041633605957,12053,43,41,51,2,8,0.046511627906976744,22,2,0.09090909090909091,0.9998549205200441
-20.39999961853028,-29.39999389648437,ES/BA-S,0.819149,0.048514414578676224,0.43840551376342773,0.004191077314317226,0.010510587692260742,0.08638828992843628,0.0034669190645217896,12053,44,43,50,1,6,0.022727272727272728,22,0,0.0,0.9998541406079162
-20.39999961853028,-29.20001220703125,ES/BA-S,0.815344,0.04839757829904556,0.4363424479961395,0.004181882366538048,0.010483705997467032,0.08640684932470322,0.003466874361038208,12053,43,41,45,2,2,0.046511627906976744,22,2,0.09090909090909091,0.9998523426285193
-20.39999961853028,-29.0,ES/BA-S,0.813267,0.048275601118803024,0.43527328968048096,0.004167740233242512,0.010437339544296265,0.08633223176002502,0.003418073058128357,12053,47,42,49,5,2,0.10638297872340426,23,3,0.13043478260869565,0.9998510177281017
-20.39999961853028,-28.79998779296875,ES/BA-S,0.802867,0.04793424904346466,0.42939314246177673,0.004150857217609882,0.010339677333831787,0.08659481257200241,0.0034181177616119385,12053,46,44,48,2,2,0.043478260869565216,22,1,0.045454545454545456,0.9998485938065511
-20.39999961853028,-28.600006103515625,ES/BA-S,0.791805,0.04758845642209053,0.4233332872390747,0.004141257144510746,0.010342097282409654,0.08702230453491211,0.003418073058128357,12053,46,44,50,2,4,0.043478260869565216,22,2,0.09090909090909091,0.9998458097182413
-20.200000762939453,-40.0,ES/BA-S,0.917964,0.06882554292678833,0.49737414717674255,0.023113511502742767,0.06319768428802489,0.3358275294303894,0.017944857478141785,12053,77,51,104,26,27,0.33766233766233766,44,17,0.38636363636363635,0.996685175258128
-20.200000762939453,-39.79998779296875,ES/BA-S,0.902548,0.05618404597043991,0.48924729228019714,0.01469789631664753,0.03801265358924866,0.2616026699542999,0.011865325272083282,12053,56,45,70,11,14,0.19642857142857142,31,5,0.16129032258064516,0.9986094130656293
-20.200000762939453,-29.600006103515625,ES/BA-S,0.833773,0.04850524663925171,0.44623225927352905,0.004175322130322456,0.010422658920288076,0.08607980608940125,0.0034790709614753723,12053,42,41,48,1,6,0.023809523809523808,22,1,0.045454545454545456,0.99985854168676
-20.200000762939453,-29.39999389648437,ES/BA-S,0.830219,0.048058245331048965,0.44437694549560547,0.004165313672274351,0.010437309741973877,0.08667219430208206,0.0034546852111816406,12053,44,42,49,2,5,0.045454545454545456,23,2,0.08695652173913043,0.99985737686255
-20.200000762939453,-29.20001220703125,ES/BA-S,0.82612,0.047822434455156326,0.4422115683555603,0.004152236972004175,0.01030304878950119,0.0868261307477951,0.003430306911468506,12053,49,42,50,7,1,0.14285714285714285,25,4,0.16,0.9998565220976472
-20.200000762939453,-29.0,ES/BA-S,0.820817,0.047571368515491486,0.4393300414085388,0.004137801472097635,0.01025424599647522,0.0869809240102768,0.0034180693328380585,12053,46,41,47,5,1,0.10869565217391304,22,2,0.09090909090909091,0.9998555366723504
-20.200000762939453,-28.79998779296875,ES/BA-S,0.813605,0.04717840254306793,0.4353770911693573,0.004116208758205175,0.010242044925689697,0.08724773675203323,0.003405757248401642,12053,43,40,46,3,3,0.06976744186046512,23,3,0.13043478260869565,0.99985439425994
-20.200000762939453,-28.600006103515625,ES/BA-S,0.804866,0.04678082466125488,0.43055450916290283,0.004104060120880604,0.010193198919296265,0.08772953599691391,0.003357045352458954,12053,45,42,48,3,3,0.06666666666666667,24,3,0.125,0.9998516374629375
-20.0,-40.0,ES/BA-S,0.927341,0.07584454119205475,0.5023206472396851,0.027560468763113022,0.07629627585411072,0.3633810579776764,0.021057769656181335,12053,95,62,126,33,31,0.3473684210526316,51,17,0.3333333333333333,0.9954258285576099
