municipality_code,municipality_name,state,svi_published,svi_reproduced,svi_additive_imposed,svi_pca_eight,svi_pca_sign_forced,svi_percentile_rank
3304557,Rio de Janeiro,RJ,16.147798,16.14784330553462,13.395262355080984,13.219769472101248,16.14784330553462,4.609929078014184
3303302,Niterói,RJ,11.666588,11.666615344404514,12.394779137592925,8.978074727010352,11.666615344404514,1.4184397163120568
3302700,Maricá,RJ,33.24067,33.24068365093936,33.67590653252446,30.358251379341183,33.24068365093936,33.687943262411345
3305505,Saquarema,RJ,34.539612,34.53961210130905,42.748186595361155,33.62068454516096,34.53961210130905,35.46099290780142
3300209,Araruama,RJ,34.622273,34.62230388862065,40.947511062323706,32.60042418070771,34.62230388862065,35.815602836879435
3300258,Arraial do Cabo,RJ,27.326435,27.3264579857031,26.90687315270704,24.243722793951424,27.3264579857031,24.822695035460992
3300704,Cabo Frio,RJ,26.898822,26.898849884142116,27.18486198184177,24.668870333782532,26.898849884142116,22.340425531914892
3300233,Armação dos Búzios,RJ,27.751236,27.751284924732833,26.009107783031176,26.02385807153938,27.751284924732833,26.595744680851062
3301306,Casimiro de Abreu,RJ,27.276571,27.27660129121758,26.20540196889045,25.02835644948613,27.27660129121758,23.75886524822695
3302403,Macaé,RJ,23.234014,23.23402303602842,17.886596004527853,20.254343411931927,23.23402303602842,14.539007092198581
3304151,Quissamã,RJ,33.144585,33.14461615275142,26.01806773954608,28.662382365795843,33.14461615275142,33.33333333333333
3301009,Campos dos Goytacazes,RJ,31.159731,31.159707167537633,20.43256008118178,25.27943335712304,31.159707167537633,30.141843971631204
3305000,São João da Barra,RJ,33.640207,33.640243966628105,28.62001707391329,28.572701308496875,33.640243966628105,34.39716312056738
3304755,São Francisco de Itabapoana,RJ,54.533996,54.534010671698894,54.202944668271314,50.75036541954806,54.534010671698894,61.702127659574465
3204302,Presidente Kennedy,ES,40.501575,40.501563988583825,40.49702168433766,39.57958347295021,40.501563988583825,42.90780141843972
3203320,Marataízes,ES,32.954795,32.95479861636765,28.564072062060372,29.290481205623497,32.95479861636765,32.269503546099294
3202405,Guarapari,ES,26.400476,26.40052168506245,19.999442001539627,21.987320600587108,26.40052168506245,21.27659574468085
3205309,Vitória,ES,11.791797,11.791797130415297,8.84375417085593,8.735579220156053,11.791797130415297,2.127659574468085
3202207,Fundão,ES,33.070934,33.07094780313318,32.69188116769854,30.030871840459458,33.07094780313318,32.97872340425532
3200607,Aracruz,ES,27.252041,27.25208341488683,22.486039314804998,24.352421837590988,27.25208341488683,23.404255319148938
3203205,Linhares,ES,27.329297,27.329298062947927,19.947802593788854,23.992938755415913,27.329298062947927,25.177304964539005
3204906,São Mateus,ES,36.606428,36.6064355148934,34.89968016251561,34.49411440175054,36.6064355148934,37.5886524822695
3201605,Conceição da Barra,ES,45.167266,45.16725619370678,38.619091311168575,41.389839023373305,45.16725619370678,46.09929078014184
2922003,Mucuri,BA,47.571783,47.57181309144555,50.46907624996379,47.268650771630604,47.57181309144555,48.58156028368794
2923001,Nova Viçosa,BA,54.217889,54.2178824556101,56.704743592485784,52.96017042214715,54.2178824556101,60.63829787234043
2906907,Caravelas,BA,53.114928,53.1149192773328,48.9690663205151,50.69283677638792,53.1149192773328,57.801418439716315
2900801,Alcobaça,BA,59.539148,59.539160117119266,58.98589068868883,58.31308628072744,59.539160117119266,69.14893617021278
2925501,Prado,BA,57.920574,57.92055079329817,60.130967896929256,57.992080617295066,57.92055079329817,66.66666666666666
2925303,Porto Seguro,BA,39.099706,39.09969662175033,35.11036836941145,37.463658112727224,39.09969662175033,40.42553191489361
2927705,Santa Cruz Cabrália,BA,48.340153,48.340148965631556,50.45260914002961,47.75792539018851,48.340148965631556,50.0
2903409,Belmonte,BA,47.846495,47.84645246061652,49.41775865620432,48.04037151396117,47.84645246061652,49.29078014184397
2906303,Canavieiras,BA,49.76622,49.766224250918704,49.44353329465994,48.63228823178191,49.766224250918704,51.41843971631206
2932507,Una,BA,49.816882,49.81689338120888,54.582822921509646,50.75466788725697,49.81689338120888,51.77304964539007
2913606,Ilhéus,BA,37.873359,37.8733957328091,34.92493552622589,35.988589246613145,37.8733957328091,39.71631205673759
2932705,Uruçuca,BA,42.036454,42.03646172316089,49.096943589397036,45.2777021100799,42.03646172316089,44.680851063829785
2920700,Maraú,BA,59.966176,59.96620199617694,64.81686717866585,61.631909299283095,59.96620199617694,70.56737588652481
2905800,Camamu,BA,59.550549,59.55057964154613,57.87077465982107,58.978615442794194,59.55057964154613,69.50354609929079
2905404,Cairu,BA,41.985491,41.985505066639114,40.403690789592986,41.979877456312416,41.985505066639114,44.32624113475177
2932903,Valença,BA,48.297213,48.297266428261935,37.1100392697428,43.69901431945557,48.297266428261935,49.645390070921984
2917805,Jaguaripe,BA,72.477952,72.47795470921508,58.53190151001825,67.48302605882739,72.47795470921508,89.00709219858156
2927408,Salvador,BA,28.163933,28.16392116169846,14.538788214710726,22.506792777203355,28.16392116169846,26.95035460992908
2919207,Lauro de Freitas,BA,31.479104,31.479111733906173,16.604596536504683,25.71276147364203,31.479111733906173,30.49645390070922
2905701,Camaçari,BA,36.697015,36.69703181707595,19.899102749894105,30.517106333928226,36.69703181707595,37.94326241134752
2921005,Mata de São João,BA,45.805553,45.80552543862091,30.58015402378873,39.94130586752646,45.80552543862091,46.45390070921986
2910503,Entre Rios,BA,54.641099,54.641093295899175,44.25471691512902,50.41276142375469,54.641093295899175,62.056737588652474
2910602,Esplanada,BA,58.251533,58.25154823226994,45.66779468134117,53.991357496504236,58.25154823226994,67.37588652482269
2908606,Conde,BA,67.401747,67.40172515723604,59.09531645310049,63.08943417003245,67.40172515723604,82.97872340425532
2917904,Jandaíra,BA,61.724727,61.72473286036769,48.248378889842954,57.3011830624715,61.72473286036769,72.3404255319149
2802106,Estância,SE,46.422115,46.42211536539227,40.26663236126888,44.56043545005907,46.42211536539227,47.5177304964539
2803203,Itaporanga d'Ajuda,SE,57.373278,57.37329229321187,45.839296680177036,53.74903124115614,57.37329229321187,64.8936170212766
2800308,Aracaju,SE,23.660544,23.66052497041655,17.471223744561865,21.12023581547354,23.66052497041655,16.666666666666664
2800605,Barra dos Coqueiros,SE,32.36456,32.36456867743668,19.102824972392618,27.566264222387353,32.36456867743668,31.560283687943265
2805307,Pirambu,SE,51.970344,51.970331577012466,42.667928701036665,48.18631133805531,51.970331577012466,55.673758865248224
2804904,Pacatuba,SE,74.814255,74.81427210184769,66.00968943407254,71.52783324859448,74.81427210184769,91.13475177304964
2706802,Piaçabuçu,AL,56.794773,56.794753432959524,48.66186846895112,54.23609895306598,56.794753432959524,63.829787234042556
2702306,Coruripe,AL,49.977501,49.977536306355965,44.54081444192728,48.10253898282427,49.977536306355965,52.4822695035461
2703759,Jequiá da Praia,AL,54.328047,54.32804012211428,51.573323442678316,53.42680649149514,54.32804012211428,60.99290780141844
2704708,Marechal Deodoro,AL,45.859463,45.85948178270375,39.29228881795501,43.08108775570634,45.85948178270375,46.808510638297875
2704302,Maceió,AL,35.613252,35.61327592998199,32.48273747597186,34.3442724346131,35.61327592998199,37.234042553191486
2707404,Porto de Pedras,AL,63.077415,63.07741513875801,64.75946748429901,65.39259427078363,63.07741513875801,76.95035460992908
2704500,Maragogi,AL,62.526558,62.52653812283162,63.39450544635657,62.44428462771122,62.52653812283162,74.46808510638297
2601409,Barreiros,PE,50.051427,50.05144598287845,43.69147379862772,47.86360484492774,50.05144598287845,52.836879432624116
2602902,Cabo de Santo Agostinho,PE,44.355763,44.355750766352884,34.319836071818706,40.199064545600045,44.355750766352884,45.744680851063826
2611606,Recife,PE,27.460838,27.460882851951467,23.577840865834737,24.685414714921656,27.460882851951467,25.53191489361702
2609600,Olinda,PE,35.15898,35.15900105977701,33.00067277836322,32.38922581790625,35.15900105977701,36.52482269503546
2606804,Igarassu,PE,49.322024,49.32204518438563,39.90674722433502,45.09815208219247,49.32204518438563,51.06382978723404
2606200,Goiana,PE,51.326897,51.32688926590042,48.553998673687566,49.74435467270392,51.32688926590042,55.319148936170215
2511905,Pitimbu,PB,62.724722,62.72470868509167,55.49352687412541,58.996058950930575,62.72470868509167,75.88652482269504
2503209,Cabedelo,PB,37.198274,37.198292167964205,34.32917708172677,35.15760115980093,37.198292167964205,39.00709219858156
2512903,Rio Tinto,PB,56.365708,56.36571253582279,54.09783007378306,55.15322594459799,56.36571253582279,63.47517730496454
2509305,Mataraca,PB,56.265747,56.265745956772996,49.08106120217392,53.89535680237105,56.265745956772996,62.76595744680851
2401404,Baía Formosa,RN,53.613708,53.613707066263636,46.740146855266744,51.723803431989886,53.613707066263636,59.21985815602837
2414209,Tibau do Sul,RN,43.163516,43.16353143075514,43.09970384162969,42.67656896299324,43.16353143075514,45.39007092198582
2408102,Natal,RN,26.864906,26.864889104138776,26.14471108565398,25.93348282269748,26.864889104138776,21.98581560283688
2403608,Extremoz,RN,50.154051,50.15407315288266,34.530673278310374,43.80666043066503,50.15407315288266,53.191489361702125
2407500,Maxaranguape,RN,62.581466,62.58146357333131,55.34921541517894,59.288284022233945,62.58146357333131,75.177304964539
2414407,Touros,RN,65.285199,65.28521653716226,56.39960019528146,61.95811191368795,65.28521653716226,79.43262411347519
2407203,Macau,RN,40.916624,40.91665796184517,33.73094364085585,37.73109062123249,40.91665796184517,43.262411347517734
2404101,Galinhos,RN,69.436785,69.43678100360509,67.74019863902672,66.90043143367444,69.43678100360509,85.46099290780141
2412559,São Miguel do Gostoso,RN,63.53694,63.53694095061206,53.52212770257217,58.86483566137733,63.53694095061206,77.6595744680851
2404408,Grossos,RN,53.206174,53.206168395185294,36.270045304333316,46.31135327559427,53.206168395185294,58.51063829787234
2401107,Areia Branca,RN,41.799896,41.799859850354395,34.33728026826673,38.740776567186735,41.799859850354395,43.97163120567376
2410256,Porto do Mangue,RN,64.808171,64.8081335415049,52.747297516903025,60.96150659503007,64.8081335415049,78.72340425531915
2411601,São Bento do Norte,RN,61.473357,61.47332080384411,46.473872011001305,56.06024943676865,61.47332080384411,71.98581560283688
2409506,Pedra Grande,RN,61.95013,61.9501245981007,49.82376633878233,58.236079071229135,61.9501245981007,73.04964539007092
2305357,Icapuí,CE,53.667813,53.66781800335698,38.27932034157461,47.81610475305762,53.66781800335698,59.9290780141844
2301109,Aracati,CE,50.651555,50.65155759207058,40.009084126438225,46.38698074937608,50.65155759207058,54.25531914893617
2302206,Beberibe,CE,67.074843,67.07484568389135,64.12832833676588,64.51009891533077,67.07484568389135,82.26950354609929
2303501,Cascavel,CE,58.570196,58.570220397231076,52.16983461545307,55.4209726764051,58.570220397231076,68.08510638297872
2301000,Aquiraz,CE,57.604966,57.604975422812174,52.114690854830215,54.074047112376064,57.604975422812174,65.60283687943263
2303709,Caucaia,CE,42.921873,42.92185540009007,31.77758632415215,38.71976857836939,42.92185540009007,45.0354609929078
2313500,Trairi,CE,69.208688,69.20869319585428,62.0022326915465,66.04360281874705,69.20869319585428,84.75177304964538
2310258,Paraipaba,CE,56.124732,56.12476093731878,47.52744295249359,52.72520093702931,56.12476093731878,62.4113475177305
2306405,Itapipoca,CE,56.90454,56.904532425342445,52.853805211907975,56.19552412875813,56.904532425342445,64.18439716312056
2205706,Luís Correia,PI,73.215984,73.21595073065957,57.85606410301881,68.1368031829118,73.21595073065957,90.0709219858156
2202083,Cajueiro da Praia,PI,75.680168,75.68014259538283,65.90413467291339,70.78104666880706,75.68014259538283,91.84397163120568
2302057,Barroquinha,CE,70.590803,70.59078489298143,60.709227602714655,68.39268264639533,70.59078489298143,87.2340425531915
2302602,Camocim,CE,52.997508,52.99749219012265,43.85241401280902,51.007034592962604,52.99749219012265,57.446808510638306
2307254,Jijoca de Jericoacoara,CE,49.88575,49.885757504660724,46.207171101894524,48.62045162474696,49.885757504660724,52.12765957446809
2304251,Cruz,CE,52.802006,52.80199689074177,46.21848349380752,50.72244544114958,52.80199689074177,56.38297872340425
2300200,Acaraú,CE,65.676846,65.67686000708049,55.340081234118415,62.511669258232025,65.67686000708049,80.85106382978722
2306553,Itarema,CE,69.63857,69.6385440354614,58.66175455768598,66.72526936834636,69.6385440354614,85.81560283687944
2300754,Amontada,CE,72.037242,72.03722611178056,70.72074023652372,72.25631410977275,72.03722611178056,87.94326241134752
2112506,Tutóia,MA,80.221717,80.22169664684574,72.55227271793274,77.39560305385056,80.22169664684574,93.97163120567376
2100907,Araioses,MA,83.487999,83.48796704951133,71.6800189887678,80.20566975526336,83.48796704951133,95.74468085106383
2109452,Raposa,MA,59.373007,59.373002977041615,41.46645523372071,52.21054273700204,59.373002977041615,68.79432624113475
2105104,Icatu,MA,91.701862,91.70184196616117,80.13223709187933,87.21015122073157,91.70184196616117,99.29078014184397
2101707,Barreirinhas,MA,85.330285,85.33025858505054,77.18112777196602,81.56234342711429,85.33025858505054,97.16312056737588
2105005,Humberto de Campos,MA,88.976296,88.97630012198671,78.6473226849138,85.28455921930403,88.97630012198671,98.22695035460993
2109403,Primeira Cruz,MA,91.28812,91.28812034098313,76.53173377869743,87.24532960832276,91.28812034098313,98.93617021276596
2104909,Guimarães,MA,67.308972,67.30898545217619,55.82874796497163,61.69129949174831,67.30898545217619,82.62411347517731
2103109,Cedral,MA,70.157168,70.15716360096312,50.608990896543,63.27025641086754,70.15716360096312,86.87943262411348
1508209,Vigia,PA,61.134098,61.13406092770412,47.945567450435306,55.491543164173926,61.13406092770412,71.63120567375887
2101301,Bacuri,MA,78.453129,78.4531528917787,70.11677622061134,74.6883268489272,78.4531528917787,93.61702127659575
2100832,Apicum-Açu,MA,76.682581,76.68257191666886,67.52566306718015,72.56332367421602,76.68257191666886,92.19858156028369
2103703,Cururupu,MA,68.390622,68.39061231485678,64.35787461298638,64.53065729752961,68.39061231485678,84.04255319148936
2104305,Godofredo Viana,MA,62.481466,62.48149846925715,50.37646886685547,57.35481432182675,62.48149846925715,74.11347517730496
1508308,Viseu,PA,85.714332,85.71429643205676,77.55777976623429,82.61619670952365,85.71429643205676,97.87234042553192
2106201,Luís Domingues,MA,71.17047,71.17047168275624,59.34767831767196,66.31735993128643,71.17047168275624,87.58865248226951
1506302,Salvaterra,PA,68.032548,68.03255430837744,55.83126236211145,62.63119058079041,68.03255430837744,83.33333333333334
1501709,Bragança,PA,69.716898,69.71688831654686,62.64764533684328,66.5519513447899,69.71688831654686,86.17021276595744
1500909,Augusto Corrêa,PA,83.814396,83.81440332353647,75.51922127696163,80.03942447986309,83.81440332353647,96.09929078014184
1507102,São Caetano de Odivelas,PA,63.323204,63.32322410799515,48.910427061970545,57.66792313703265,63.32322410799515,77.30496453900709
1507474,São João de Pirabas,PA,66.364867,66.36484748170456,56.985007473940094,62.18926283775248,66.36484748170456,81.56028368794325
1506112,Quatipuru,PA,69.939083,69.9390434104144,60.58838728157816,65.6244169806614,69.9390434104144,86.52482269503547
1508035,Tracuateua,PA,81.52382,81.52380556709426,72.07176667300394,77.80014258820933,81.52380556709426,95.39007092198581
1502905,Curuçá,PA,64.837156,64.83716461457291,50.593181104276695,58.51784012955572,64.83716461457291,79.07801418439716
1504307,Maracanã,PA,73.862817,73.8627737511662,61.55989180556213,68.45641254522782,73.8627737511662,90.78014184397163
1507904,Soure,PA,62.769339,62.7693616129657,58.94776912466316,59.28626623439593,62.7693616129657,76.24113475177306
1502509,Chaves,PA,100.0,100.0,99.99999999999999,100.0,100.0,100.0
1600303,Macapá,AP,54.48594,54.48594422422039,47.51876971626772,51.566392525884595,54.48594422422039,61.347517730496456
1600105,Amapá,AP,68.067284,68.06728577851861,68.4899349145925,66.95304514997575,68.06728577851861,83.68794326241135
1600204,Calçoene,AP,73.215782,73.21576679310809,75.18766385462294,71.65000072159533,73.21576679310809,89.71631205673759
1600501,Oiapoque,AP,72.771775,72.7717940323949,79.62072221715579,74.01259939330099,72.7717940323949,89.36170212765957
4310330,Imbé,RS,20.618171,20.618180166915455,24.86853150774237,17.390327478857085,20.618180166915455,10.638297872340425
4313508,Osório,RS,19.33367,19.333701685943605,14.818931085120079,14.4112697391661,19.333701685943605,7.801418439716312
4301636,Balneário Pinhal,RS,27.321755,27.321756201708137,39.33151207339338,25.820942995154407,27.321756201708137,24.46808510638298
4323804,Xangri-lá,RS,21.597022,21.59703016524831,16.494670251533623,16.451247721952406,21.59703016524831,11.702127659574469
4321436,Terra de Areia,RS,33.605767,33.605773591236954,38.60725823429723,29.167274433420335,33.605773591236954,34.04255319148936
4304630,Capão da Canoa,RS,18.035624,18.0356301691035,17.727255989449954,15.32491928403107,18.0356301691035,6.382978723404255
4212254,Passo de Torres,SC,29.256007,29.256018009536458,29.81722032011012,25.155170684883984,29.256018009536458,29.078014184397162
4220000,Balneário Rincão,SC,23.616552,23.616549972752996,27.745714348361783,20.61416811649035,23.616549972752996,16.312056737588655
4212304,Paulo Lopes,SC,33.06963,33.06964717289794,30.286889687157295,27.81328391296612,33.06964717289794,32.62411347517731
4205407,Florianópolis,SC,10.153633,10.153662725734666,6.5494143500044215,7.253143460713745,10.153662725734666,1.0638297872340425
4218004,Tijucas,SC,18.60561,18.60562888426867,6.560522117314257,12.773502564216363,18.60562888426867,7.092198581560284
4213500,Porto Belo,SC,18.370313,18.370320234275447,17.347426516822722,17.03314805124878,18.370320234275447,6.73758865248227
4208302,Itapema,SC,12.572659,12.572670314440888,11.36991761374275,10.994801554916947,12.572670314440888,2.4822695035460995
4208203,Itajaí,SC,12.919344,12.91938420467815,4.958065421198248,9.123891701047423,12.91938420467815,2.8368794326241136
4211306,Navegantes,SC,15.334001,15.334045282964437,11.131595295054353,12.799215018049434,15.334045282964437,3.546099290780142
4212809,Balneário Piçarras,SC,16.759901,16.75992951702618,20.504155528224548,15.242688535527952,16.75992951702618,5.319148936170213
4216602,São José,SC,11.76247,11.762468834703858,0.0,6.09499595613977,11.762468834703858,1.773049645390071
4202305,Biguaçu,SC,21.326041,21.326093469227953,8.173892974862284,14.772060402695582,21.326093469227953,11.347517730496454
4202107,Barra Velha,SC,20.396678,20.396704237999604,23.39295813341321,18.24763924796892,20.396704237999604,9.929078014184398
4201307,Araquari,SC,26.998449,26.99845221979703,17.579889291759304,21.0533586666468,26.99845221979703,22.69503546099291
4115705,Matinhos,PR,16.547095,16.54710603207174,19.3639348770797,14.214180777369892,16.54710603207174,4.964539007092199
3522109,Itanhaém,SP,23.415333,23.415366318634906,25.3443867292263,21.118969698790266,23.415366318634906,15.602836879432624
3551009,São Vicente,SP,19.398694,19.398723126602878,13.835373629955471,15.890634407474977,19.398723126602878,8.156028368794328
3548500,Santos,SP,8.686797,8.686786233150503,10.48554888344125,6.145171485889906,8.686786233150503,0.7092198581560284
3302007,Itaguaí,RJ,28.825207,28.82524237728729,19.038814212121537,23.557617869225837,28.82524237728729,28.368794326241137
3304904,São Gonçalo,RJ,23.894201,23.89422681516115,17.9936265624734,19.37273080109751,23.89422681516115,17.73049645390071
3301900,Itaboraí,RJ,39.610935,39.61097338258974,39.42413842015132,36.14907226196782,39.61097338258974,41.13475177304964
3301850,Guapimirim,RJ,34.802755,34.80277312627861,29.082270726812855,30.444725052950236,34.80277312627861,36.17021276595745
3302502,Magé,RJ,40.132702,40.13272657176353,33.0063869506133,34.82232309087631,40.13272657176353,42.198581560283685
3301702,Duque de Caxias,RJ,31.709625,31.70960396538383,21.652066476759636,26.14771981270217,31.70960396538383,30.851063829787233
3304524,Rio das Ostras,RJ,23.71822,23.718212840453766,28.205676279781855,23.63375074603538,23.718212840453766,17.02127659574468
3300936,Carapebus,RJ,39.885213,39.88522304702492,36.8252686746846,36.38062676860062,39.88522304702492,41.843971631205676
3202801,Itapemirim,ES,40.41588,40.415886771286715,30.790485604795183,35.495365923741375,40.415886771286715,42.5531914893617
3204203,Piúma,ES,24.12759,24.127626479217813,23.435836630944806,22.01262384323472,24.127626479217813,18.79432624113475
3200409,Anchieta,ES,33.991585,33.99158436759935,27.065180717776805,29.797631131306655,33.99158436759935,34.751773049645394
3205200,Vila Velha,ES,17.306213,17.306235106304367,12.607666858880592,14.076421168373232,17.306235106304367,6.028368794326241
3205002,Serra,ES,22.915455,22.91547773052602,14.513752024204761,19.239955498895018,22.91547773052602,14.184397163120568
2914901,Itacaré,BA,47.74636,47.74640056024851,46.1161352312987,47.99739499785299,47.74640056024851,48.93617021276596
2913457,Igrapiúna,BA,68.595586,68.59556724546457,63.015779125446926,66.44121445589496,68.59556724546457,84.39716312056737
2917300,Ituberá,BA,51.229256,51.229267040666926,44.36858966469991,48.493322486386226,51.229267040666926,54.96453900709219
2922607,Nilo Peçanha,BA,65.672449,65.67243721004078,56.91817771324768,62.09453116888394,65.67243721004078,80.49645390070921
2933208,Vera Cruz,BA,46.638134,46.638146345653425,40.3438169838754,42.471379152931334,46.638146345653425,47.87234042553192
2800704,Brejo Grande,SE,62.888187,62.8881812266737,51.73379827448559,59.84926265841049,62.8881812266737,76.59574468085107
2702702,Feliz Deserto,AL,59.290589,59.29059473827128,53.48395386924789,57.49645394456509,59.29059473827128,68.43971631205675
2707800,Roteiro,AL,50.485504,50.485534644431276,49.77876718500293,52.074300287176506,50.485534644431276,53.54609929078015
2700607,Barra de São Miguel,AL,41.682098,41.68213668289784,42.59704918524831,43.09149935060135,41.68213668289784,43.61702127659575
2706448,Paripueira,AL,50.619838,50.61985922510414,54.34625045546696,52.21653455430802,50.61985922510414,53.90070921985816
2700508,Barra de Santo Antônio,AL,52.984007,52.98400490089808,52.829620981540366,53.20593026080957,52.98400490089808,57.09219858156028
2706505,Passo de Camaragibe,AL,65.64441,65.64442380597391,66.11945111957598,67.50392386949535,65.64442380597391,80.1418439716312
2708709,São Miguel dos Milagres,AL,53.418023,53.41804829819837,47.860927052916175,51.723164940367305,53.41804829819837,58.86524822695035
2703601,Japaratinga,AL,63.583146,63.583135692180974,71.2001450554948,66.43153273473828,63.583135692180974,78.01418439716312
2613404,São José da Coroa Grande,PE,57.552962,57.55296974210075,61.453527814938916,57.45608296949386,57.55296974210075,65.24822695035462
2614857,Tamandaré,PE,52.965979,52.965959381806286,52.880295590491286,52.713627541545065,52.965959381806286,56.73758865248227
2614204,Sirinhaém,PE,60.232206,60.23221297957212,57.27052635862656,60.38901812770417,60.23221297957212,70.92198581560284
2607208,Ipojuca,PE,48.731658,48.731643764842886,41.80437856598077,46.905180096200205,48.731643764842886,50.70921985815603
2607901,Jaboatão dos Guararapes,PE,39.864055,39.86405336729374,35.65777413974324,37.16042143760385,39.86405336729374,41.48936170212766
