grid_lat,grid_lon,i_lat,i_lon,region,method,season,compound_event_count,mean_compound_intensity_norm,p95_compound_intensity_norm,mean_peak_hs,mean_peak_ssh_total
-26.600000381469727,-48.600006103515625,42,32,S,Seasonal q90,JJA,50,0.21195814644077637,0.29118871776645516,1.878199989795685,0.9980977857112885
-26.600000381469727,-48.600006103515625,42,32,S,Seasonal q90,SON,38,0.24116615613174094,0.31343880570792604,2.1313157897246513,0.9146396549124467
-26.600000381469727,-48.399993896484375,42,33,S,Global q90,DJF,24,0.27677943122545245,0.35889815020958926,2.3320833643277488,0.9108410278956095
-26.600000381469727,-48.399993896484375,42,33,S,Global q90,MAM,37,0.284142017298859,0.40258829025564097,2.3540540450328105,0.9277990267083451
-26.600000381469727,-48.399993896484375,42,33,S,Global q90,JJA,51,0.2705917360938217,0.35573073128421473,2.2860784296895944,0.9313979078741634
-26.600000381469727,-48.399993896484375,42,33,S,Global q90,SON,49,0.2870274213644674,0.39481593604194853,2.405306115442393,0.8957149495883864
-26.600000381469727,-48.399993896484375,42,33,S,Seasonal q90,DJF,42,0.25215565289073744,0.3548790901958198,2.2328571535292125,0.8775104454585484
-26.600000381469727,-48.399993896484375,42,33,S,Seasonal q90,MAM,35,0.27072376553324995,0.40067516974797684,2.2759999786104474,0.9314187441553389
-26.600000381469727,-48.399993896484375,42,33,S,Seasonal q90,JJA,48,0.27019213282736304,0.3560829714782807,2.253541665772597,0.9595585900048414
-26.600000381469727,-48.399993896484375,42,33,S,Seasonal q90,SON,40,0.2932254425062008,0.38664302336330636,2.447500002384186,0.8884662717580796
-26.600000381469727,-48.20001220703125,42,34,S,Global q90,DJF,23,0.3445341456340031,0.4583408194275743,2.7278260770051377,0.8910983878633251
-26.600000381469727,-48.20001220703125,42,34,S,Global q90,MAM,44,0.34688325846495405,0.4991255372553857,2.7265909097411414,0.9039977897297252
-26.600000381469727,-48.20001220703125,42,34,S,Global q90,JJA,58,0.3510922041272089,0.48099304476587107,2.802068965188388,0.8778430727021448
-26.600000381469727,-48.20001220703125,42,34,S,Global q90,SON,51,0.35153862813583464,0.4864834818504462,2.7931372558369354,0.8668964061082578
-26.600000381469727,-48.20001220703125,42,34,S,Seasonal q90,DJF,40,0.31211885860532496,0.42200200470252147,2.588749998807907,0.854898364841938
-26.600000381469727,-48.20001220703125,42,34,S,Seasonal q90,MAM,38,0.3579260419231994,0.49950382043176206,2.7771052561308207,0.9134817107727653
-26.600000381469727,-48.20001220703125,42,34,S,Seasonal q90,JJA,53,0.35388461304172614,0.4907288689240755,2.7933962255154015,0.9017294352909304
-26.600000381469727,-48.20001220703125,42,34,S,Seasonal q90,SON,49,0.3687463577871682,0.49903448876196405,2.9085714379135443,0.8483246771656737
-26.399999618530273,-48.399993896484375,43,33,S,Global q90,DJF,27,0.22504224879507967,0.31845918539396323,1.974444446740327,0.9762811064720154
-26.399999618530273,-48.399993896484375,43,33,S,Global q90,MAM,39,0.2254881775390301,0.33784524023443757,1.970769234192677,0.9818548819957635
-26.399999618530273,-48.399993896484375,43,33,S,Global q90,JJA,52,0.2267900176469406,0.32776485105982994,1.9734615316757789,0.985936490389017
-26.399999618530273,-48.399993896484375,43,33,S,Global q90,SON,48,0.2284154909703475,0.31822862333370827,2.0222916627923646,0.9497353658080101
-26.399999618530273,-48.399993896484375,43,33,S,Seasonal q90,DJF,41,0.20600970961489234,0.29564099725674997,1.9168292720143387,0.9331890577223243
-26.399999618530273,-48.399993896484375,43,33,S,Seasonal q90,MAM,35,0.22127392082628045,0.31985640784461633,1.9357142891202654,0.9925653491701398
-26.399999618530273,-48.399993896484375,43,33,S,Seasonal q90,JJA,50,0.2272945493805306,0.32871851286520753,1.949799997806549,1.009956922531128
-26.399999618530273,-48.399993896484375,43,33,S,Seasonal q90,SON,44,0.237874442897071,0.3198176194044186,2.0979545387354763,0.9284370785409753
-26.399999618530273,-48.20001220703125,43,34,S,Global q90,DJF,25,0.3445799446270412,0.45655231405423924,2.676399993896484,0.9380364346504212
-26.399999618530273,-48.20001220703125,43,34,S,Global q90,MAM,42,0.35135913168258204,0.4935030303787964,2.6995238179252263,0.9510221381982168
-26.399999618530273,-48.20001220703125,43,34,S,Global q90,JJA,59,0.35080564981791895,0.47420808404379833,2.740338996305304,0.9270323848320265
-26.399999618530273,-48.20001220703125,43,34,S,Global q90,SON,52,0.35675008471378133,0.495556466481862,2.7742307552924523,0.9101967192613162
-26.399999618530273,-48.20001220703125,43,34,S,Seasonal q90,DJF,41,0.31331530990579215,0.42331871230906354,2.538048784907271,0.9069469658339896
-26.399999618530273,-48.20001220703125,43,34,S,Seasonal q90,MAM,36,0.3588731325424764,0.4939216280308843,2.7308333383666143,0.9602571460935805
-26.399999618530273,-48.20001220703125,43,34,S,Seasonal q90,JJA,50,0.36194248935292916,0.4910360410940844,2.776200017929077,0.9531510472297668
-26.399999618530273,-48.20001220703125,43,34,S,Seasonal q90,SON,48,0.365869835380501,0.5036415267855304,2.8402083218097687,0.8959946197768053
-26.200000762939453,-48.399993896484375,44,33,S,Global q90,DJF,27,0.17795890473011564,0.24425103697251233,1.6285185107478388,1.054415261303937
-26.200000762939453,-48.399993896484375,44,33,S,Global q90,MAM,37,0.17922949184231274,0.2757078354749199,1.6278378351314648,1.0614037272092458
-26.200000762939453,-48.399993896484375,44,33,S,Global q90,JJA,49,0.18217844784444295,0.2832822336337966,1.637346939164765,1.0675518828995374
-26.200000762939453,-48.399993896484375,44,33,S,Global q90,SON,47,0.18261263043716677,0.25876709701447376,1.7002127728563674,1.012629971859303
-26.200000762939453,-48.399993896484375,44,33,S,Seasonal q90,DJF,39,0.16573185317732333,0.24245514181129474,1.6012820433347652,1.01785143216451
-26.200000762939453,-48.399993896484375,44,33,S,Seasonal q90,MAM,30,0.1815264705518859,0.2585439629630775,1.6206666628519695,1.0794332047303519
-26.200000762939453,-48.399993896484375,44,33,S,Seasonal q90,JJA,52,0.17646239622682464,0.27885979574276926,1.6042307638205016,1.0689720167563512
-26.200000762939453,-48.399993896484375,44,33,S,Seasonal q90,SON,41,0.1904671292841035,0.26266646263181503,1.7475609837508783,1.0090047499028647
-26.200000762939453,-48.20001220703125,44,34,S,Global q90,DJF,27,0.30472511392369256,0.4141993886549824,2.395185179180569,0.9936368222589846
-26.200000762939453,-48.20001220703125,44,34,S,Global q90,MAM,46,0.31267986577303764,0.43965114449286735,2.42478260786637,1.0066366156806117
-26.200000762939453,-48.20001220703125,44,34,S,Global q90,JJA,61,0.31461133182019985,0.42498670694513074,2.456065580493114,0.9968408023724791
-26.200000762939453,-48.20001220703125,44,34,S,Global q90,SON,51,0.3203307311876952,0.4415196837373616,2.5064705820644604,0.9708009046666762
-26.200000762939453,-48.20001220703125,44,34,S,Seasonal q90,DJF,39,0.2840221602156978,0.40326988707043787,2.3120512870641856,0.9653476767050915
-26.200000762939453,-48.20001220703125,44,34,S,Seasonal q90,MAM,37,0.3198096928348371,0.43960043845953284,2.4451351359083846,1.0238973595000602
-26.200000762939453,-48.20001220703125,44,34,S,Seasonal q90,JJA,53,0.32157067196499983,0.43156444667201177,2.4850943403423957,1.006714976058816
-26.200000762939453,-48.20001220703125,44,34,S,Seasonal q90,SON,46,0.32971336886365543,0.44557956643378005,2.5808695606563403,0.9502679589002029
-26.0,-48.399993896484375,45,33,S,Global q90,DJF,25,0.17978299095095385,0.2417269145719699,1.5503999948501588,1.1345127129554748
-26.0,-48.399993896484375,45,33,S,Global q90,MAM,35,0.17130627907769838,0.24747395237999809,1.5277142865317208,1.112618350982666
-26.0,-48.399993896484375,45,33,S,Global q90,JJA,42,0.18369613455654804,0.2943637636076262,1.5740476165499007,1.1326534350713093
-26.0,-48.399993896484375,45,33,S,Global q90,SON,50,0.17631628529157603,0.25589874365669524,1.6001999950408936,1.0719004726409913
-26.0,-48.399993896484375,45,33,S,Seasonal q90,DJF,39,0.1627318212292112,0.23883819190826214,1.5087179434605134,1.0868830130650446
-26.0,-48.399993896484375,45,33,S,Seasonal q90,MAM,31,0.1779588438962658,0.24945814507580027,1.540967749011132,1.1339341075189653
-26.0,-48.399993896484375,45,33,S,Seasonal q90,JJA,49,0.17795209760563765,0.29054620307940554,1.522244903506065,1.1509055592575852
-26.0,-48.399993896484375,45,33,S,Seasonal q90,SON,39,0.1849645248032661,0.25143922291385756,1.6628205073185456,1.0583834877380958
-26.0,-48.20001220703125,45,34,S,Global q90,DJF,25,0.29228213280706333,0.3820224165183424,2.2419999933242796,1.0703850150108338
-26.0,-48.20001220703125,45,34,S,Global q90,MAM,43,0.2862048994126076,0.38853167850441594,2.1995348819466525,1.0784856191901273
-26.0,-48.20001220703125,45,34,S,Global q90,JJA,60,0.2920707225245131,0.3829160133157685,2.250499999523163,1.0638754973808924
-26.0,-48.20001220703125,45,34,S,Global q90,SON,49,0.29807531523345454,0.40062886707501233,2.3293877767056834,1.020058670822455
-26.0,-48.20001220703125,45,34,S,Seasonal q90,DJF,38,0.26851571064158875,0.38075463873045406,2.152894741610477,1.032160388795953
-26.0,-48.20001220703125,45,34,S,Seasonal q90,MAM,38,0.2922141895769272,0.3890903721829662,2.220789467033587,1.0893091182959707
-26.0,-48.20001220703125,45,34,S,Seasonal q90,JJA,53,0.298870116215772,0.3889749773022421,2.2766037797028162,1.0745558221385163
-26.0,-48.20001220703125,45,34,S,Seasonal q90,SON,42,0.3094277522014552,0.4017594930814335,2.4004762172698975,1.0124083785783677
-25.799999237060547,-48.20001220703125,46,34,S,Global q90,DJF,31,0.2902205751175037,0.3944543639162734,2.1709677403972996,1.1245651552754063
-25.799999237060547,-48.20001220703125,46,34,S,Global q90,MAM,49,0.2839286009290656,0.37202226517137327,2.1285714202997634,1.131526651431103
-25.799999237060547,-48.20001220703125,46,34,S,Global q90,JJA,57,0.29705164071369283,0.39850439001741933,2.209122795807688,1.1316478304695665
-25.799999237060547,-48.20001220703125,46,34,S,Global q90,SON,50,0.2968148117805476,0.4024752360192839,2.2522000098228454,1.0838458156585693
-25.799999237060547,-48.20001220703125,46,34,S,Seasonal q90,DJF,42,0.27304424504342384,0.389930109049939,2.126904757249923,1.0784704628444852
-25.799999237060547,-48.20001220703125,46,34,S,Seasonal q90,MAM,43,0.28955231942430093,0.3729603360518022,2.1472092950066854,1.142793705297071
-25.799999237060547,-48.20001220703125,46,34,S,Seasonal q90,JJA,58,0.2950400968049656,0.39808323869721357,2.190689641853859,1.1381757608775436
-25.799999237060547,-48.20001220703125,46,34,S,Seasonal q90,SON,43,0.31453666927284785,0.4056479869073153,2.3486046624738117,1.0851355499999469
-25.799999237060547,-48.0,46,35,S,Global q90,DJF,28,0.35178176756790147,0.4760771365229098,2.5910713928086415,1.0516444380794252
-25.799999237060547,-48.0,46,35,S,Global q90,MAM,56,0.3509096309449726,0.46488395897657575,2.556607165506908,1.0785744775618826
-25.799999237060547,-48.0,46,35,S,Global q90,JJA,64,0.3678836626457715,0.48650245956542354,2.692343771457672,1.058982147835195
-25.799999237060547,-48.0,46,35,S,Global q90,SON,51,0.3657317283780906,0.5030060264114578,2.695294132419661,1.027456728851094
-25.799999237060547,-48.0,46,35,S,Seasonal q90,DJF,40,0.32215409482940477,0.47529202896795353,2.4642499685287476,1.0182899832725525
-25.799999237060547,-48.0,46,35,S,Seasonal q90,MAM,42,0.36678214383646435,0.47620801866411416,2.6257143020629883,1.0953856465362368
-25.799999237060547,-48.0,46,35,S,Seasonal q90,JJA,60,0.37232812046496844,0.48797533622707995,2.709333352247874,1.067073330283165
-25.799999237060547,-48.0,46,35,S,Seasonal q90,SON,47,0.376409379233812,0.5043069682917027,2.7729787268537156,1.0104777445184423
-25.600000381469727,-48.399993896484375,47,33,S,Global q90,DJF,38,0.2110883082619548,0.3011781308748296,1.6260526243009066,1.2227529726530377
-25.600000381469727,-48.399993896484375,47,33,S,Global q90,MAM,46,0.20368577270970062,0.2665345746602903,1.5758695602416992,1.2312189573826997
-25.600000381469727,-48.399993896484375,47,33,S,Global q90,JJA,54,0.21774866473629892,0.3042573147513259,1.623888889948527,1.2581106689241197
-25.600000381469727,-48.399993896484375,47,33,S,Global q90,SON,48,0.22205891601143637,0.3099276421505345,1.6964583322405815,1.2138084371884663
-25.600000381469727,-48.399993896484375,47,33,S,Seasonal q90,DJF,46,0.2018692548017092,0.2953461788218843,1.5997826016467551,1.2003922980764639
-25.600000381469727,-48.399993896484375,47,33,S,Seasonal q90,MAM,43,0.20552660327496935,0.26863126363690837,1.5751162767410278,1.2411323508550955
-25.600000381469727,-48.399993896484375,47,33,S,Seasonal q90,JJA,52,0.21722265872491808,0.3047443012197763,1.599038458787478,1.2780442146154551
-25.600000381469727,-48.399993896484375,47,33,S,Seasonal q90,SON,47,0.22333830195095244,0.3090860190753889,1.729787233028006,1.1899513640302293
-25.600000381469727,-48.20001220703125,47,34,S,Global q90,DJF,31,0.2783152736885311,0.3843207894390288,2.043870952821547,1.1803139294347456
-25.600000381469727,-48.20001220703125,47,34,S,Global q90,MAM,54,0.2659021370782118,0.3442948947899113,1.9677777753935919,1.1871919024873663
-25.600000381469727,-48.20001220703125,47,34,S,Global q90,JJA,58,0.2811826830084312,0.3815439522466399,2.0517241276543716,1.1886534403110374
-25.600000381469727,-48.20001220703125,47,34,S,Global q90,SON,51,0.2811626494430796,0.38722826594074106,2.0972549073836384,1.1461028807303484
-25.600000381469727,-48.20001220703125,47,34,S,Seasonal q90,DJF,44,0.25728418480664106,0.3805262689654536,1.9756818061525172,1.1368058757348494
-25.600000381469727,-48.20001220703125,47,34,S,Seasonal q90,MAM,47,0.2697493244829987,0.34586345874218194,1.9899999993912718,1.1862965822219849
-25.600000381469727,-48.20001220703125,47,34,S,Seasonal q90,JJA,58,0.2797289639512259,0.3815439522466399,2.0331034352039468,1.1982775474416798
-25.600000381469727,-48.20001220703125,47,34,S,Seasonal q90,SON,46,0.29879076477288125,0.3875145999295333,2.2010869539302327,1.1401765981446141
-25.600000381469727,-48.0,47,35,S,Global q90,DJF,29,0.34491143105059696,0.47370787830621613,2.499655164521316,1.1002292365863406
-25.600000381469727,-48.0,47,35,S,Global q90,MAM,52,0.3445055225253268,0.4399893795448326,2.4723076957922716,1.1230328724934504
-25.600000381469727,-48.0,47,35,S,Global q90,JJA,63,0.35724623513657394,0.4809441584870489,2.575079361597697,1.107118008628724
-25.600000381469727,-48.0,47,35,S,Global q90,SON,52,0.3538823375437373,0.4858029558660676,2.5874999990830054,1.0654196509948144
-25.600000381469727,-48.0,47,35,S,Seasonal q90,DJF,42,0.31694167125371436,0.47287158395627976,2.3861904655184065,1.0630554925827753
-25.600000381469727,-48.0,47,35,S,Seasonal q90,MAM,42,0.35670029480335796,0.44304399859851035,2.5157142934345065,1.1447481285958063
-25.600000381469727,-48.0,47,35,S,Seasonal q90,JJA,63,0.35875283534741187,0.4809441584870489,2.5742857077765087,1.1153923670450847
-25.600000381469727,-48.0,47,35,S,Seasonal q90,SON,45,0.3724034676282936,0.49562090109262474,2.6773333231608074,1.076685126622518
-25.600000381469727,-47.79998779296875,47,36,S,Global q90,DJF,26,0.3782511833792856,0.5074856845494523,2.7546153985537014,1.0420988156245306
-25.600000381469727,-47.79998779296875,47,36,S,Global q90,MAM,60,0.3772096440854981,0.4916609552568313,2.7191666762034097,1.0627857367197673
-25.600000381469727,-47.79998779296875,47,36,S,Global q90,JJA,67,0.39809476474557526,0.543269292899531,2.8773134430842613,1.0405308355146379
-25.600000381469727,-47.79998779296875,47,36,S,Global q90,SON,50,0.3949231733727828,0.5404307722676776,2.863199987411499,1.0242257475852967
-25.600000381469727,-47.79998779296875,47,36,S,Seasonal q90,DJF,40,0.3382817510964662,0.5054488552414275,2.574750018119812,1.0028718620538712
-25.600000381469727,-47.79998779296875,47,36,S,Seasonal q90,MAM,49,0.38505005451093244,0.49569251233888006,2.7430612408384984,1.0803919689995902
-25.600000381469727,-47.79998779296875,47,36,S,Seasonal q90,JJA,59,0.41174983881208715,0.5441246778291414,2.946440688634323,1.048467251203828
-25.600000381469727,-47.79998779296875,47,36,S,Seasonal q90,SON,46,0.405866197179976,0.5450275219017888,2.9369565196659253,1.0123996073785035
-25.399999618530273,-48.0,48,35,S,Global q90,DJF,28,0.3207683209339947,0.43898632053465697,2.3196428375584737,1.1426836103200912
-25.399999618530273,-48.0,48,35,S,Global q90,MAM,61,0.3107628208503081,0.3984715122420458,2.2450819621320632,1.1602408094484298
-25.399999618530273,-48.0,48,35,S,Global q90,JJA,65,0.3295256662477256,0.4424418216323917,2.363230752944946,1.1510524988174438
-25.399999618530273,-48.0,48,35,S,Global q90,SON,50,0.32439203733595795,0.44180241142957066,2.3692000031471254,1.1158405661582946
-25.399999618530273,-48.0,48,35,S,Seasonal q90,DJF,43,0.2897816489338967,0.4363339973980705,2.1955813890279727,1.1000088730523752
-25.399999618530273,-48.0,48,35,S,Seasonal q90,MAM,46,0.3271080891566463,0.40167307718137035,2.3163043467894844,1.1775009891261226
-25.399999618530273,-48.0,48,35,S,Seasonal q90,JJA,62,0.33152978837564545,0.44465769011577094,2.36806450159319,1.1569061529251836
-25.399999618530273,-48.0,48,35,S,Seasonal q90,SON,52,0.3374379694344632,0.4381418007996002,2.4557692454411435,1.1026201592041895
-25.399999618530273,-47.79998779296875,48,36,S,Global q90,DJF,26,0.3421903222233939,0.4579701868861713,2.4896153761790347,1.0957054197788239
-25.399999618530273,-47.79998779296875,48,36,S,Global q90,MAM,61,0.33854713890615545,0.43755144393895107,2.4511475289454228,1.112378842517978
-25.399999618530273,-47.79998779296875,48,36,S,Global q90,JJA,67,0.35888529989524715,0.4827173777083132,2.587611938590434,1.0946033169974143
-25.399999618530273,-47.79998779296875,48,36,S,Global q90,SON,49,0.35085234671667254,0.4843671927262984,2.560816326919867,1.0744642493676166
-25.399999618530273,-47.79998779296875,48,36,S,Seasonal q90,DJF,39,0.3063157261281342,0.4561067756624392,2.3379487104904957,1.0535973264620855
-25.399999618530273,-47.79998779296875,48,36,S,Seasonal q90,MAM,49,0.349329922441448,0.4397126208961293,2.4908163158261045,1.1304098489333172
-25.399999618530273,-47.79998779296875,48,36,S,Seasonal q90,JJA,63,0.36401898333820687,0.48286599938390556,2.611746031140524,1.098688330915239
-25.399999618530273,-47.79998779296875,48,36,S,Seasonal q90,SON,48,0.3622136446989817,0.48525400203559194,2.643958335121473,1.0559105686843395
-25.399999618530273,-47.600006103515625,48,37,S,Global q90,DJF,24,0.38468042297620264,0.5200258231450192,2.8087500035762787,1.025309607386589
-25.399999618530273,-47.600006103515625,48,37,S,Global q90,MAM,59,0.38386152324204403,0.5092369458560355,2.7725423958341953,1.0476564785181466
-25.399999618530273,-47.600006103515625,48,37,S,Global q90,JJA,74,0.40499557102333855,0.5700134575632894,2.9225675705316903,1.0290121991892118
-25.399999618530273,-47.600006103515625,48,37,S,Global q90,SON,47,0.40161081650960595,0.5541125387048405,2.907021289176129,1.0170145465972575
-25.399999618530273,-47.600006103515625,48,37,S,Seasonal q90,DJF,37,0.3433261621851651,0.5111115897772109,2.6124324283084355,0.99402294932185
-25.399999618530273,-47.600006103515625,48,37,S,Seasonal q90,MAM,50,0.39217980517717776,0.5162406114287276,2.7954000282287597,1.0686003816127778
-25.399999618530273,-47.600006103515625,48,37,S,Seasonal q90,JJA,62,0.41637259335029253,0.5716374774770067,2.9870967826535626,1.0296994764958658
-25.399999618530273,-47.600006103515625,48,37,S,Seasonal q90,SON,47,0.4072362989726382,0.5541125387048405,2.953617035074437,1.0028973335915423
-25.200000762939453,-47.79998779296875,49,36,SE,Global q90,DJF,28,0.2979636770916299,0.4168207350630133,2.207500002213887,1.1302051629338945
-25.200000762939453,-47.79998779296875,49,36,SE,Global q90,MAM,62,0.2992331489648847,0.38509159684289007,2.1882257923003166,1.1540758638612685
-25.200000762939453,-47.79998779296875,49,36,SE,Global q90,JJA,65,0.3188132108196974,0.4257975142256596,2.3146153633411113,1.1374477138886085
-25.200000762939453,-47.79998779296875,49,36,SE,Global q90,SON,49,0.3166965069127483,0.4410164907077559,2.32755100483797,1.115086408293977
-25.200000762939453,-47.79998779296875,49,36,SE,Seasonal q90,DJF,39,0.27141979019267937,0.40543937959476334,2.096666666177603,1.0977902244298885
-25.200000762939453,-47.79998779296875,49,36,SE,Seasonal q90,MAM,49,0.3098463141306766,0.3949928325176596,2.2322448783991287,1.1673052517735227
-25.200000762939453,-47.79998779296875,49,36,SE,Seasonal q90,JJA,62,0.3196756578063826,0.4267548644753443,2.320483849894616,1.136441558599472
-25.200000762939453,-47.79998779296875,49,36,SE,Seasonal q90,SON,53,0.32062450025599337,0.43669783772969256,2.3647169639479437,1.1010233703649268
-25.200000762939453,-47.600006103515625,49,37,SE,Global q90,DJF,23,0.36730184065307725,0.5018779812486344,2.6582608741262685,1.0684303459913835
-25.200000762939453,-47.600006103515625,49,37,SE,Global q90,MAM,64,0.3617612752408795,0.47167502036483155,2.6064062379300594,1.0877497578039765
-25.200000762939453,-47.600006103515625,49,37,SE,Global q90,JJA,72,0.38175738146597255,0.5310367273560921,2.7363888919353485,1.0768821504380968
-25.200000762939453,-47.600006103515625,49,37,SE,Global q90,SON,46,0.38734650622458666,0.5296562185109168,2.764565224232881,1.0723742104094962
-25.200000762939453,-47.600006103515625,49,37,SE,Seasonal q90,DJF,38,0.3248490290773354,0.4819214093233189,2.4610526310770133,1.03470536752751
-25.200000762939453,-47.600006103515625,49,37,SE,Seasonal q90,MAM,50,0.3714048901174658,0.48175495528875806,2.6241999816894532,1.1199377131462098
-25.200000762939453,-47.600006103515625,49,37,SE,Seasonal q90,JJA,66,0.387809376358116,0.532035098197136,2.7671212174675683,1.0799422083478984
-25.200000762939453,-47.600006103515625,49,37,SE,Seasonal q90,SON,48,0.38962215939368466,0.527854917441846,2.807916671037674,1.0444089248776436
-25.0,-47.79998779296875,50,36,SE,Global q90,DJF,29,0.18334373280985994,0.28742383490565976,1.5506896520483082,1.1521018126915241
-25.0,-47.79998779296875,50,36,SE,Global q90,MAM,53,0.18584141031729196,0.24670864120696598,1.5379245191250208,1.1762183061185874
-25.0,-47.79998779296875,50,36,SE,Global q90,JJA,60,0.19534185492354972,0.28636383736487314,1.609833335876465,1.1585377216339112
-25.0,-47.79998779296875,50,36,SE,Global q90,SON,55,0.19405869668609918,0.2994691776073858,1.632909083366394,1.1311456051739779
-25.0,-47.79998779296875,50,36,SE,Seasonal q90,DJF,37,0.16967077090750046,0.2801526126069215,1.5032432401502454,1.1266446999601416
-25.0,-47.79998779296875,50,36,SE,Seasonal q90,MAM,48,0.1882558147812493,0.2487310743313155,1.5304166600108147,1.1951423113544781
-25.0,-47.79998779296875,50,36,SE,Seasonal q90,JJA,59,0.19525586997592348,0.28723313187632,1.5974576291391405,1.1693470276008218
-25.0,-47.79998779296875,50,36,SE,Seasonal q90,SON,47,0.2057573747264713,0.3070176618726385,1.7070212643197242,1.122484879290804
-25.0,-47.600006103515625,50,37,SE,Global q90,DJF,25,0.33637330122011405,0.47195053988297964,2.4508000087738036,1.101795699596405
-25.0,-47.600006103515625,50,37,SE,Global q90,MAM,66,0.3347698774663313,0.4453562394943401,2.419696981256658,1.1220064930843585
-25.0,-47.600006103515625,50,37,SE,Global q90,JJA,67,0.36080346482405823,0.5003772931906492,2.577611933893232,1.111540589759599
-25.0,-47.600006103515625,50,37,SE,Global q90,SON,54,0.3526649321512313,0.4865962214305403,2.5590740663033946,1.0851342843638525
-25.0,-47.600006103515625,50,37,SE,Seasonal q90,DJF,37,0.3056289570446732,0.4500460578659261,2.311081084045204,1.0745570128028457
-25.0,-47.600006103515625,50,37,SE,Seasonal q90,MAM,50,0.3436279860269249,0.4476039724419081,2.435800018310547,1.1517918300628662
-25.0,-47.600006103515625,50,37,SE,Seasonal q90,JJA,63,0.3650272606908193,0.5017672825044935,2.5942857076251316,1.1177278208354162
-25.0,-47.600006103515625,50,37,SE,Seasonal q90,SON,52,0.36171901569358195,0.48746662545585084,2.6126923056749196,1.0818284795834467
-25.0,-47.399993896484375,50,38,SE,Global q90,DJF,26,0.3520931702507672,0.5106740218084492,2.6126923377697286,1.0335681782318995
-25.0,-47.399993896484375,50,38,SE,Global q90,MAM,67,0.3591303340796061,0.480213957693686,2.6105970090894557,1.0707529107136513
-25.0,-47.399993896484375,50,38,SE,Global q90,JJA,72,0.39026855376744407,0.5481511414732478,2.8051388760407767,1.0566061983505886
-25.0,-47.399993896484375,50,38,SE,Global q90,SON,52,0.38152815838908105,0.5213388001464081,2.7707692293020396,1.0375683903694153
-25.0,-47.399993896484375,50,38,SE,Seasonal q90,DJF,36,0.3273091185925351,0.49098028431866203,2.492500020398034,1.018476794163386
-25.0,-47.399993896484375,50,38,SE,Seasonal q90,MAM,51,0.37293931016517534,0.4948079950688915,2.644509792327881,1.109184045417636
-25.0,-47.399993896484375,50,38,SE,Seasonal q90,JJA,65,0.39734377000263804,0.5498975495107477,2.8323076798365667,1.068095012811514
-25.0,-47.399993896484375,50,38,SE,Seasonal q90,SON,50,0.387942223324259,0.5214144435000861,2.8242000007629393,1.0211968219280243
-25.0,-47.20001220703125,50,39,SE,Global q90,DJF,20,0.3875892091294869,0.5589453184593354,2.863500010967255,0.9837321847677231
-25.0,-47.20001220703125,50,39,SE,Global q90,MAM,66,0.38158261691303175,0.5128438942547278,2.802878788023284,1.009640796618028
-25.0,-47.20001220703125,50,39,SE,Global q90,JJA,69,0.4207358818118958,0.5727259527443137,3.053188389626102,0.9975062790124313
-25.0,-47.20001220703125,50,39,SE,Global q90,SON,51,0.40136795966491084,0.5424059414404244,2.9431372577068853,0.9815504726241616
-25.0,-47.20001220703125,50,39,SE,Seasonal q90,DJF,34,0.3426752414072454,0.5208817388742033,2.6355882392210117,0.9655548106221592
-25.0,-47.20001220703125,50,39,SE,Seasonal q90,MAM,52,0.3950994056644384,0.5191215694379745,2.843846160631913,1.0404589439813907
-25.0,-47.20001220703125,50,39,SE,Seasonal q90,JJA,63,0.42574259884136595,0.5736619621922919,3.072063476320297,1.0073574734112574
-25.0,-47.20001220703125,50,39,SE,Seasonal q90,SON,49,0.40798149918887794,0.542919063362746,2.9989796025412425,0.9640322631719161
-24.799999237060547,-47.399993896484375,51,38,SE,Global q90,DJF,25,0.33143075903919866,0.47952389117648403,2.4472000122070314,1.0802854466438294
-24.799999237060547,-47.399993896484375,51,38,SE,Global q90,MAM,69,0.3343369775842194,0.43889103460295453,2.4365217409272124,1.1045547870622165
-24.799999237060547,-47.399993896484375,51,38,SE,Global q90,JJA,72,0.35980014298708396,0.5031635963085742,2.597777764002482,1.0873942433132067
-24.799999237060547,-47.399993896484375,51,38,SE,Global q90,SON,58,0.3429618393676156,0.4761375670171061,2.533793091773987,1.0594485073254025
-24.799999237060547,-47.399993896484375,51,38,SE,Seasonal q90,DJF,37,0.3059161665055105,0.45368822199731484,2.341621630900615,1.0482581096726495
-24.799999237060547,-47.399993896484375,51,38,SE,Seasonal q90,MAM,54,0.34418911542126485,0.4425655846205512,2.4498148229387073,1.141875982284546
-24.799999237060547,-47.399993896484375,51,38,SE,Seasonal q90,JJA,64,0.36790177052002526,0.5047905598877879,2.620312485843897,1.1077502025291324
-24.799999237060547,-47.399993896484375,51,38,SE,Seasonal q90,SON,54,0.3552012392292103,0.4789087377673331,2.6038888781159013,1.057146696028886
-24.799999237060547,-47.20001220703125,51,39,SE,Global q90,DJF,22,0.36813356471474423,0.5447501816489307,2.72363636710427,1.0132221227342433
-24.799999237060547,-47.20001220703125,51,39,SE,Global q90,MAM,73,0.36488985817567127,0.49050546213853086,2.672191770109412,1.0436846744524289
-24.799999237060547,-47.20001220703125,51,39,SE,Global q90,JJA,70,0.403308414037529,0.5703332274282853,2.898142865725926,1.0400302546364921
