grid_lat,grid_lon,surge_q90_anomaly_cm,surge_q99_anomaly_cm,springneap_swing_cm,surge_q99_over_swing,zos_seasonal_amplitude_cm,zos_synoptic_residual_std_cm,seasonal_over_synoptic,latitude_band,hs_q99_m,wave_setup_proxy_cm,storm_component_cm,q_storm_over_tide,n_compound_zos,n_compound_ssh_total,rayleigh_R_compound_zos,rayleigh_p_compound_zos,rayleigh_R_compound_ssh_total,rayleigh_p_compound_ssh_total,branch,selected_R,selected_p,selected_locked
-24.2,-45.8,15.573588361374426,34.64112549029968,64.2338976264,0.5392966450795328,12.878983226055505,10.906035281395972,1.1809042327256247,SP/RJ,3.394800100326534,67.89600200653068,102.53712749683035,1.5963086670096105,323,248,0.0467588219617411,0.493863855973386,0.4063930717260743,8.781316047469553e-19,keep_tide_SSH_total,0.4063930717260743,8.781316047469553e-19,True
-24.2,-45.6,14.308350581958804,32.059730727508466,61.66028156876564,0.5199413611459812,12.147763879631151,10.000771674511752,1.2146826539987192,SP/RJ,3.440000057220459,68.80000114440918,100.85973187191765,1.6357325867776884,311,237,0.0361715127593145,0.6660540560158723,0.4052186032496584,6.230791983299551e-18,keep_tide_SSH_total,0.4052186032496584,6.230791983299551e-18,True
-24.2,-45.4,12.805927804635065,28.949997535870565,59.0534970164299,0.490233415437126,11.117495651776194,9.095651727571283,1.2222868668196885,SP/RJ,3.5999999046325684,71.99999809265137,100.94999562852193,1.7094668517333624,306,231,0.0407323776434921,0.6022555133229658,0.4472312755109182,8.495966136469904e-21,keep_tide_SSH_total,0.4472312755109182,8.495966136469904e-21,True
-24.2,-45.2,11.366616885779871,25.30066756498668,56.88418224453926,0.4447750950558048,9.92067534612112,8.14073872470359,1.2186455899900337,SP/RJ,3.6700000762939453,73.4000015258789,98.70066909086559,1.7351162519408567,284,204,0.0253307361200036,0.8336547022919704,0.4543446944761233,4.3064257896558858e-19,keep_tide_SSH_total,0.4543446944761233,4.3064257896558858e-19,True
-24.2,-45.0,9.689864683853882,21.088149357544676,55.58401048183441,0.3793923679623038,8.320857311265122,6.962618795501503,1.1950758120839773,SP/RJ,3.75,75.0,96.08814935754468,1.728701267227696,263,171,0.0110309227400806,0.9685624306547624,0.5508501588549912,1.093467619848768e-22,keep_tide_SSH_total,0.5508501588549912,1.093467619848768e-22,True
-24.0,-46.4,20.71309044916673,44.462339430642494,71.32989838719368,0.6233338394692723,13.937546705936684,14.681940009102634,0.9492987096593204,SP/RJ,2.5199999809265137,50.39999961853027,94.86233904917276,1.3299099142724142,375,292,0.0308871620190149,0.6995174327508822,0.3673569600926609,3.391786584152254e-18,keep_tide_SSH_total,0.3673569600926609,3.391786584152254e-18,True
-24.0,-46.2,20.06913845933265,43.17100661195104,68.4783086180687,0.6304333077607575,14.01055412535016,14.236277994858954,0.98414446039967,SP/RJ,2.5999999046325684,51.99999809265137,95.17100470460241,1.3897978297830005,357,282,0.0285463767185551,0.7478375135539977,0.3642878860322545,2.4016461825014007e-17,keep_tide_SSH_total,0.3642878860322545,2.4016461825014007e-17,True
-24.0,-46.0,18.77104763694508,41.39991287894946,66.53106287121773,0.6222644144297842,13.898386491626502,13.327477928037782,1.0428369543488545,SP/RJ,3.0299999713897705,60.59999942779541,101.99991230674487,1.5331171321309442,347,269,0.0184669247949985,0.8885395693070564,0.3660940026972851,9.372781662529751e-17,keep_tide_SSH_total,0.3660940026972851,9.372781662529751e-17,True
-24.0,-45.8,17.843176983529435,39.34450712078221,64.20590281486511,0.6127864479100987,13.750925513227916,12.542461771783822,1.0963498046422366,SP/RJ,3.059999942779541,61.19999885559082,100.54450597637303,1.5659698184805324,345,278,0.0158891109581501,0.9166960406024348,0.3779308863191879,2.5862829353074782e-18,keep_tide_SSH_total,0.3779308863191879,2.5862829353074782e-18,True
-24.0,-45.6,16.928301891028426,37.78634878033345,62.00922429561615,0.6093665774658757,13.538151404515853,11.952392919223591,1.1326728878484082,SP/RJ,3.134800109863277,62.69600219726554,100.482350977599,1.6204419926069413,335,262,0.0350294306330435,0.6632668387948073,0.3820926016225839,1.0897297250231224e-17,keep_tide_SSH_total,0.3820926016225839,1.0897297250231224e-17,True
-24.0,-45.4,16.508077950893938,36.34456488650947,59.31856855750084,0.6127013137762862,13.348070622417074,11.67949155476832,1.1428640159397634,SP/RJ,3.324799928665157,66.49599857330314,102.84056345981261,1.7336993450899518,315,253,0.025707053874999,0.812310532522347,0.3796271121088869,6.299686453477644e-17,keep_tide_SSH_total,0.3796271121088869,6.299686453477644e-17,True
-24.0,-45.2,15.209849215274918,32.26199362350092,57.23605677485466,0.5636655535234999,12.585669832642804,10.698237001162884,1.176424660556198,SP/RJ,3.4648000335693316,69.29600067138664,101.55799429488755,1.7743709126290599,306,235,0.017939248409397,0.906356140740068,0.412504675856248,2.3162568649831792e-18,keep_tide_SSH_total,0.412504675856248,2.3162568649831792e-18,True
-24.0,-45.0,12.433923516225628,26.62502947802525,56.02196156978607,0.4752605716038465,10.829235836925868,8.724454891981019,1.2412507109045212,SP/RJ,3.559999942779541,71.19999885559082,97.82502833361607,1.7461907007978699,291,209,0.0134892862144483,0.9485108269933998,0.4412573669952883,1.4614410995470544e-18,keep_tide_SSH_total,0.4412573669952883,1.4614410995470544e-18,True
-24.0,-44.8,10.271844223566104,22.348015025682464,55.39568215608597,0.4034252157544238,8.972536754485553,7.32987993187341,1.224104192412372,SP/RJ,3.680000066757202,73.60000133514404,95.9480163608265,1.7320486475909442,273,180,0.0123097606157558,0.9595473778637924,0.5375086181734181,8.664968368792454e-23,keep_tide_SSH_total,0.5375086181734181,8.664968368792454e-23,True
-23.8,-45.8,20.003975907988284,43.534266392416654,64.55196589231491,0.6744065155976842,14.317511950874334,14.1758389806797,1.009993974281714,SP/RJ,2.680000066757202,53.60000133514404,97.1342677275607,1.5047453068989305,379,306,0.0423855365618252,0.5064683512024759,0.3272239081429564,2.752884900847828e-15,keep_tide_SSH_total,0.3272239081429564,2.752884900847828e-15,True
-23.8,-45.6,19.92091048329292,43.48352969258245,62.87098750472069,0.6916310911979467,14.492414464001186,14.13698262933473,1.025141987083504,SP/RJ,2.440000057220459,48.80000114440918,92.28353083699163,1.467823784858835,381,309,0.039666021059654,0.5494092627615638,0.3349268271604379,3.9512911670709474e-16,keep_tide_SSH_total,0.3349268271604379,3.9512911670709474e-16,True
-23.8,-45.4,18.5742120574332,40.48881648286346,60.51710173487663,0.6690475142091832,13.85950483043538,13.045674857142489,1.0623831256109622,SP/RJ,1.8799999952316284,37.59999990463257,78.08881638749602,1.2903594876304632,355,299,0.0594429723259024,0.2854407052461343,0.3346012576042112,1.3117526973479865e-15,keep_tide_SSH_total,0.3346012576042112,1.3117526973479865e-15,True
-23.8,-45.2,16.57910177577728,36.66443965305082,57.60587528347969,0.6364704897308541,13.28005647348282,11.589633947500996,1.14585642080148,SP/RJ,2.2100000381469727,44.20000076293945,80.86444041599027,1.4037533501236585,279,226,0.0213304313879319,0.8809728474593159,0.3250166475967448,2.380976061587249e-11,keep_tide_SSH_total,0.3250166475967448,2.380976061587249e-11,True
-23.8,-45.0,14.739484219010356,32.7957172078447,56.91252127289772,0.5762478357018833,12.530709565859482,10.248961633964486,1.2226321078550446,SP/RJ,3.240000009536743,64.80000019073486,97.59571739857957,1.7148373541668338,273,220,0.0061474582940863,0.9897546227505536,0.3827433983601828,4.200498322608361e-15,keep_tide_SSH_total,0.3827433983601828,4.200498322608361e-15,True
-23.8,-44.8,12.82341213325584,28.414647651711324,56.03083744645119,0.5071251644037496,11.323411160825213,8.950679657264633,1.265089534472927,SP/RJ,3.4700000286102295,69.40000057220459,97.81464822391591,1.7457288286543569,288,218,0.0241686334127509,0.8453876948231099,0.4251822170254525,4.372234963214648e-18,keep_tide_SSH_total,0.4251822170254525,4.372234963214648e-18,True
-23.8,-44.6,11.146133385046106,24.35395570789154,55.37148416042328,0.4398284798964899,9.9564637466661,7.867489885199046,1.26551973907167,SP/RJ,3.619999885559082,72.39999771118164,96.75395341907318,1.747360665622685,284,203,0.0265851271345862,0.8183996204940469,0.4722041795762079,2.638147714121832e-20,keep_tide_SSH_total,0.4722041795762079,2.638147714121832e-20,True
-23.6,-45.2,17.978828747819005,39.51107223803804,58.34067314863205,0.6772474520027797,13.769921110536846,12.600000253461385,1.0928508598048692,SP/RJ,1.8700000047683716,37.40000009536743,76.91107233340547,1.3183096488698787,210,184,0.0364254981726628,0.7572509494546136,0.3793843481470009,1.3788760079134669e-12,keep_tide_SSH_total,0.3793843481470009,1.3788760079134669e-12,True
-23.6,-45.0,16.209121732685517,35.90527883050194,57.6134979724884,0.6232094924638568,13.345686351084195,11.290312282960048,1.1820475835045088,SP/RJ,2.609999895095825,52.199997901916504,88.10527673241845,1.5292471353586354,262,219,0.0070070464770592,0.9872425916662106,0.3342032642972379,1.2653915061005686e-11,keep_tide_SSH_total,0.3342032642972379,1.2653915061005686e-11,True
-23.6,-44.8,15.00023760457479,33.62435581345992,57.02368319034576,0.5896559803270056,12.811404938670682,10.445837546756904,1.226460289213306,SP/RJ,3.134800109863277,62.69600219726554,96.32035801072547,1.6891290183625447,284,223,0.0279037380167636,0.8018919063615718,0.3613459201399899,1.0027498345109541e-13,keep_tide_SSH_total,0.3613459201399899,1.0027498345109541e-13,True
-23.6,-44.6,13.683635190753318,30.1705129897874,56.45256936550141,0.5344400322055993,11.981790176835204,9.47364713481132,1.2647494683233036,SP/RJ,3.390000104904175,67.8000020980835,97.9705150878709,1.735448292061998,291,222,0.0295674757836395,0.7756754557718515,0.4141871755597089,1.454170193347718e-17,keep_tide_SSH_total,0.4141871755597089,1.454170193347718e-17,True
-23.6,-44.4,12.286773022617515,26.934395965541984,55.95167279243469,0.4813867865123744,11.095380660621949,8.560598521350354,1.2960987053591853,SP/RJ,3.559999942779541,71.19999885559082,98.1343948211328,1.753913510060448,291,221,0.0245858141121687,0.8389342636122359,0.4451430111424408,8.116737636571062e-20,keep_tide_SSH_total,0.4451430111424408,8.116737636571062e-20,True
-23.6,-44.2,11.054055765937058,24.194355384181225,55.471204966306686,0.4361606242171396,10.130025658915764,7.761367550679697,1.3051856638368624,SP/RJ,3.700000047683716,74.00000095367432,98.19435633785554,1.7701861064222235,289,204,0.0089827314024239,0.9769894730899958,0.5213639998951913,2.830080959706225e-24,keep_tide_SSH_total,0.5213639998951913,2.830080959706225e-24,True
-23.6,-44.0,10.021377603626132,21.73560122690188,55.06819784641266,0.3947033329022917,9.175406247665698,7.099213385638352,1.2924539310548782,SP/RJ,3.7799999713897705,75.59999942779541,97.33560065469729,1.7675465052655266,284,188,0.0059677412016999,0.9899541493946986,0.5546967148218513,3.928286259971515e-25,keep_tide_SSH_total,0.5546967148218513,3.928286259971515e-25,True
-23.4,-44.4,14.67654701555515,32.382066691763626,57.36331269145012,0.5645083097962384,12.68237742928343,10.13934912686456,1.2508078448231976,SP/RJ,3.319999933242798,66.39999866485596,98.78206535661958,1.7220425516210267,305,237,0.0315028282641245,0.7391388642334835,0.4027134733785106,9.785731162068284e-18,keep_tide_SSH_total,0.4027134733785106,9.785731162068284e-18,True
-23.4,-44.2,13.450528955225836,29.65053144669992,56.64271414279938,0.5234659372421546,12.018337055608022,9.278801041722527,1.2952467675044492,SP/RJ,3.490000009536743,69.80000019073486,99.45053163743478,1.755751523253539,305,236,0.0364723030456005,0.6668504338558824,0.430506785839048,7.461218775208499e-20,keep_tide_SSH_total,0.430506785839048,7.461218775208499e-20,True
-23.4,-44.0,12.415198916330592,27.216187471285117,56.220680475234985,0.4840956609067325,11.341360415023946,8.614099742629293,1.3166042597461505,SP/RJ,3.614799890518184,72.29599781036369,99.51218528164881,1.7700281184871745,299,224,0.0467143970451339,0.5211316726485379,0.4586656412080735,3.9974737438260826e-21,keep_tide_SSH_total,0.4586656412080735,3.9974737438260826e-21,True
-23.4,-43.8,11.638042660412983,25.31795904224892,55.57743161916733,0.4555438836349061,10.742132444235278,8.089652252540102,1.3278855640379736,SP/RJ,3.690000057220459,73.80000114440918,99.1179601866581,1.783421027186774,302,214,0.040408691880804,0.6110912087435814,0.5183165211180849,3.943849000928289e-25,keep_tide_SSH_total,0.5183165211180849,3.943849000928289e-25,True
-23.4,-43.6,10.909531322170892,23.74259784524596,54.70694154500961,0.4339960738933278,10.11594629361485,7.648764880116736,1.3225594526917217,SP/RJ,3.740000009536743,74.80000019073486,98.54259803598083,1.801281432538243,291,203,0.0519745748887474,0.4559947131521976,0.5552849422893681,4.218314724088417e-27,keep_tide_SSH_total,0.5552849422893681,4.218314724088417e-27,True
-23.4,-43.4,10.332419181385225,22.18581309370057,54.13698181509972,0.409808828454352,9.45462380841185,7.257351112321422,1.3027651083823035,SP/RJ,3.7947999572753863,75.89599914550773,98.0818122392083,1.8117340300609743,286,192,0.0403245962748607,0.6284915614680557,0.5656732526960665,1.3956771397982802e-26,keep_tide_SSH_total,0.5656732526960665,1.3956771397982802e-26,True
-23.4,-43.2,9.686335636014151,20.605031205052533,53.88815328478813,0.3823666232568605,8.662526377255494,6.872445503249226,1.2604721817233668,SP/RJ,3.8499999046325684,76.99999809265137,97.60502929770391,1.8112520720812386,279,182,0.051496752713041,0.4775682597158035,0.5840536939427393,8.76218324903105e-27,keep_tide_SSH_total,0.5840536939427393,8.76218324903105e-27,True
-23.4,-43.0,8.971486434959871,18.990834817909672,53.94516736268997,0.3520395940238435,7.650522927279711,6.4278559085905576,1.1902138187408824,SP/RJ,3.9000000953674316,78.00000190734863,96.9908367252583,1.797952281307407,269,170,0.0559140456028775,0.4316719582835604,0.604275820240286,1.038399388813971e-26,keep_tide_SSH_total,0.604275820240286,1.038399388813971e-26,True
-23.4,-42.8,8.281947803227602,17.10565168830601,53.70335653424263,0.3185210905280941,6.801408904327761,6.023840522339907,1.1290818339403537,SP/RJ,3.9648000335693316,79.29600067138664,96.40165235969265,1.7950768551724414,250,151,0.0429325003034884,0.6312266229849927,0.6571647783471077,7.560986345966822e-28,keep_tide_SSH_total,0.6571647783471077,7.560986345966822e-28,True
-23.4,-42.6,7.939499672941172,15.8815546598949,53.60589697957039,0.296265066993422,6.451785492243756,5.792849510804241,1.1137498877211522,SP/RJ,4.004800109863277,80.09600219726553,95.97755685716044,1.7904290808479189,237,139,0.0475742470812178,0.5853323007060443,0.6743165863229469,5.8672765842589766e-27,keep_tide_SSH_total,0.6743165863229469,5.8672765842589766e-27,True
-23.4,-42.2,7.984175267073135,15.892299237104874,54.11793440580368,0.29366049187939,6.613861340326234,5.847238098484713,1.1311086069917673,SP/RJ,4.044800071716304,80.89600143432608,96.78830067143096,1.788469972738857,223,131,0.0644045272464038,0.3969779358772016,0.6924013411300941,9.72639371859187e-27,keep_tide_SSH_total,0.6924013411300941,9.72639371859187e-27,True
-23.4,-42.0,8.423032433417063,16.26213803949614,54.94190901517868,0.2959878593771366,6.908202741839975,6.117214803014822,1.1293052417311422,SP/RJ,4.064800052642818,81.29600105285635,97.55813909235249,1.775659798522842,227,135,0.0612365803754905,0.4273495557632368,0.6994658234159985,4.491830055368445e-28,keep_tide_SSH_total,0.6994658234159985,4.491830055368445e-28,True
-23.2,-44.4,16.28321013521536,36.34665606092792,59.11901742219925,0.6148048064019366,13.364698164738224,11.320129307225766,1.1806135603245616,SP/RJ,2.640000104904175,52.800002098083496,89.14665815901142,1.507918467628942,311,247,0.0602493504448005,0.3236368433108503,0.3760165861911569,2.8810642035822673e-16,keep_tide_SSH_total,0.3760165861911569,2.8810642035822673e-16,True
-23.2,-44.2,15.915435970560626,35.30033874584824,57.63361677527428,0.612495635724056,13.39800481028455,11.023769830223022,1.2153741430224958,SP/RJ,2.944800052642818,58.89600105285636,94.1963397987046,1.6343992459469645,319,248,0.0492769055158779,0.4612313579529072,0.3734087272642942,4.05352093001375e-16,keep_tide_SSH_total,0.3734087272642942,4.05352093001375e-16,True
-23.2,-44.0,15.3836348570554,33.78261040818377,57.32808709144592,0.5892854989962601,13.262839547016512,10.606486800610314,1.2504460521511562,SP/RJ,2.990000009536743,59.80000019073486,93.58261059891863,1.632404207899732,308,242,0.0417485878002259,0.584973308101371,0.4172768453785133,3.066821817479595e-19,keep_tide_SSH_total,0.4172768453785133,3.066821817479595e-19,True
-23.2,-43.8,14.73485263386094,32.15907367267927,56.20369091629982,0.5721879319379843,12.911986657016891,10.10716919553854,1.2775077182557153,SP/RJ,3.299999952316284,65.99999904632568,98.15907271900495,1.7464880174006066,304,232,0.0485339548851232,0.4890312521253552,0.415271949861596,2.310457605165344e-18,keep_tide_SSH_total,0.415271949861596,2.310457605165344e-18,True
-23.2,-43.6,14.033289270226422,30.405003623787813,55.55683895945549,0.5472774224245714,12.529299406463076,9.631610432681692,1.3008519700868542,SP/RJ,3.490000009536743,69.80000019073486,100.20500381452268,1.8036484020923278,301,231,0.0552128607752982,0.3998121502769891,0.4407449637076031,2.803737897488919e-20,keep_tide_SSH_total,0.4407449637076031,2.803737897488919e-20,True
-23.2,-43.4,13.25704292149607,28.56420234532418,55.098018795251846,0.5184252169115333,12.17909772202903,9.14168897881251,1.3322590333423348,SP/RJ,3.5899999141693115,71.79999828338623,100.3642006287104,1.821557341320582,297,224,0.0613010003944529,0.3278370857030899,0.4755478347068662,1.690306969111227e-22,keep_tide_SSH_total,0.4755478347068662,1.690306969111227e-22,True
-23.2,-43.2,12.764912255768383,27.01967597818811,54.99028563499451,0.491353621211115,11.85718934824586,8.752072172277577,1.3547865139645243,SP/RJ,3.680000066757202,73.60000133514404,100.61967731333215,1.8297718615467635,297,220,0.0486759786187398,0.4951330773559971,0.4966266008378805,6.892046741008998e-24,keep_tide_SSH_total,0.4966266008378805,6.892046741008998e-24,True
-23.2,-43.0,12.071779171872258,25.54020611469756,55.01869395375252,0.4642096036697288,11.0661386075335,8.247239172354215,1.341799161667166,SP/RJ,3.740000009536743,74.80000019073486,100.34020630543242,1.8237475137046355,293,209,0.0568528732396904,0.388214608937934,0.5301070618126335,1.3504536925818492e-25,keep_tide_SSH_total,0.5301070618126335,1.3504536925818492e-25,True
-23.2,-42.8,10.96779080554794,23.37140043899365,54.75827530026436,0.4268103827382748,9.744494939569751,7.614272727148676,1.27976699663328,SP/RJ,3.7947999572753863,75.89599914550773,99.26739958450138,1.8128291849984934,289,195,0.0531731992210615,0.4420738213046218,0.5470680683700366,2.2465155264695084e-25,keep_tide_SSH_total,0.5470680683700366,2.2465155264695084e-25,True
-23.2,-42.6,10.064852440831707,21.1955326442695,54.70956191420555,0.3874191622573749,8.54650165382462,7.106348881177037,1.20265720086755,SP/RJ,3.8499999046325684,76.99999809265137,98.19553073692086,1.7948513441015876,287,185,0.0309176503144495,0.7603843616233862,0.5926519941749628,5.8391983774414365e-28,keep_tide_SSH_total,0.5926519941749628,5.8391983774414365e-28,True
-23.2,-42.4,9.599719428745663,19.922285699573884,54.95930761098862,0.3624915699554883,7.925231682137679,6.869879871023671,1.1536201259596046,SP/RJ,3.890000104904175,77.8000020980835,97.72228779765737,1.7780844054541671,280,170,0.030389853069462,0.7724484202619885,0.6155623509077951,1.1988472330752315e-27,keep_tide_SSH_total,0.6155623509077951,1.1988472330752315e-27,True
-23.2,-42.2,9.619883520583349,19.600713891963174,55.71623519062996,0.3517953757087219,7.8163917005085,6.8846208912509175,1.1353409031485948,SP/RJ,3.9200000762939453,78.4000015258789,98.00071541784209,1.7589256539415874,277,164,0.039789179967623,0.6453759165448081,0.6282612135331794,9.727347537167496e-28,keep_tide_SSH_total,0.6282612135331794,9.727347537167496e-28,True
-23.2,-42.0,9.822012123241189,19.863331731929524,56.806954741477966,0.3496637308288272,8.00270040449443,7.074926359576192,1.1311355055537022,SP/RJ,3.9248000717163043,78.49600143432609,98.35933316625561,1.7314663955122718,281,161,0.0428700857631955,0.597051290120684,0.661693327250424,4.811213251533043e-30,keep_tide_SSH_total,0.661693327250424,4.811213251533043e-30,True
-23.2,-41.8,10.028643165867177,20.397314583103498,57.59138092398644,0.3541730421436752,8.263208315439078,7.289328904695784,1.133603439147316,SP/RJ,3.950000047683716,79.00000095367432,99.39731553677781,1.725906098135936,274,157,0.0379195555787724,0.6747553220188709,0.6635971182457707,1.8027032588277162e-29,keep_tide_SSH_total,0.6635971182457707,1.8027032588277162e-29,True
-23.0,-44.4,17.457266387827243,38.85146569956047,61.42531931400299,0.6324992060839575,13.722912994707492,12.184350868642086,1.1262736228341128,SP/RJ,1.100000023841858,22.000000476837158,60.85146617639763,0.9906577101427532,340,274,0.0656090449363519,0.2315481924721276,0.3514111297667843,8.752678081792749e-16,zos_only,0.0656090449363519,0.2315481924721276,False
-23.0,-44.0,17.763360449576798,39.26303947856467,66.69852212071419,0.5886643096454901,14.034920678936905,12.326854045640976,1.138564683817274,SP/RJ,1.409999966621399,28.19999933242798,67.46303881099266,1.011462273315364,320,248,0.0582122047925828,0.3383770243921387,0.4147012970440291,1.8427699724728288e-19,keep_tide_SSH_total,0.4147012970440291,1.8427699724728288e-19,True
-23.0,-43.4,16.602984448956835,36.172387680100776,55.50683438777924,0.6516744843958303,13.879457080027406,11.334550746831832,1.2245264404420184,SP/RJ,2.559999942779541,51.19999885559082,87.37238653569159,1.5740833989071457,322,252,0.0818139597243735,0.1158365839324642,0.3696589999880142,4.688236672339328e-16,keep_tide_SSH_total,0.3696589999880142,4.688236672339328e-16,True
-23.0,-43.2,16.162491693503654,34.958534374244,56.45669624209404,0.6192097076374611,13.756537756390856,11.047338684514882,1.245235449843995,SP/RJ,2.7799999713897705,55.59999942779541,90.55853380203942,1.6040353019190503,313,244,0.0771242584627845,0.1554292356765671,0.4087446153092762,1.0725857853881766e-18,keep_tide_SSH_total,0.4087446153092762,1.0725857853881766e-18,True
-23.0,-43.0,15.88343116821734,33.940621884483924,55.81158399581909,0.6081286258964886,13.748708238386357,10.810279890889552,1.2718179711492197,SP/RJ,3.1500000953674316,63.00000190734863,96.94062379183256,1.736926581390245,309,238,0.079116399576683,0.1445612242495099,0.4138891436071307,1.1042568879738062e-18,keep_tide_SSH_total,0.4138891436071307,1.1042568879738062e-18,True
-23.0,-42.8,15.230034461297915,32.4673629906558,55.44382035732269,0.585590292685661,13.36406114727532,10.3690879123854,1.288836709669764,SP/RJ,3.3499999046325684,66.99999809265137,99.46736108330717,1.7940206941416168,310,239,0.0658514153473816,0.2609114217622941,0.4358364387167843,1.627546846694078e-20,keep_tide_SSH_total,0.4358364387167843,1.627546846694078e-20,True
-23.0,-42.6,14.25345953593013,30.720021032187887,55.37085011601448,0.5548049373961657,12.513399123301664,9.696468012117842,1.290511050793284,SP/RJ,3.4848000144958453,69.69600028991691,100.4160213221048,1.8135177825825406,315,237,0.0508308044893205,0.443471908884476,0.4433261753097224,5.730330146890498e-21,keep_tide_SSH_total,0.4433261753097224,5.730330146890498e-21,True
-23.0,-42.4,13.648076082657768,29.30015649933713,55.70706203579903,0.5259684397017379,11.853426230379949,9.282935073810211,1.2769050021497852,SP/RJ,3.569999933242798,71.39999866485596,100.70015516419309,1.8076730576722957,315,230,0.0354073602517715,0.6740800601442537,0.4925167210087824,1.5438831838332668e-24,keep_tide_SSH_total,0.4925167210087824,1.5438831838332668e-24,True
-23.0,-42.2,13.180487986217148,28.341645773063306,56.447506695985794,0.5020885320179923,11.428570944930176,9.023178798788422,1.266579239953079,SP/RJ,3.609999895095825,72.1999979019165,100.54164367497981,1.781152960687451,317,225,0.0351769011396137,0.6758643458875254,0.5117368806900269,9.46858515067365e-26,keep_tide_SSH_total,0.5117368806900269,9.46858515067365e-26,True
-23.0,-42.0,12.626765332766798,27.275651357718733,58.28720033168793,0.4679526757590771,10.999434882852231,8.716720768209786,1.2618776229436637,SP/RJ,3.630000114440918,72.60000228881836,99.87565364653709,1.713509193754148,302,206,0.0346754619569597,0.6958445745664252,0.5222003006644986,1.4336167536128556e-24,keep_tide_SSH_total,0.5222003006644986,1.4336167536128556e-24,True
-23.0,-41.8,11.871708095769351,25.076917410592465,59.77248474955559,0.419539484022854,10.20038541880433,8.303713409072605,1.2284125085120867,SP/RJ,3.700000047683716,74.00000095367432,99.07691836426679,1.6575673368673776,292,187,0.0357996573464806,0.6881759603977365,0.5700620994728418,2.745068825033503e-26,keep_tide_SSH_total,0.5700620994728418,2.745068825033503e-26,True
-23.0,-41.6,11.29717912889804,23.79925265528045,60.81216633319855,0.391356764448761,9.697271482389262,8.061598506992858,1.2028968540144456,SP/RJ,3.799999952316284,75.99999904632568,99.79925170160614,1.641106668602986,289,176,0.0400867523983221,0.6288951333951195,0.6238756428652334,2.5005857725812368e-29,keep_tide_SSH_total,0.6238756428652334,2.5005857725812368e-29,True
-22.8,-41.8,13.094496879215423,28.641509923572706,63.17132934927941,0.4533941301949097,11.397178734020196,9.082477868111734,1.2548534551386352,SP/RJ,2.684800062179561,53.696001243591226,82.33751116716394,1.3034000078091306,238,166,0.062476409403867,0.3953677457606302,0.5209383845165145,5.2027880191745696e-20,keep_tide_SSH_total,0.5209383845165145,5.2027880191745696e-20,True
-22.8,-41.6,12.334353295330784,26.85811093187786,63.56983631849289,0.4224977204175159,10.800591545414298,8.734995042927117,1.2364736891476236,SP/RJ,3.4000000953674316,68.00000190734863,94.8581128392265,1.4921874639408446,274,178,0.0574236389763111,0.4055128192781316,0.570013798929047,4.53020389879039e-25,keep_tide_SSH_total,0.570013798929047,4.53020389879039e-25,True
-22.6,-41.8,13.690451018347389,30.460336200728037,66.32920354604721,0.4592296390168742,11.91270091479271,9.498737437370206,1.2541351935811405,SP/RJ,2.369999885559082,47.39999771118164,77.86033391190968,1.1738469595501368,184,129,0.0277466956343654,0.8682285905524941,0.5599684058861298,5.441783108637583e-18,keep_tide_SSH_total,0.5599684058861298,5.441783108637583e-18,True
-22.6,-41.6,13.230808635126309,29.0332988695012,66.0997822880745,0.4392344099254211,11.544160217033884,9.275437662676778,1.244594663547378,SP/RJ,3.1548000907897906,63.096001815795816,92.12930068529701,1.3937912879013927,260,174,0.0533824981429508,0.477103546192161,0.5391467574585436,3.392023210774479e-22,keep_tide_SSH_total,0.5391467574585436,3.392023210774479e-22,True
-22.6,-41.4,12.757523027710375,27.87180855637017,65.80458581447601,0.423554197802409,11.178743961303695,8.925405860151491,1.2524633766193751,SP/RJ,3.4200000762939453,68.4000015258789,96.27181008224908,1.4629954567857903,274,182,0.0444301460979524,0.5826515895157767,0.579900206571025,1.9669509766249126e-26,keep_tide_SSH_total,0.579900206571025,1.9669509766249126e-26,True
-22.4,-41.6,14.236722942220725,31.509620602952964,68.25691312551498,0.461632663419911,12.369744958408226,9.917590649921973,1.2472530269744038,SP/RJ,2.430000066757202,48.60000133514404,80.109621938097,1.1736484741228561,248,171,0.0450927564980698,0.6044044312865857,0.5169208804444452,2.73755997162353e-20,keep_tide_SSH_total,0.5169208804444452,2.73755997162353e-20,True
-22.4,-41.4,13.94423082421288,30.447077005605472,68.0724062025547,0.4472748754467095,12.154567818151564,9.75906967813955,1.2454637807718456,SP/RJ,3.009999990463257,60.19999980926514,90.64707681487062,1.331627334358407,261,178,0.0560865693147151,0.4403875201255155,0.5492334340376314,1.9420476567955115e-23,keep_tide_SSH_total,0.5492334340376314,1.9420476567955115e-23,True
-22.4,-41.2,13.207562292063828,28.99257435842808,67.49077066779137,0.4295783567376599,11.54468786149407,9.2173890870102,1.252490022121738,SP/RJ,3.324799928665157,66.49599857330314,95.48857293173123,1.4148389770469942,267,180,0.0392738521268671,0.6628426280941043,0.5852711662718703,1.3310182331474823e-26,keep_tide_SSH_total,0.5852711662718703,1.3310182331474823e-26,True
