municipality_code,municipality_name,state,assigned_lat,assigned_lon,assigned_resolved,distance_assigned_km,assigned_compound_count,assigned_thr_hs,nearest_lat,nearest_lon,distance_nearest_km,assigned_is_nearest,assigned_is_maxcount_30km,n_candidates_30km,assigned_is_maxcount_50km,n_candidates_50km
5103957,Glória D'Oeste,MT,,,False,,,,-25.0,-47.8,1465.4181628727963,False,False,0,False,0
4323457,Vila Nova do Sul,RS,,,False,,,,-32.0,-51.8,257.4028775086137,False,False,0,False,0
2929354,São José da Vitória,BA,,,False,,,,-15.0,-38.8,51.896152203356785,False,False,0,False,0
4315404,Redentora,RS,,,False,,,,-29.6,-49.8,426.3288690125415,False,False,0,False,0
2709400,Viçosa,AL,,,False,,,,-9.8,-35.8,60.4806393723033,False,False,0,False,0
3126604,Francisco Dumont,MG,,,False,,,,-18.4,-39.6,485.8662796912234,False,False,0,False,0
3534807,Ouro Verde,SP,,,False,,,,-25.0,-47.8,550.1392462956037,False,False,0,False,0
1302702,Manicoré,AM,,,False,,,,0.2,-50.6,1260.8567438215348,False,False,0,False,0
2402303,Caraúbas,RN,,,False,,,,-4.8,-37.2,94.15568269480205,False,False,0,False,0
3134905,Jacutinga,MG,,,False,,,,-23.8,-45.8,177.0203011410519,False,False,0,False,0
4209805,Leoberto Leal,SC,,,False,,,,-27.4,-48.4,75.37998469163722,False,False,0,False,0
3167608,Simonésia,MG,,,False,,,,-21.0,-40.8,153.97595767885673,False,False,0,False,0
3102209,Alvarenga,MG,,,False,,,,-19.8,-40.0,169.8589241170724,False,False,0,False,0
3542602,Registro,SP,,,False,,,,-24.8,-47.4,36.992128330919755,False,False,0,False,4
2606705,Ibirajuba,PE,,,False,,,,-9.4,-35.4,117.7905004889446,False,False,0,False,0
3550902,São Simão,SP,,,False,,,,-24.0,-46.4,289.911679182427,False,False,0,False,0
4127908,Tuneiras do Oeste,PR,,,False,,,,-25.6,-48.4,470.471773624218,False,False,0,False,0
4111555,Ivaté,PR,,,False,,,,-25.6,-48.4,552.0709382124468,False,False,0,False,0
2701209,Cacimbinhas,AL,,,False,,,,-9.8,-35.8,117.52191972593428,False,False,0,False,0
4218350,Treviso,SC,,,False,,,,-29.0,-49.4,46.954068096826596,False,False,0,False,1
2517001,Umbuzeiro,PB,,,False,,,,-7.6,-34.8,90.70640806474151,False,False,0,False,0
3126703,Francisco Sá,MG,,,False,,,,-18.0,-39.4,441.5183830927229,False,False,0,False,0
3159407,Santa Rita de Ibitipoca,MG,,,False,,,,-23.0,-44.0,148.09891533561688,False,False,0,False,0
3526605,Lavrinhas,SP,,,False,,,,-23.0,-44.4,64.06150666300309,False,False,0,False,0
3534906,Pacaembu,SP,,,False,,,,-25.0,-47.8,511.6849827318642,False,False,0,False,0
3142403,Moema,MG,,,False,,,,-23.0,-44.4,355.77587090039106,False,False,0,False,0
4119707,Planaltina do Paraná,PR,,,False,,,,-25.6,-48.4,527.7262813200679,False,False,0,False,0
3542701,Restinga,SP,,,False,,,,-24.0,-46.4,382.03295260879395,False,False,0,False,0
5218391,Professor Jamil,GO,,,False,,,,-24.0,-46.4,785.0662187357067,False,False,0,False,0
1715705,Palmeirante,TO,,,False,,,,-1.4,-48.6,682.5798265793445,False,False,0,False,0
4323408,Vila Maria,RS,,,False,,,,-29.6,-49.8,246.51105375558552,False,False,0,False,0
4127882,Tunas do Paraná,PR,,,False,,,,-25.6,-48.4,75.3145383859112,False,False,0,False,0
1506906,Santarém Novo,PA,,,False,,,,-0.6,-47.2,29.0056237847783,False,False,1,False,3
4103354,Braganey,PR,,,False,,,,-25.6,-48.4,469.4513014484594,False,False,0,False,0
4307054,Ernestina,RS,,,False,,,,-29.6,-49.8,289.2487996507566,False,False,0,False,0
3118502,Consolação,MG,,,False,,,,-23.6,-45.2,132.88490999263337,False,False,0,False,0
3526704,Leme,SP,,,False,,,,-24.0,-46.4,216.4613933065187,False,False,0,False,0
5202155,Araguapaz,GO,,,False,,,,-24.0,-46.4,1047.031887265195,False,False,0,False,0
2206050,Massapê do Piauí,PI,,,False,,,,-3.6,-38.6,510.9300006224074,False,False,0,False,0
3151206,Pirapora,MG,,,False,,,,-18.4,-39.6,555.2108943366778,False,False,0,False,0
2304954,Guaiúba,CE,,,False,,,,-3.6,-38.6,46.84297532927871,False,False,0,False,1
2108108,Paulo Ramos,MA,,,False,,,,-2.4,-44.2,247.49549303990335,False,False,0,False,0
4323507,Vista Alegre,RS,,,False,,,,-29.6,-49.8,435.8470031127085,False,False,0,False,0
3134202,Ituiutaba,MG,,,False,,,,-24.0,-46.4,610.2158809326364,False,False,0,False,0
4111506,Ivaiporã,PR,,,False,,,,-25.6,-48.4,341.4011034507112,False,False,0,False,0
1507003,Santo Antônio do Tauá,PA,,,False,,,,-1.0,-48.4,0.0,False,False,4,False,8
1400704,Uiramutã,RR,,,False,,,,6.0,-54.2,632.5378206116308,False,False,0,False,0
1303007,Nhamundá,AM,,,False,,,,0.2,-50.6,658.039184790065,False,False,0,False,0
5103361,Conquista D'Oeste,MT,,,False,,,,-25.0,-47.8,1640.7726895513429,False,False,0,False,0
3518503,Guareí,SP,,,False,,,,-24.6,-47.2,156.81887019819362,False,False,0,False,0
4315321,Quevedos,RS,,,False,,,,-32.0,-51.8,356.5665989723149,False,False,0,False,0
5103353,Confresa,MT,,,False,,,,-1.4,-48.6,1017.5458597777016,False,False,0,False,0
2313104,Tabuleiro do Norte,CE,,,False,,,,-4.8,-37.2,86.60884651131701,False,False,0,False,0
3551207,Sarutaiá,SP,,,False,,,,-25.0,-47.8,249.01845782214457,False,False,0,False,0
2929255,São Gabriel,BA,,,False,,,,-13.4,-38.8,395.4213093924418,False,False,0,False,0
3126000,Florestal,MG,,,False,,,,-23.0,-44.4,341.4525397433932,False,False,0,False,0
4315313,Quatro Irmãos,RS,,,False,,,,-29.0,-49.4,317.57321163173856,False,False,0,False,0
4103305,Borrazópolis,PR,,,False,,,,-25.6,-48.4,362.04163860376457,False,False,0,False,0
4218400,Treze de Maio,SC,,,False,,,,-28.6,-48.8,23.19120836499596,False,False,2,False,8
2108207,Pedreiras,MA,,,False,,,,-2.4,-44.2,234.15608890436025,False,False,0,False,0
4315305,Quaraí,RS,,,False,,,,-32.4,-52.2,399.08994938614376,False,False,0,False,0
4128203,União da Vitória,PR,,,False,,,,-26.6,-48.6,236.65051122581394,False,False,0,False,0
2615300,Timbaúba,PE,,,False,,,,-7.6,-34.8,45.94400011130447,False,False,0,False,1
3534708,Ourinhos,SP,,,False,,,,-25.0,-47.8,298.3275780372798,False,False,0,False,0
2410504,Rafael Fernandes,RN,,,False,,,,-4.8,-37.2,190.9710681565315,False,False,0,False,0
1303106,Nova Olinda do Norte,AM,,,False,,,,0.2,-50.6,947.3997578095492,False,False,0,False,0
2914208,Irajuba,BA,,,False,,,,-13.4,-38.8,121.73278196354093,False,False,0,False,0
2304905,Groaíras,CE,,,False,,,,-2.8,-40.4,113.65419278318555,False,False,0,False,0
4210209,Major Gercino,SC,,,False,,,,-27.4,-48.4,47.83085858475356,False,False,0,False,1
3510302,Capela do Alto,SP,,,False,,,,-24.6,-47.2,128.80819011474773,False,False,0,False,0
2516904,Uiraúna,PB,,,False,,,,-4.8,-37.2,227.8266242684496,False,False,0,False,0
3117801,Conceição dos Ouros,MG,,,False,,,,-23.6,-45.2,133.1351608239284,False,False,0,False,0
5210406,Itaberaí,GO,,,False,,,,-24.0,-46.4,909.452855627439,False,False,0,False,0
3543006,Ribeirão Branco,SP,,,False,,,,-25.0,-47.8,110.95221594222632,False,False,0,False,0
2607109,Ingazeira,PE,,,False,,,,-7.8,-34.8,278.5365271111365,False,False,0,False,0
1715754,Palmeirópolis,TO,,,False,,,,-13.4,-38.8,1011.3653932056714,False,False,0,False,0
2921054,Matina,BA,,,False,,,,-13.8,-38.8,429.61644496951294,False,False,0,False,0
4307104,Herval,RS,,,False,,,,-32.4,-52.2,88.41027829902735,False,False,0,False,0
5103304,Comodoro,MT,,,False,,,,-0.0,-50.4,1644.128543587532,False,False,0,False,0
3526506,Lavínia,SP,,,False,,,,-25.0,-47.8,528.5089974273183,False,False,0,False,0
2206100,Matias Olímpio,PI,,,False,,,,-2.6,-42.4,116.53404032659955,False,False,0,False,0
2500536,Alcantil,PB,,,False,,,,-7.6,-34.8,127.72706610168612,False,False,0,False,0
4128302,Uniflor,PR,,,False,,,,-25.6,-48.4,463.5481366013331,False,False,0,False,0
2304236,Croatá,CE,,,False,,,,-2.8,-41.0,167.08394559754208,False,False,0,False,0
5218805,Rio Verde,GO,,,False,,,,-24.0,-46.4,767.2407019823595,False,False,0,False,0
2906006,Campo Formoso,BA,,,False,,,,-11.6,-37.4,335.9089975613619,False,False,0,False,0
2508703,Mãe d'Água,PB,,,False,,,,-5.0,-36.6,264.22757411039413,False,False,0,False,0
3543105,Ribeirão Corrente,SP,,,False,,,,-24.0,-46.4,406.00131865917155,False,False,0,False,0
4210050,Macieira,SC,,,False,,,,-26.6,-48.6,263.3766841827186,False,False,0,False,0
1707553,Fátima,TO,,,False,,,,-1.4,-48.6,1032.573339349895,False,False,0,False,0
5006002,Nova Alvorada do Sul,MS,,,False,,,,-25.6,-48.4,684.0484075115953,False,False,0,False,0
3166956,Serranópolis de Minas,MG,,,False,,,,-16.6,-39.0,402.96331054949184,False,False,0,False,0
3501707,Américo Brasiliense,SP,,,False,,,,-24.0,-46.4,298.2181020297089,False,False,0,False,0
4210035,Luzerna,SC,,,False,,,,-26.6,-48.6,285.9712524670979,False,False,0,False,0
5218789,Rio Quente,GO,,,False,,,,-24.0,-46.4,718.6007104730028,False,False,0,False,0
3518305,Guararema,SP,,,False,,,,-23.8,-45.8,36.67230986245278,False,False,0,False,2
1507300,São Félix do Xingu,PA,,,False,,,,-1.4,-48.6,480.3604875460565,False,False,0,False,0
2708600,São Miguel dos Campos,AL,,,False,,,,-9.8,-35.8,21.9605157737195,False,False,1,False,6
5103403,Cuiabá,MT,,,False,,,,-25.0,-47.8,1212.4106183550919,False,False,0,False,0
4120101,Porto Amazonas,PR,,,False,,,,-25.6,-48.4,138.13938176097307,False,False,0,False,0
4307450,Esperança do Sul,RS,,,False,,,,-29.6,-49.8,475.37465703269004,False,False,0,False,0
3306008,Três Rios,RJ,,,False,,,,-23.0,-43.0,89.15280044493842,False,False,0,False,0
4218202,Timbó,SC,,,False,,,,-26.6,-48.6,62.737613817137365,False,False,0,False,0
2913507,Iguaí,BA,,,False,,,,-14.6,-38.8,115.63538983594131,False,False,0,False,0
3102050,Alto Caparaó,MG,,,False,,,,-21.0,-40.8,119.73779689830138,False,False,0,False,0
3117876,Confins,MG,,,False,,,,-21.0,-40.8,360.46413555233846,False,False,0,False,0
5300108,Brasília,DF,,,False,,,,-23.0,-44.4,834.1013097651147,False,False,0,False,0
2108009,Pastos Bons,MA,,,False,,,,-2.4,-44.0,445.64848384285636,False,False,0,False,0
2929305,São Gonçalo dos Campos,BA,,,False,,,,-13.0,-38.4,73.22828254280186,False,False,0,False,0
2500502,Alagoinha,PB,,,False,,,,-7.0,-34.8,72.78541119437791,False,False,0,False,0
2700409,Atalaia,AL,,,False,,,,-9.8,-35.8,33.589681332488745,False,False,0,False,2
2304202,Crato,CE,,,False,,,,-4.8,-37.2,352.5570180268524,False,False,0,False,0
3510104,Cândido Rodrigues,SP,,,False,,,,-24.0,-46.4,368.44940231825757,False,False,0,False,0
2312502,São João do Jaguaribe,CE,,,False,,,,-4.6,-37.4,116.49435077728842,False,False,0,False,0
3534757,Ouroeste,SP,,,False,,,,-24.0,-46.4,599.1839813652028,False,False,0,False,0
1302900,Maués,AM,,,False,,,,0.2,-50.6,816.4970620173452,False,False,0,False,0
5210208,Iporá,GO,,,False,,,,-24.0,-46.4,948.2848413808085,False,False,0,False,0
5103379,Cotriguaçu,MT,,,False,,,,-0.0,-50.4,1320.3954603664067,False,False,0,False,0
3518404,Guaratinguetá,SP,,,False,,,,-23.0,-44.4,65.14494074397273,False,False,0,False,0
4111902,Jaguapitã,PR,,,False,,,,-25.6,-48.4,408.0579315046092,False,False,0,False,0
3150570,Pintópolis,MG,,,False,,,,-18.4,-39.6,636.8517467070011,False,False,0,False,0
3551108,Sarapuí,SP,,,False,,,,-24.6,-47.2,106.49218050012105,False,False,0,False,0
2205409,Joaquim Pires,PI,,,False,,,,-2.6,-42.2,84.65833157836254,False,False,0,False,0
3142254,Miravânia,MG,,,False,,,,-14.8,-38.8,590.5283349424279,False,False,0,False,0
4210001,Luiz Alves,SC,,,False,,,,-26.6,-48.6,21.686630665125538,False,False,1,False,5
4218301,Três Barras,SC,,,False,,,,-26.6,-48.6,158.404098898714,False,False,0,False,0
2921104,Medeiros Neto,BA,,,False,,,,-18.0,-39.4,83.36473918325026,False,False,0,False,0
2905305,Cafarnaum,BA,,,False,,,,-13.4,-38.8,333.8140684811667,False,False,0,False,0
4128104,Umuarama,PR,,,False,,,,-25.6,-48.4,520.4009729357812,False,False,0,False,0
2304301,Farias Brito,CE,,,False,,,,-4.8,-37.2,341.82251314698846,False,False,0,False,0
2410405,Pureza,RN,,,False,,,,-5.2,-35.4,14.401013438791896,False,False,3,False,8
3510203,Capão Bonito,SP,,,False,,,,-25.0,-47.8,91.59073775203738,False,False,0,False,0
3117836,Cônego Marinho,MG,,,False,,,,-16.6,-39.0,586.0865062391499,False,False,0,False,0
4103701,Cambé,PR,,,False,,,,-25.6,-48.4,378.4279844565915,False,False,0,False,0
5210307,Israelândia,GO,,,False,,,,-24.0,-46.4,949.3668822292259,False,False,0,False,0
3150539,Pingo-d'Água,MG,,,False,,,,-21.0,-40.8,215.14721163412298,False,False,0,False,0
4307401,Esmeralda,RS,,,False,,,,-29.0,-49.4,180.48459281067875,False,False,0,False,0
3542909,Ribeirão Bonito,SP,,,False,,,,-24.0,-46.4,267.02213702089335,False,False,0,False,0
2205508,José de Freitas,PI,,,False,,,,-2.8,-41.6,211.0643233160024,False,False,0,False,0
4315701,Rio Pardo,RS,,,False,,,,-31.2,-50.8,162.83990252165344,False,False,0,False,0
2516201,Sousa,PB,,,False,,,,-4.8,-37.2,230.22985150031064,False,False,0,False,0
1400050,Alto Alegre,RR,,,False,,,,6.0,-54.2,805.7243758373676,False,False,0,False,0
4201802,Atalanta,SC,,,False,,,,-27.4,-48.4,126.20510136857355,False,False,0,False,0
3110301,Caldas,MG,,,False,,,,-23.8,-45.8,207.32659809218777,False,False,0,False,0
3117702,Conceição do Rio Verde,MG,,,False,,,,-23.0,-44.4,129.64424036300568,False,False,0,False,0
4210100,Mafra,SC,,,False,,,,-26.6,-48.6,105.01980088772982,False,False,0,False,0
2304285,Eusébio,CE,,,False,,,,-3.8,-38.2,23.3612446496139,False,False,3,False,8
5006309,Paranaíba,MS,,,False,,,,-24.6,-47.2,664.3316071360082,False,False,0,False,0
3167004,Serranos,MG,,,False,,,,-23.0,-44.4,122.94066840162598,False,False,0,False,0
4119905,Ponta Grossa,PR,,,False,,,,-25.6,-48.4,137.23573347027337,False,False,0,False,0
2304277,Ereré,CE,,,False,,,,-4.8,-37.2,167.44618109557283,False,False,0,False,0
5103205,Colíder,MT,,,False,,,,-1.4,-48.6,1235.2203980240777,False,False,0,False,0
1400027,Amajari,RR,,,False,,,,6.0,-54.2,762.983170026951,False,False,0,False,0
2304269,Deputado Irapuan Pinheiro,CE,,,False,,,,-4.4,-37.6,236.11721267465884,False,False,0,False,0
2921450,Mirante,BA,,,False,,,,-14.2,-38.8,171.2812909448475,False,False,0,False,0
4307500,Espumoso,RS,,,False,,,,-30.6,-50.4,285.18289894845003,False,False,0,False,0
2508000,Juru,PB,,,False,,,,-5.0,-36.6,302.10104032543074,False,False,0,False,0
4218251,Timbó Grande,SC,,,False,,,,-26.6,-48.6,188.05688436846677,False,False,0,False,0
3102100,Alto Rio Doce,MG,,,False,,,,-23.0,-43.4,205.9881196989419,False,False,0,False,0
4201901,Aurora,SC,,,False,,,,-27.4,-48.4,107.41730635853112,False,False,0,False,0
2312304,São Benedito,CE,,,False,,,,-2.8,-40.8,133.54376685123788,False,False,0,False,0
3305802,Teresópolis,RJ,,,False,,,,-23.0,-43.0,59.55617192720517,False,False,0,False,0
4111704,Jaboti,PR,,,False,,,,-25.6,-48.4,261.8809209078628,False,False,0,False,0
3158805,Santana do Jacaré,MG,,,False,,,,-23.0,-44.4,240.30745413886447,False,False,0,False,0
4217600,Siderópolis,SC,,,False,,,,-29.0,-49.4,40.34089289314195,False,False,0,False,3
4323705,Vista Gaúcha,RS,,,False,,,,-29.6,-49.8,455.02633775091664,False,False,0,False,0
1507201,São Domingos do Capim,PA,,,False,,,,-1.4,-48.6,85.1535542160656,False,False,0,False,0
4120002,Porecatu,PR,,,False,,,,-25.6,-48.4,426.93099906147927,False,False,0,False,0
3510153,Canitar,SP,,,False,,,,-25.0,-47.8,295.1502983886293,False,False,0,False,0
2807006,São Miguel do Aleixo,SE,,,False,,,,-10.8,-36.8,64.68559839754404,False,False,0,False,0
3142304,Moeda,MG,,,False,,,,-23.0,-44.0,291.14068244108057,False,False,0,False,0
3125952,Fervedouro,MG,,,False,,,,-21.0,-40.8,152.16646184712872,False,False,0,False,0
2913408,Igaporã,BA,,,False,,,,-14.0,-38.8,401.1068061054806,False,False,0,False,0
2205458,Joca Marques,PI,,,False,,,,-2.6,-42.4,96.33182247486158,False,False,0,False,0
2304103,Crateús,CE,,,False,,,,-2.8,-40.6,241.4057066631583,False,False,0,False,0
3525854,Jumirim,SP,,,False,,,,-24.2,-46.6,167.96934682968433,False,False,0,False,0
3305901,Trajano de Moraes,RJ,,,False,,,,-22.4,-41.6,48.386378482079856,False,False,0,False,1
3502101,Andradina,SP,,,False,,,,-25.0,-47.8,570.0335470674273,False,False,0,False,0
3509502,Campinas,SP,,,False,,,,-24.0,-46.4,124.81127168995783,False,False,0,False,0
4103503,Califórnia,PR,,,False,,,,-25.6,-48.4,359.6141524320769,False,False,0,False,0
3150604,Piracema,MG,,,False,,,,-23.0,-44.4,267.4318186918793,False,False,0,False,0
3109600,Cachoeira da Prata,MG,,,False,,,,-23.0,-44.4,386.0070699747488,False,False,0,False,0
4111803,Jacarezinho,PR,,,False,,,,-25.0,-47.8,278.0772500381018,False,False,0,False,0
4315503,Restinga Sêca,RS,,,False,,,,-31.6,-51.2,256.053350596106,False,False,0,False,0
2108405,Peri Mirim,MA,,,False,,,,-2.4,-44.2,62.02018509621149,False,False,0,False,0
2929701,Sátiro Dias,BA,,,False,,,,-12.4,-37.8,103.84198483232264,False,False,0,False,0
3134103,Itueta,MG,,,False,,,,-19.8,-40.0,108.37152127099145,False,False,0,False,0
1400100,Boa Vista,RR,,,False,,,,6.0,-54.2,731.5812354433206,False,False,0,False,0
2807105,Simão Dias,SE,,,False,,,,-11.0,-37.0,80.61887350966097,False,False,0,False,0
2700805,Belém,AL,,,False,,,,-9.8,-35.8,74.47058296033667,False,False,0,False,0
1707405,Esperantina,TO,,,False,,,,-1.4,-48.6,421.28683553763886,False,False,0,False,0
3166808,Serra do Salitre,MG,,,False,,,,-23.0,-44.4,465.50745233958065,False,False,0,False,0
2205300,Jerumenha,PI,,,False,,,,-2.6,-42.4,489.5203902170596,False,False,0,False,0
3101409,Albertina,MG,,,False,,,,-23.8,-45.8,193.44071906750023,False,False,0,False,0
4201208,Antônio Carlos,SC,,,False,,,,-27.6,-48.4,32.662776403808266,False,False,0,False,4
5210604,Itaguaru,GO,,,False,,,,-23.0,-44.4,962.9438236932913,False,False,0,False,0
2905206,Caetité,BA,,,False,,,,-13.8,-38.8,359.98151267214223,False,False,0,False,0
2409704,Pedro Avelino,RN,,,False,,,,-5.0,-36.2,34.065661426840535,False,False,0,False,2
5006358,Paranhos,MS,,,False,,,,-25.6,-48.4,710.8057630908156,False,False,0,False,0
1507151,São Domingos do Araguaia,PA,,,False,,,,-1.4,-48.6,452.86013650077217,False,False,0,False,0
4217550,Serra Alta,SC,,,False,,,,-29.0,-49.4,431.72866510553706,False,False,0,False,0
4103602,Cambará,PR,,,False,,,,-25.0,-47.8,311.521992507149,False,False,0,False,0
2921500,Monte Santo,BA,,,False,,,,-11.6,-37.4,225.98627464962428,False,False,0,False,0
4307302,Erval Seco,RS,,,False,,,,-29.6,-49.8,413.43708416579005,False,False,0,False,0
2708956,Senador Rui Palmeira,AL,,,False,,,,-10.6,-36.6,158.55129130576924,False,False,0,False,0
3125903,Ferros,MG,,,False,,,,-21.0,-40.8,274.1531267530687,False,False,0,False,0
5103254,Colniza,MT,,,False,,,,-0.0,-50.4,1369.9140271136632,False,False,0,False,0
2516102,Soledade,PB,,,False,,,,-7.0,-34.8,157.82112853908922,False,False,0,False,0
3158607,Santana do Deserto,MG,,,False,,,,-23.0,-43.2,108.21336776579928,False,False,0,False,0
2205276,Jatobá do Piauí,PI,,,False,,,,-2.8,-41.6,214.71658805186144,False,False,0,False,0
4119301,Pinhão,PR,,,False,,,,-26.6,-48.6,283.1726085768207,False,False,0,False,0
3509452,Campina do Monte Alegre,SP,,,False,,,,-25.0,-47.8,155.66607909497,False,False,0,False,0
3166907,Serrania,MG,,,False,,,,-23.0,-44.4,229.3751979758266,False,False,0,False,0
3534104,Oriente,SP,,,False,,,,-25.0,-47.8,386.4589492277294,False,False,0,False,0
3101508,Além Paraíba,MG,,,False,,,,-23.0,-43.0,113.9229664400129,False,False,0,False,0
4323770,Westfália,RS,,,False,,,,-30.0,-50.0,176.0665214986127,False,False,0,False,0
2401503,Barcelona,RN,,,False,,,,-6.0,-35.0,92.63341914657407,False,False,0,False,0
3305208,São Pedro da Aldeia,RJ,,,False,,,,-23.0,-42.2,12.787790592247894,False,False,5,False,14
5006200,Nova Andradina,MS,,,False,,,,-25.6,-48.4,616.9678109371434,False,False,0,False,0
2615201,Terra Nova,PE,,,False,,,,-10.8,-36.8,406.56067327075453,False,False,0,False,0
2507903,Juripiranga,PB,,,False,,,,-7.6,-34.8,45.95768733256358,False,False,0,False,1
4323754,Vitória das Missões,RS,,,False,,,,-30.6,-50.4,453.9474794893132,False,False,0,False,0
3501905,Amparo,SP,,,False,,,,-24.0,-46.4,133.36427752334058,False,False,0,False,0
4111100,Itambé,PR,,,False,,,,-25.6,-48.4,412.21450351417235,False,False,0,False,0
3525904,Jundiaí,SP,,,False,,,,-24.0,-46.4,90.54111128324215,False,False,0,False,0
5103601,Dom Aquino,MT,,,False,,,,-25.0,-47.8,1239.3166172475358,False,False,0,False,0
3158706,Santana do Garambéu,MG,,,False,,,,-23.0,-44.0,142.59867089541856,False,False,0,False,0
4209458,Lajeado Grande,SC,,,False,,,,-29.0,-49.4,384.5218102833986,False,False,0,False,0
2607000,Inajá,PE,,,False,,,,-9.8,-35.8,222.80376460297788,False,False,0,False,0
3142601,Monsenhor Paulo,MG,,,False,,,,-23.0,-44.4,173.36238211713885,False,False,0,False,0
2929503,São Sebastião do Passé,BA,,,False,,,,-13.0,-38.4,44.79454540096091,False,False,0,False,3
5202502,Aruanã,GO,,,False,,,,-24.0,-46.4,1074.036949512136,False,False,0,False,0
2806909,São Francisco,SE,,,False,,,,-10.6,-36.6,37.68445300049153,False,False,0,False,2
2401602,Bento Fernandes,RN,,,False,,,,-5.4,-35.2,60.24894390461126,False,False,0,False,0
4201273,Arabutã,SC,,,False,,,,-29.0,-49.4,332.9940059473133,False,False,0,False,0
1715002,Nova Rosalândia,TO,,,False,,,,-1.4,-48.6,996.025200501947,False,False,0,False,0
2312700,Senador Pompeu,CE,,,False,,,,-4.2,-37.8,223.5123873862952,False,False,0,False,0
4315552,Rio dos Índios,RS,,,False,,,,-29.0,-49.4,383.4666920635288,False,False,0,False,0
2205359,João Costa,PI,,,False,,,,-11.6,-37.4,624.3017173936971,False,False,0,False,0
2108454,Peritoró,MA,,,False,,,,-2.4,-44.2,210.00601546816168,False,False,0,False,0
4119251,Pinhal de São Bento,PR,,,False,,,,-26.6,-48.6,480.0774385950394,False,False,0,False,0
5218706,Rianápolis,GO,,,False,,,,-23.0,-44.4,984.0388414846092,False,False,0,False,0
4102901,Bituruna,PR,,,False,,,,-26.6,-48.6,269.7751795720726,False,False,0,False,0
3517703,Guará,SP,,,False,,,,-24.0,-46.4,403.7433840036361,False,False,0,False,0
3550407,São Pedro,SP,,,False,,,,-24.0,-46.4,206.5534978503075,False,False,0,False,0
3502002,Analândia,SP,,,False,,,,-24.0,-46.4,237.17019699853773,False,False,0,False,0
3150505,Pimenta,MG,,,False,,,,-23.0,-44.4,300.0642469821481,False,False,0,False,0
4201257,Apiúna,SC,,,False,,,,-27.2,-48.4,81.3508593676661,False,False,0,False,0
3109501,Cabo Verde,MG,,,False,,,,-23.8,-45.8,253.41359768646024,False,False,0,False,0
5218052,Porteirão,GO,,,False,,,,-24.0,-46.4,766.5209720250889,False,False,0,False,0
5006275,Paraíso das Águas,MS,,,False,,,,-25.0,-47.8,787.5833845367982,False,False,0,False,0
2304509,Frecheirinha,CE,,,False,,,,-2.8,-40.8,94.6908326321453,False,False,0,False,0
3142700,Montalvânia,MG,,,False,,,,-14.4,-38.8,586.1786445161222,False,False,0,False,0
1506559,Santa Luzia do Pará,PA,,,False,,,,-0.8,-46.6,66.91457897802336,False,False,0,False,0
2921302,Milagres,BA,,,False,,,,-13.4,-38.8,105.41591701108239,False,False,0,False,0
2929602,Sapeaçu,BA,,,False,,,,-13.2,-38.6,79.02620970634351,False,False,0,False,0
3533908,Olímpia,SP,,,False,,,,-24.0,-46.4,436.2332907681601,False,False,0,False,0
2516151,Sossêgo,PB,,,False,,,,-6.2,-35.0,133.93210414106107,False,False,0,False,0
2709004,Tanque d'Arca,AL,,,False,,,,-9.8,-35.8,65.03961697800014,False,False,0,False,0
5006259,Novo Horizonte do Sul,MS,,,False,,,,-25.6,-48.4,615.1295674175398,False,False,0,False,0
3134509,Itutinga,MG,,,False,,,,-23.0,-44.4,174.59089216452762,False,False,0,False,0
2409605,Pedra Preta,RN,,,False,,,,-5.0,-36.2,49.395628502314395,False,False,0,False,1
3101300,Alagoa,MG,,,False,,,,-23.0,-44.4,89.11503205391679,False,False,0,False,0
3550506,São Pedro do Turvo,SP,,,False,,,,-25.0,-47.8,310.2299952354376,False,False,0,False,0
2921401,Mirangaba,BA,,,False,,,,-13.0,-38.4,317.7024613777286,False,False,0,False,0
2905602,Camacan,BA,,,False,,,,-15.4,-38.8,61.022667491648086,False,False,0,False,0
3167202,Sete Lagoas,MG,,,False,,,,-23.0,-44.4,381.6614270585954,False,False,0,False,0
3525706,José Bonifácio,SP,,,False,,,,-24.6,-47.2,457.59077388688775,False,False,0,False,0
3126307,Fortaleza de Minas,MG,,,False,,,,-23.8,-45.8,330.64362541484564,False,False,0,False,0
3534005,Onda Verde,SP,,,False,,,,-24.0,-46.4,468.99218089530444,False,False,0,False,0
4127502,Tibagi,PR,,,False,,,,-25.6,-48.4,203.36312436663346,False,False,0,False,0
2614501,Surubim,PE,,,False,,,,-8.0,-34.8,94.13404555860185,False,False,0,False,0
3109451,Cabeceira Grande,MG,,,False,,,,-23.0,-44.4,808.8904485293963,False,False,0,False,0
5218003,Porangatu,GO,,,False,,,,-13.4,-38.8,1087.3093459047238,False,False,0,False,0
2108256,Pedro do Rosário,MA,,,False,,,,-2.4,-44.2,122.50944416201999,False,False,0,False,0
3542305,Redenção da Serra,SP,,,False,,,,-23.6,-45.2,39.47847998851173,False,False,0,False,1
3501301,Álvares Machado,SP,,,False,,,,-25.0,-47.8,486.4372324367483,False,False,0,False,0
3159001,Santana do Riacho,MG,,,False,,,,-21.0,-40.8,340.97290645593336,False,False,0,False,0
2606309,Granito,PE,,,False,,,,-4.8,-37.2,426.9301494500659,False,False,0,False,0
3167301,Silveirânia,MG,,,False,,,,-23.0,-43.2,199.7479205782874,False,False,0,False,0
