grid_lat,grid_lon,surge_q90_anomaly_cm,surge_q99_anomaly_cm,springneap_swing_cm,surge_q99_over_swing,zos_seasonal_amplitude_cm,zos_synoptic_residual_std_cm,seasonal_over_synoptic,latitude_band
-34.4,-53.6,24.200550706086503,56.384509951768166,48.15605282783508,1.1708706723400073,18.08499253542327,17.978078616060966,1.0059469046523577,RS
-34.4,-53.4,20.672948486438347,49.180752284160185,48.293936252593994,1.0183628857032452,16.72696486205507,15.3936587967754,1.0866139806579944,RS
-34.2,-53.6,26.895816422117115,61.70737621845041,52.71440073847771,1.1705980785893386,18.667208256100988,19.766763566887214,0.9443735284703778,RS
-34.2,-53.4,23.57911822643933,55.37415704575235,52.668989449739456,1.0513616764679785,17.675124095889544,17.374609910836156,1.0172961687540372,RS
-34.2,-53.2,20.024556708308328,48.03085727688895,51.010166108608246,0.9415938221926997,16.384525444794075,14.835341480830294,1.1044252311930658,RS
-34.0,-53.4,26.22757477524627,60.31450111630308,56.39993026852608,1.069407370348497,18.22256295713701,19.224063300413043,0.9479038157737176,RS
-34.0,-53.2,23.116416668426748,54.34637949420183,55.01849874854088,0.9877837587424743,17.28400540100129,16.946667278172896,1.0199058680560091,RS
-34.0,-53.0,19.798653781377563,48.470184266530744,52.708398550748825,0.9195912909374883,16.241784507420864,14.779906221922781,1.0989098485164746,RS
-33.8,-53.4,28.749187419458856,64.47827250723499,60.49729138612747,1.0658042869340822,18.5897047676787,20.854569719026085,0.8913971862348664,RS
-33.8,-53.2,26.104316882407254,60.46545594147398,58.6341492831707,1.0312327658999378,18.003618914463047,19.15210376305607,0.94003348860252,RS
-33.8,-53.0,23.283396957515297,54.99432647049284,56.28429651260376,0.9770811732216985,17.179511058109064,17.191833064513602,0.999283263956886,RS
-33.8,-52.8,20.925063111195673,49.20284054459102,53.80574017763138,0.9144533721152317,16.27627811239182,15.47988525157193,1.0514469485966647,RS
-33.6,-53.0,26.764637523022532,61.32113271268922,59.20295789837837,1.0357781923319893,17.925004199328626,19.568110339695977,0.916031435236026,RS
-33.6,-52.8,24.504864192874862,56.22816321936409,57.189881056547165,0.9831837762307608,17.288152647460368,17.965208848575227,0.9623129234498963,RS
-33.6,-52.6,21.526238127493624,50.17584113671754,54.25610542297363,0.9247962187030034,16.33685062421079,15.95619291509405,1.023856424345224,RS
-33.4,-52.8,27.973769429122324,62.315068128501274,60.37219613790512,1.0321815689155676,18.033863750658107,20.30087296330346,0.8883294715087735,RS
-33.4,-52.6,24.639550793883398,56.08070086312015,57.879866659641266,0.968915515871849,17.192561824023517,18.049838821360193,0.9525050054008141,RS
-33.4,-52.4,20.576187820360502,47.9815071534369,53.2644659280777,0.9008164508440899,15.903496163727555,15.157844094998755,1.049192488328523,RS
-33.2,-52.6,27.85912697667614,60.88086431378854,60.30004397034645,1.0096321711428224,17.717499371975265,20.13726592074765,0.8798363909829847,RS
-33.2,-52.4,23.67250134978816,53.843533420901736,56.310735642910004,0.9561859351713351,16.73090006473106,17.265914807143925,0.9690132409206895,RS
-33.2,-52.2,19.149229076867353,45.634280947213355,51.820383965969086,0.8806241377366444,15.194865617119085,13.938494276388724,1.090136805010467,RS
-33.0,-52.4,25.60227294819903,56.765345891886454,58.86615142226219,0.9643121644677242,16.905926673362,18.52742139112851,0.912481360274834,RS
-33.0,-52.2,21.55196523008752,50.170686119178974,54.63690645992756,0.9182563466688172,15.97495725161186,15.651944315101543,1.0206372403330533,RS
-32.8,-52.4,27.574975161044346,59.295463590113805,59.608762338757515,0.994744082306839,17.05271638414564,19.95056412669353,0.8547485813360727,RS
-32.8,-52.2,23.77725878423396,53.36758843129813,56.43955245614052,0.9455707231691883,16.30775990922922,17.1789381373413,0.9492880048145449,RS
-32.8,-52.0,20.3558361305668,47.33981297153966,52.712047286331654,0.8980833681983544,15.453130330492016,14.677585146690781,1.052838745341981,RS
-32.6,-52.2,24.85916773040185,55.140184795450054,58.25765933841467,0.9464881600399456,16.357187293195512,17.93324879862136,0.91211511516268,RS
-32.6,-52.0,21.8298481256425,50.1312530786454,55.14350086450577,0.9091053758415508,15.789117610886466,15.728685396744948,1.0038421656112484,RS
-32.4,-52.2,26.804782731357058,57.82972131473107,58.52934420108795,0.9880466303542851,16.653081082983505,19.298714938813344,0.8629113977683058,RS
-32.4,-52.0,23.75533801621627,53.45668632096472,55.010670982301235,0.9717512141992145,16.20267761486026,17.227018647521714,0.9405386936869186,RS
-32.4,-51.8,21.53434236968345,49.0091546388942,51.7127700150013,0.9477186123403792,15.89239965608445,15.536005370550612,1.0229398920142885,RS
-32.2,-52.0,26.88178424704825,58.191578673012586,54.18990235775709,1.0738454239839144,16.90048226058296,19.42254874249972,0.8701475014760517,RS
-32.2,-51.8,24.139741533537162,53.55047559096352,50.833879970014095,1.0534406506556628,16.54216291303932,17.534062282625467,0.9434301445039909,RS
-32.2,-51.6,21.302492571360293,48.31274039793646,46.41580656170845,1.0408682726154095,16.06435844783709,15.28736519288231,1.0508258450786891,RS
-32.0,-51.8,27.22385594789827,58.43548617307982,48.845090717077255,1.1963430779881747,17.31457267669847,19.589848271802648,0.8838543533601955,RS
-32.0,-51.6,24.334700203700127,53.788241005702055,44.5168424397707,1.2082672098425475,16.951623016300005,17.547698837535382,0.9660311117284313,RS
-32.0,-51.4,20.977049898727106,47.73488516770139,41.0128996707499,1.163899298779539,16.244706588107785,15.034321818973861,1.0805081056337622,RS
-32.0,-51.2,16.9188266064931,39.922095802049704,37.625535763800144,1.0610372714070186,14.790933133455283,12.218308539872808,1.2105548886072945,RS
-31.8,-51.4,25.40453471991893,54.595049403642314,39.049778413027525,1.39808858391444,17.541043718578138,18.2558587031999,0.9608446254847237,RS
-31.8,-51.2,20.980403109893743,47.16267268310534,36.73845883458853,1.2837411851011733,16.42736467965685,14.967195920479293,1.0975579371670843,RS
-31.8,-51.0,15.80638290738065,37.15519930218652,36.907794047147036,1.0067033335756517,14.081777562897235,11.42237674483799,1.2328237701720952,RS
-31.6,-51.2,25.085132309732437,53.138029405412624,36.27539128065109,1.4648506199230409,17.578367462472418,17.855582494305704,0.9844746016030733,RS
-31.6,-51.0,19.740483433006368,44.66604557633207,36.44990976899862,1.225408947769781,15.948746479477158,14.052028777878913,1.1349782107323967,RS
-31.6,-50.8,13.770298449070795,32.4678277054146,36.57492585480213,0.8877072734011219,12.21676310519704,10.091227468932749,1.2106320210111257,RS
-31.4,-50.8,18.36515072063023,41.89526608661226,36.65903089568019,1.1428361596855277,15.085663672503705,13.147145239359768,1.1474478601894824,RS
-31.4,-50.6,12.692292829408181,28.999009688748846,37.05907613039017,0.7825076261134396,10.654163002286458,9.35916749777563,1.1383665272385186,RS
-31.2,-50.8,22.722366275576082,48.53163653829412,36.435454711318016,1.331989319820912,16.763684107889887,15.95384055586207,1.0507616676493767,RS
-31.2,-50.6,16.444201494158524,37.79658641904713,37.06061374396086,1.0198586208034992,13.81179717566125,11.916822017441417,1.1590168213846237,RS
-31.2,-50.4,11.555363028432074,26.00775530853384,37.660437263548374,0.6905855905636765,8.964641978683325,8.6288748173135,1.0389120445572024,RS
-31.0,-50.6,20.293508737847883,44.87624475316767,37.41476899012923,1.199425947678761,15.746780876948584,14.22061820589878,1.1073204166621073,RS
-31.0,-50.4,14.903955308640581,34.3413362185603,37.78007784858346,0.908980027944752,12.354709069519846,10.743302278890352,1.1499917575432803,RS
-31.0,-50.2,11.105893614850798,24.70519626434875,38.17964568734169,0.6470776723980878,8.069178889830006,8.37086874563426,0.9639595524703934,RS
-30.8,-50.4,18.867241245653453,42.05962548866483,38.22125745937228,1.1004249541860986,14.951585419901567,13.269770713856092,1.1267402988575643,RS
-30.8,-50.2,14.428854926239598,32.787384553562724,38.75993192195892,0.8459092399743734,11.964431159936527,10.491017192374008,1.1404452914855154,RS
-30.6,-50.4,21.766961966121645,46.527536306941926,38.44032296910882,1.2103835949643842,15.866165120521213,14.9340371884832,1.0624163392841186,RS
-30.6,-50.2,17.960615262363046,39.87388466295964,39.382399804890156,1.012479809775545,14.491512869491602,12.63232528501203,1.1471769878096358,RS
-30.6,-50.0,13.877633137831353,30.779027922281855,39.646117482334375,0.7763440628454087,11.425588853200434,9.988199532768721,1.1439087510933283,RS
-30.4,-50.2,20.02904297618335,43.25011958388745,39.92283325642347,1.0833429407700823,15.392534707716962,13.827841696345958,1.1131552592032117,RS
-30.4,-50.0,16.01159371957363,36.810325642676936,40.1898262090981,0.9159115406760302,13.608405241305968,11.406618407811653,1.1930271316857988,RS
-30.4,-49.8,13.131383899625556,29.140977744039294,40.2721812017262,0.723600681027682,10.751658122775876,9.514535505717264,1.1300244889847988,RS
-30.2,-50.0,17.53722802243971,39.828662668092434,40.762438252568245,0.9770922539351047,14.637793376723268,12.37731990906325,1.182630285414599,RS
-30.2,-49.8,14.758965423961975,33.49611263599043,40.82221193239093,0.8205364445088408,12.61684244662345,10.520348679625727,1.199279874730569,RS
-30.0,-50.0,19.09344975756138,42.16544513510197,41.44969303160906,1.0172679711511274,15.466081632682405,13.376645715544463,1.1562002882912485,SC/PR
-30.0,-49.8,16.0739666834065,37.01339465524636,41.44296292215586,0.8931165159395154,13.899874899247036,11.473535015917138,1.2114727396538083,SC/PR
-29.8,-49.8,17.89104888258179,40.23577329931455,41.779046319425106,0.9630610759204188,15.071413864049935,12.649327125332102,1.1914794925231442,SC/PR
-29.8,-49.6,15.3773451615897,34.785164194258755,41.62571355700493,0.8356652948812929,13.445431622650911,10.912522711200308,1.23211029919332,SC/PR
-29.6,-49.8,19.897516976766312,43.66456175940484,42.851496301591396,1.018974027233286,16.07471077405523,13.967732473626876,1.1508461236930645,SC/PR
-29.6,-49.6,17.237853922548236,38.700864472093485,42.584287747740746,0.9088061939969093,14.888546162455151,12.150678425945758,1.2253263266899677,SC/PR
-29.6,-49.4,14.706349709526107,33.14297691871256,42.14753266423941,0.7863562781418313,12.736140621212776,10.398216690093678,1.2248389315974177,SC/PR
-29.4,-49.6,19.45871968499499,42.877616717732685,43.355477042496204,0.9889780863373934,16.186489632975658,13.675663075800507,1.18359815851402,SC/PR
-29.4,-49.4,16.669540096545376,37.64767747046961,42.8466372191906,0.8786611952269519,14.651356228543902,11.736504767167773,1.2483577111927109,SC/PR
-29.4,-49.2,13.906622395216207,31.667519137560085,42.29264799505472,0.7487712554972431,11.780279236185741,9.94332953114231,1.184741911579028,SC/PR
-29.2,-49.4,18.88860626512115,42.24048323922697,43.31788960844278,0.9751279118407046,16.209746236911897,13.336777534994507,1.2154170071727581,SC/PR
-29.2,-49.2,15.978432433241673,36.41962196075318,42.730812914669514,0.8523035130054899,13.989298800723072,11.280670350667585,1.2401123661853297,SC/PR
-29.2,-49.0,12.926494787038816,29.535629043878558,42.35648177564144,0.697310725671839,10.531256232001047,9.409824007293272,1.1191767480282933,SC/PR
-29.0,-49.4,21.786959360486627,47.24122245157394,43.10375768691301,1.0959884935024382,17.376173892873513,15.296391267388701,1.1359655744370782,SC/PR
-29.0,-49.2,18.51714887879863,41.51471200250156,42.9184228181839,0.96729351351915,15.923434301406244,13.011062594422022,1.223838113593642,SC/PR
-29.0,-49.0,15.13739047990969,34.682664201127764,42.64155086129904,0.8133537242569039,13.044677208959566,10.79374401366002,1.208540539079941,SC/PR
-29.0,-48.8,12.136959851017135,28.080016017189134,42.38116927444935,0.6625587849016225,9.426382612848881,8.986104641693975,1.048995420007919,SC/PR
-29.0,-48.6,9.85922301508932,21.725873536844492,42.193676717579365,0.5149082807422831,5.80635877760489,7.509406171467605,0.7732114424262287,SC/PR
-28.8,-49.0,18.892572396490277,42.36523043462961,42.482065223157406,0.997249785576241,16.071326763876016,13.369092199166065,1.2021255089316019,SC/PR
-28.8,-48.8,15.168780785317193,34.438672524208734,42.33168102800846,0.8135437026803313,12.8622168736409,10.897031528489453,1.180341347091969,SC/PR
-28.8,-48.6,11.782834418547857,26.39461351229022,42.37916860729456,0.6228204653299173,8.708081383649988,8.782163146078382,0.9915645199028813,SC/PR
-28.8,-48.4,9.333235580485681,20.11855622009595,42.40131601691246,0.47447952351458467,5.0472008360137846,7.125491334954449,0.7083302187534061,SC/PR
-28.6,-48.8,19.62867862378214,42.848431293116505,41.86662510037422,1.0234508081410534,16.041804383320407,13.747260983458546,1.166909132126231,SC/PR
-28.6,-48.6,14.47846053421929,32.10320137322371,42.26204510778189,0.7596225239774876,11.836251238628815,10.48083725977027,1.129323063154618,SC/PR
-28.6,-48.4,10.985460937915466,23.62670338243066,42.41495709866285,0.5570370689630026,7.175009560808757,8.164364695042833,0.8788203159475734,SC/PR
-28.4,-48.6,16.82541477675602,37.17658948893707,42.0238109305501,0.8846553576584545,13.869526532938375,11.98014324383281,1.1577095741387058,SC/PR
-28.4,-48.4,12.532500631629434,27.62383735877176,42.537132650613785,0.6494052522454911,9.171356980291828,9.213042541411806,0.9954753751616141,SC/PR
-28.2,-48.6,18.40250383872427,40.994118919557636,41.891579143702984,0.97857659600115,14.775747654065174,12.98932066890936,1.1375304398660142,SC/PR
-28.2,-48.4,13.975508931669028,31.15680003503205,42.45272036641836,0.7339176327479406,10.767854989431212,10.18710040952194,1.0570088206224448,SC/PR
-28.2,-48.2,10.856593075979365,23.3623120820409,42.96147972345352,0.5437967274969571,6.666541948475476,8.095624709062829,0.8234746777493855,SC/PR
-28.0,-48.4,15.382768144678238,33.91129844434174,42.8765919059515,0.7909047090012457,11.841137635642232,11.018805914285068,1.0746298399077048,SC/PR
-28.0,-48.2,11.745695289941835,25.814842936368958,43.46730597317219,0.5938910258736015,7.74114203278485,8.78557907775435,0.8811191572318686,SC/PR
-27.8,-48.4,16.501427915648094,36.536559012488,43.69272217154503,0.8362161292912644,12.586529621863257,11.724422138628054,1.0735309146192242,SC/PR
-27.8,-48.2,12.592108322746876,28.054683698780636,44.4208238273859,0.6315660377618803,8.500165754155226,9.335458760002266,0.9105246965017028,SC/PR
-27.6,-48.4,17.695008106239218,38.790463752754064,45.08454278111458,0.860393859178782,13.11184906297056,12.47196306490018,1.0513059567880865,SC/PR
-27.6,-48.2,13.502071384058706,30.08740413533279,45.9191057831049,0.6552262641491357,9.250651800495255,9.914636707602703,0.9330298298677657,SC/PR
-27.6,-48.0,10.615531553414701,22.943056930688222,46.247146278619766,0.49609670599923883,6.145328325045991,7.935500779475029,0.7744096429226908,SC/PR
-27.4,-48.4,17.622197741607206,38.85749518308972,49.13691692054272,0.7908004331229119,12.647648421441199,12.456971851454743,1.01530681551345,SC/PR
-27.4,-48.2,14.111478905615776,31.347570102152766,48.263657465577126,0.6495067251069949,9.71556857246913,10.32039772504181,0.9413947825765377,SC/PR
-27.4,-48.0,11.16774654722292,24.60565632915573,48.10876026749611,0.5114589565879988,6.6627047191680955,8.349892066710057,0.7979390231559329,SC/PR
-27.2,-48.4,17.584253153823852,38.609387121223406,53.90768088400364,0.7162130978014343,12.32690727653927,12.565289164092436,0.9810285394597695,SC/PR
-27.2,-48.2,14.334465638891237,32.212239817873,52.085042372345924,0.6184547108091782,9.810658385353776,10.498181752016364,0.9345102434971144,SC/PR
-27.2,-48.0,11.794415063160676,26.304379052418458,50.7976409047842,0.5178267845493799,7.271403714111516,8.759513473910559,0.8301150213158245,SC/PR
-27.0,-48.4,16.50982191224889,37.19526328702761,58.128366619348526,0.6398814460175601,11.207816323716349,11.966671758518272,0.9365859237960844,SC/PR
-27.0,-48.2,14.514256080524548,32.58055879725655,56.35818839073181,0.5780980497700752,9.826924270973416,10.619625901080843,0.925355032513269,SC/PR
-26.8,-48.4,16.587756511099183,37.16566359651787,62.285298854112625,0.5967004137456083,11.085256951892319,11.969355611108872,0.926136486546025,SC/PR
-26.8,-48.2,14.867427036182937,33.22183494271521,60.58608219027519,0.5483410338100344,9.969811645053658,10.799307103763082,0.9231899370265726,SC/PR
-26.6,-48.6,18.79908477104469,40.77494620121282,69.20249946415424,0.5892120446073421,11.77551934372921,13.33380591575835,0.8831326493070141,SC/PR
-26.6,-48.4,16.93955040174353,37.74052429395541,67.22691170871258,0.5613901239057552,11.217066078428424,12.176185862212966,0.9212298666726966,SC/PR
-26.6,-48.2,15.190875495490447,33.9048697600931,65.36831296980381,0.5186743885490067,10.20106323008075,11.023958947782216,0.9253538840629469,SC/PR
-26.4,-48.4,17.621641602909,38.802353110706214,72.98944257199764,0.5316159672329477,11.439114406300984,12.633538927949303,0.9054560619585474,SC/PR
-26.4,-48.2,15.804704418355309,35.18633615034224,70.43419852852821,0.49956323611875275,10.575991057261042,11.410672652462907,0.9268507983162846,SC/PR
-26.2,-48.4,18.260512250800023,39.969515580077,80.56265786290169,0.49612955481304405,11.573226400270991,13.041516761188825,0.8874141414833416,SC/PR
-26.2,-48.2,16.738421400213795,36.839657624388266,76.03642791509628,0.4845001091519466,11.045878875710494,11.968389555866427,0.9229210683818565,SC/PR
-26.0,-48.4,19.135517874310885,41.17672304208126,87.01619431376457,0.47320758356318693,11.733045976573584,13.559716308905978,0.8652869801462849,SC/PR
-26.0,-48.2,17.775729825777958,38.79953520564547,81.7949116230011,0.4743514533578256,11.518535089134426,12.664966457431358,0.909480110180296,SC/PR
-25.8,-48.2,18.669456189545258,40.62239772644862,87.40945309400558,0.46473689387760786,11.821742435754182,13.286648355524907,0.8897460156562672,SC/PR
-25.8,-48.0,17.008243789305265,37.38533352815102,82.13228657841682,0.4551843749346599,11.354861168140792,12.145103143855984,0.9349332841100685,SC/PR
-25.6,-48.4,20.866971702684182,44.179483981240985,98.41674715280533,0.4489020950128168,11.93689745308069,14.78487525668749,0.8073722128755462,SC/PR
-25.6,-48.2,19.76739031645334,42.64634866091286,92.45287403464317,0.46127661369329387,12.041160821545596,14.075617692098575,0.8554623381327676,SC/PR
-25.6,-48.0,18.011918062038053,39.432494038409814,86.6211861371994,0.45522920889068225,11.779697713956766,12.834989731302995,0.9177800653184397,SC/PR
-25.6,-47.8,16.4072351322023,36.38457964514175,81.51579350233078,0.44635006397995014,11.244557330491785,11.759575266970556,0.9562043760266313,SC/PR
-25.4,-48.0,19.458266748796216,42.170628561387645,89.0170119702816,0.4737367344510097,12.117416947618464,13.814816903969382,0.8771319252256462,SC/PR
-25.4,-47.8,17.82832321868593,39.19701728568725,84.82950702309608,0.46206819609378713,11.848118950095474,12.749188096092817,0.9293234095217805,SC/PR
-25.4,-47.6,16.308290009223573,36.22557223292504,79.36756685376167,0.45642790460834326,11.308310328716974,11.690733150267738,0.9672883798958319,SC/PR
-25.2,-47.8,19.517719714533428,42.286224095713216,86.75607070326805,0.4874151601487908,12.277910699114496,13.892828387820547,0.8837588974955017,SC/PR
-25.2,-47.6,17.654490195536784,38.921779953265336,83.16406309604645,0.4680120054778281,11.944071506890626,12.631535994383453,0.9455755430061314,SC/PR
-25.0,-47.8,20.879640332540596,44.409105292638856,87.90942877531052,0.505168852890001,12.430610269657542,14.86104899171569,0.8364557762098087,SP/RJ
-25.0,-47.6,19.17280055674784,41.80146087798347,84.76327508687973,0.493155329771511,12.458794194923774,13.700075136051346,0.9093960486493116,SP/RJ
-25.0,-47.4,17.830693986163936,39.23415472720701,80.79219684004784,0.4856181198399974,12.285331494931793,12.716445181441108,0.966097940080102,SP/RJ
-25.0,-47.2,16.358425010145158,36.15284251064104,76.57373175024986,0.47213113014468006,11.750842910116841,11.685168935316094,1.005620284581617,SP/RJ
-24.8,-47.4,19.702894145944107,42.75952785680529,81.52811005711555,0.5244758872350844,12.913125561309474,14.146467851401686,0.9128162377317383,SP/RJ
-24.8,-47.2,18.20059182733324,39.8807509192827,77.90501341223717,0.5119150767390576,12.647404205686911,13.017790008221484,0.9715477202888775,SP/RJ
-24.8,-47.0,16.834630424716707,37.007378990390535,74.72549602389336,0.495244340413043,12.184256175614316,11.971641721110325,1.0177598410858784,SP/RJ
-24.8,-46.8,15.362354566494286,33.812978615204145,72.39220589399338,0.46708037415958503,11.605986029666042,10.897810440176578,1.0649832912195516,SP/RJ
-24.6,-47.2,20.548141623418783,44.30134215442462,77.94636934995651,0.5683567114656038,13.273551089935737,14.736702013820741,0.9007138149015435,SP/RJ
-24.6,-47.0,18.93426834201132,41.243056164734604,76.10065340995789,0.5419540347775501,13.119261098944257,13.463934546835063,0.9744002433544341,SP/RJ
-24.6,-46.8,17.215748481222263,37.81009536213503,74.17530864477158,0.5097396431905534,12.55064128695601,12.15639078310603,1.0324315424606025,SP/RJ
-24.6,-46.6,15.778134953577402,34.93830258806455,71.1680717766285,0.4909266433088643,12.080304621600806,11.177446209707329,1.0807750173836104,SP/RJ
-24.4,-46.8,19.041138737372897,41.79454907672833,74.76013377308846,0.5590486127751312,13.294897841881742,13.527594706653057,0.982798356262339,SP/RJ
-24.4,-46.6,17.798099382105555,39.280963046732545,72.25134670734406,0.5436710156537441,13.020819768041534,12.568264543535532,1.0360077736220767,SP/RJ
-24.4,-46.4,16.659595274636807,36.78853490323785,69.5135585963726,0.5292281915366878,12.800259143901988,11.780443627317124,1.0865685154861282,SP/RJ
-24.4,-46.2,15.737984610742133,34.43193645591115,67.262352257967,0.511905030080669,12.597319859796585,11.025223220528064,1.1425909124761668,SP/RJ
-24.4,-46.0,14.644256742323583,32.56228402408473,65.29788300395012,0.4986728899329694,12.269587015991997,10.288304354242312,1.192576210183043,SP/RJ
-24.4,-45.2,9.352640976091893,20.99936537899637,56.53480142354965,0.371441392739182,7.9833430232204305,6.779111713068694,1.1776385109320788,SP/RJ
-24.2,-46.6,19.78724981911949,42.89677251942918,73.00401851534843,0.5875946748110931,13.672724774715766,14.059093264303222,0.9725182497673257,SP/RJ
-24.2,-46.4,18.70266516386172,40.97787053762574,70.95682770013809,0.5775042637305782,13.539087542000638,13.24230843584704,1.022411432839777,SP/RJ
-24.2,-46.2,17.597037675298807,38.70645022622497,68.6098501086235,0.5641529629483916,13.376232916710881,12.415567418858757,1.0773758834729463,SP/RJ
-24.2,-46.0,16.540391026495104,36.39841836547666,66.38700887560844,0.5482762212359589,13.18182766701233,11.643958018754939,1.1320744755160008,SP/RJ
-24.2,-45.8,15.573588361374426,34.64112549029968,64.2338976264,0.5392966450795328,12.878983226055505,10.906035281395972,1.1809042327256247,SP/RJ
-24.2,-45.6,14.308350581958805,32.059730727508466,61.66028156876564,0.5199413611459812,12.147763879631151,10.000771674511753,1.2146826539987192,SP/RJ
-24.2,-45.4,12.805927804635065,28.949997535870565,59.0534970164299,0.49023341543712606,11.117495651776194,9.095651727571285,1.2222868668196885,SP/RJ
-24.2,-45.2,11.366616885779871,25.30066756498668,56.88418224453926,0.44477509505580487,9.920675346121119,8.14073872470359,1.2186455899900335,SP/RJ
-24.2,-45.0,9.689864683853882,21.088149357544673,55.58401048183441,0.3793923679623038,8.320857311265122,6.962618795501503,1.1950758120839773,SP/RJ
-24.0,-46.4,20.713090449166735,44.462339430642494,71.32989838719368,0.6233338394692723,13.937546705936683,14.681940009102634,0.9492987096593204,SP/RJ
-24.0,-46.2,20.06913845933265,43.171006611951036,68.4783086180687,0.6304333077607575,14.010554125350161,14.236277994858954,0.98414446039967,SP/RJ
-24.0,-46.0,18.771047636945077,41.39991287894946,66.53106287121773,0.6222644144297842,13.898386491626502,13.327477928037782,1.0428369543488545,SP/RJ
-24.0,-45.8,17.843176983529435,39.344507120782204,64.20590281486511,0.6127864479100987,13.750925513227916,12.542461771783822,1.0963498046422366,SP/RJ
-24.0,-45.6,16.928301891028426,37.78634878033345,62.00922429561615,0.6093665774658757,13.538151404515853,11.952392919223593,1.1326728878484082,SP/RJ
-24.0,-45.4,16.508077950893938,36.34456488650947,59.31856855750084,0.6127013137762862,13.348070622417074,11.67949155476832,1.1428640159397634,SP/RJ
-24.0,-45.2,15.209849215274918,32.26199362350092,57.23605677485466,0.5636655535234999,12.585669832642804,10.698237001162884,1.176424660556198,SP/RJ
-24.0,-45.0,12.433923516225628,26.625029478025255,56.02196156978607,0.47526057160384655,10.829235836925868,8.724454891981019,1.2412507109045212,SP/RJ
-24.0,-44.8,10.271844223566104,22.348015025682464,55.39568215608597,0.4034252157544238,8.972536754485553,7.3298799318734105,1.224104192412372,SP/RJ
-23.8,-45.8,20.003975907988284,43.534266392416654,64.55196589231491,0.6744065155976842,14.317511950874334,14.1758389806797,1.0099939742817141,SP/RJ
-23.8,-45.6,19.92091048329292,43.483529692582444,62.87098750472069,0.6916310911979467,14.492414464001186,14.13698262933473,1.0251419870835041,SP/RJ
-23.8,-45.4,18.574212057433197,40.48881648286346,60.51710173487663,0.6690475142091832,13.859504830435379,13.045674857142489,1.0623831256109622,SP/RJ
-23.8,-45.2,16.57910177577728,36.66443965305082,57.60587528347969,0.6364704897308541,13.280056473482821,11.589633947500996,1.14585642080148,SP/RJ
-23.8,-45.0,14.739484219010357,32.7957172078447,56.91252127289772,0.5762478357018833,12.530709565859482,10.248961633964486,1.2226321078550446,SP/RJ
-23.8,-44.8,12.82341213325584,28.414647651711324,56.03083744645119,0.5071251644037496,11.323411160825211,8.950679657264633,1.265089534472927,SP/RJ
-23.8,-44.6,11.146133385046106,24.35395570789154,55.37148416042328,0.4398284798964899,9.956463746666099,7.867489885199046,1.2655197390716701,SP/RJ
-23.6,-45.2,17.978828747819005,39.51107223803804,58.34067314863205,0.6772474520027797,13.769921110536846,12.600000253461385,1.0928508598048692,SP/RJ
-23.6,-45.0,16.209121732685517,35.90527883050194,57.6134979724884,0.6232094924638568,13.345686351084197,11.290312282960047,1.1820475835045088,SP/RJ
