grid_lat,grid_lon,compound_count_total,reference_driver_overlap_days,opt1_full_criterion_days,opt2_integrated_intensity,opt3_integrated_excess_m_days,opt4_p95_full_criterion_days
-20.8,-29.0,12,4.666666666666667,2.0,0.3457558602164275,0.17518940218877788,4.449999999999999
-20.8,-28.8,10,5.5,2.2,0.44649753412007165,0.21515013724975568,4.099999999999998
-20.8,-28.6,10,4.7,2.1,0.4430511991583647,0.21862010181188585,3.549999999999999
-20.6,-40.4,109,1.7522935779816513,1.5504587155963303,0.2656877639903069,0.2386921682538549,3.0
-20.6,-40.2,93,1.989247311827957,1.6236559139784945,0.3242390098347361,0.22258608596976087,3.0
-20.6,-40.0,65,2.0923076923076924,1.5846153846153845,0.34842306258721417,0.20518142462243308,3.0
-20.6,-29.8,9,5.222222222222222,2.3333333333333335,0.4384652704176729,0.23815158405155623,5.199999999999999
-20.6,-29.6,10,5.1,2.1,0.3897126810957289,0.21014382358570094,4.649999999999997
-20.6,-29.4,11,4.636363636363637,1.9090909090909092,0.35063392462460724,0.17072853091222587,3.5
-20.6,-29.2,12,4.833333333333333,1.9166666666666667,0.34200403374114224,0.1571879774502117,3.8999999999999986
-20.6,-29.0,12,5.0,2.0,0.4199777090455026,0.1954638236247698,3.4499999999999993
-20.6,-28.8,13,4.846153846153846,2.076923076923077,0.4489658066276857,0.20457449356079088,3.3999999999999986
-20.6,-28.6,14,5.0,2.0714285714285716,0.4315762190073374,0.20564935203163975,3.3499999999999996
-20.4,-40.2,103,1.9029126213592233,1.6116504854368932,0.3093240428937334,0.23504885284190502,3.0
-20.4,-40.0,79,2.088607594936709,1.6075949367088607,0.331747264697133,0.20319342717950553,3.0
-20.4,-39.8,47,2.297872340425532,1.6808510638297873,0.3925314854196493,0.22700889068928176,3.0
-20.4,-29.6,12,4.5,1.9166666666666667,0.3634472934305157,0.17209604743830373,3.4499999999999993
-20.4,-29.4,13,4.846153846153846,2.076923076923077,0.38007903582134994,0.18700144640379696,3.3999999999999986
-20.4,-29.2,14,5.5,2.0,0.3562810866175403,0.16695793530355182,3.6999999999999993
-20.4,-29.0,12,6.333333333333333,2.3333333333333335,0.47091639315585554,0.21513233044306435,3.8999999999999986
-20.4,-28.8,12,6.583333333333333,2.5,0.48582846831823834,0.24016865102052698,4.449999999999999
-20.4,-28.6,14,5.857142857142857,2.2857142857142856,0.4832891066845484,0.2199697733198574,4.699999999999999
-20.2,-40.0,81,2.246913580246914,1.7777777777777777,0.3876794238310792,0.23857333986292947,3.0
-20.2,-39.8,60,2.2666666666666666,1.7166666666666666,0.3844590942763817,0.21937794570180577,3.0
-20.2,-29.6,13,5.3076923076923075,2.076923076923077,0.3788168763058494,0.18767638099054193,4.0
-20.2,-29.4,14,4.785714285714286,1.8571428571428572,0.32784273569456407,0.16303858927944725,4.0
-20.2,-29.2,13,5.3076923076923075,2.0,0.36258092219202737,0.16621665274583364,4.399999999999999
-20.2,-29.0,9,7.666666666666667,3.0,0.596488338976195,0.3120705988071226,5.0
-20.2,-28.8,13,6.230769230769231,2.5384615384615383,0.48366400016750694,0.24272776837290255,5.0
-20.2,-28.6,14,6.214285714285714,2.4285714285714284,0.475379030995609,0.22239380633177067,5.35
-20.0,-40.0,101,2.128712871287129,1.8217821782178218,0.4045408506500513,0.26162794299955655,3.0
-20.0,-39.8,80,2.2125,1.75,0.4013430761989957,0.2260628633896708,3.0
-20.0,-39.6,49,2.795918367346939,1.8775510204081634,0.4298570388179336,0.23770493834795278,3.0
-19.8,-40.0,130,2.023076923076923,1.7153846153846153,0.37612921361234697,0.27505081226411976,3.0
-19.8,-39.8,102,2.127450980392157,1.8137254901960784,0.4247019130577071,0.25910579326779243,3.0
-19.8,-39.6,75,2.2933333333333334,1.7733333333333334,0.4173309248175384,0.22659547386947612,3.0
-19.8,-39.4,56,2.607142857142857,1.8571428571428572,0.4171740794757798,0.2204358329262394,3.25
-19.6,-39.6,96,2.15625,1.7708333333333333,0.4195481486444428,0.2573804045384626,3.0
-19.6,-39.4,74,2.2972972972972974,1.7972972972972974,0.41981714120029523,0.24018157840884707,3.3499999999999943
-19.4,-39.6,101,2.099009900990099,1.702970297029703,0.35401645832013573,0.2698593204900629,3.0
-19.4,-39.4,81,2.2098765432098766,1.7901234567901234,0.41785561268893806,0.2582764564029081,3.0
-19.2,-39.6,87,1.9770114942528736,1.6781609195402298,0.3558821334110235,0.28941427893818394,3.0
-19.2,-39.4,82,2.182926829268293,1.646341463414634,0.4068427070639162,0.26146702589790993,3.0
-19.0,-39.6,77,2.0259740259740258,1.6363636363636365,0.35167801651725433,0.29554847037974274,3.0
-19.0,-39.4,81,2.1728395061728394,1.6666666666666667,0.42242206709450475,0.29304744224189216,3.0
-18.8,-39.6,81,1.9876543209876543,1.6666666666666667,0.3454253491418007,0.32543815407647025,3.0
-18.8,-39.4,82,2.1951219512195124,1.670731707317073,0.41525650158133276,0.30321481624196206,3.0
-18.6,-39.6,87,2.0229885057471266,1.7126436781609196,0.3678159693876542,0.3519013935467073,3.0
-18.6,-39.4,89,2.2808988764044944,1.7303370786516854,0.43673112381963713,0.3313214616360829,3.0
-18.4,-39.6,97,1.9690721649484537,1.6494845360824741,0.38128194114562713,0.354795693503016,3.0
-18.4,-39.4,96,2.1979166666666665,1.7395833333333333,0.47050368420135674,0.3608981770598095,3.0
-18.2,-39.4,107,2.205607476635514,1.766355140186916,0.47856041155592444,0.3925429757682409,3.0
-18.2,-39.2,104,2.298076923076923,1.8076923076923077,0.5044244698959315,0.37959354569723086,3.0
-18.2,-39.0,101,2.3168316831683167,1.7920792079207921,0.5031947742515546,0.3521466605483894,3.0
-18.0,-39.4,125,2.376,1.84,0.4817167091533166,0.41997811430999743,3.0
-18.0,-39.2,122,2.360655737704918,1.8360655737704918,0.5301106760610699,0.41184884684906636,3.0
-18.0,-39.0,117,2.376068376068376,1.8547008547008548,0.5237722759800475,0.38859263789723064,3.0
-18.0,-38.8,106,2.339622641509434,1.8396226415094339,0.4759003777222153,0.3676094207235555,3.0
-17.8,-39.0,117,2.358974358974359,1.829059829059829,0.49004459106948217,0.39426158424181845,3.0
-17.8,-38.8,93,2.3118279569892475,1.8064516129032258,0.42484071776013993,0.34664172635654755,3.0
-17.6,-39.0,97,2.2371134020618557,1.7731958762886597,0.3546594182549683,0.33884774209213253,3.0
-17.6,-38.8,74,2.2027027027027026,1.6891891891891893,0.3584361401015857,0.2768547881712784,3.0
-17.4,-39.0,67,1.9402985074626866,1.5671641791044777,0.2900542355166736,0.26736947521579796,3.0
-17.4,-38.8,62,2.1129032258064515,1.6612903225806452,0.3546435647561791,0.2568858451443643,3.0
-17.2,-39.0,66,2.1515151515151514,1.6515151515151516,0.3261375761915539,0.27431716018231705,3.0
-17.2,-38.8,57,2.3684210526315788,1.8070175438596492,0.36606675253810766,0.2429382909524484,3.0
-17.0,-39.0,73,2.3835616438356166,1.7945205479452055,0.33691766431739484,0.29080643865768224,3.0
-17.0,-38.8,55,2.4727272727272727,1.8363636363636364,0.3497287658887534,0.22952084761324798,3.0
-16.8,-39.0,72,2.4166666666666665,1.8055555555555556,0.32398205331893265,0.2675342201807765,3.0
-16.8,-38.8,57,2.526315789473684,1.8421052631578947,0.3419114629915296,0.22398372281459336,3.0
-16.6,-39.0,75,2.56,1.88,0.304266492353633,0.28647861141087844,3.299999999999997
-16.6,-38.8,54,2.7222222222222223,2.037037037037037,0.3953858074062002,0.25934913959980016,4.0
-16.4,-38.8,64,2.796875,2.046875,0.4018319448770228,0.2708683105950058,4.0
-16.4,-38.6,50,2.88,2.12,0.3979160162283072,0.24459862231716148,4.0
-16.2,-38.8,71,2.788732394366197,2.0,0.36512722576888546,0.2885805670215175,4.0
-16.2,-38.6,60,2.8,1.9666666666666666,0.3799451527146723,0.23749811150938677,4.0
-16.0,-38.8,68,2.75,2.088235294117647,0.36354729666497354,0.3104978012384806,4.0
-16.0,-38.6,55,2.8181818181818183,1.981818181818182,0.38980038298148295,0.23966991538984114,4.0
-15.8,-38.8,62,2.435483870967742,1.8548387096774193,0.27132220483086883,0.23374580974117418,4.0
-15.8,-38.6,39,3.076923076923077,2.1538461538461537,0.38649327470523903,0.25922851881897785,4.0
-15.8,-38.4,28,3.3214285714285716,2.0,0.31296821331019,0.1940683460382053,4.0
-15.6,-38.8,50,2.52,1.84,0.2657595401170406,0.2187495945475388,4.0
-15.6,-38.6,32,3.09375,2.1875,0.37823766378032275,0.25180836934596307,4.0
-15.4,-38.8,47,2.723404255319149,1.8936170212765957,0.28203201748324513,0.20859984325210096,4.0
-15.4,-38.6,27,3.2222222222222223,2.1481481481481484,0.3582660491285128,0.23443131982118104,4.0
-15.2,-38.8,41,2.682926829268293,1.9024390243902438,0.28509977629355265,0.21317488153811212,4.0
-15.2,-38.6,26,2.730769230769231,1.8846153846153846,0.30866896008117956,0.19176072686870296,3.0
-15.0,-38.8,33,2.757575757575758,1.9393939393939394,0.29472071574861575,0.20550753661953317,4.0
-15.0,-38.6,22,2.8181818181818183,1.6818181818181819,0.2821194919297103,0.17349982464166117,3.0
-14.8,-38.8,31,2.6774193548387095,2.032258064516129,0.33735815468037345,0.19834904398628975,4.0
-14.8,-38.6,22,3.0,1.7727272727272727,0.34536975184782137,0.18548102322725812,3.0
-14.6,-38.8,29,2.5517241379310347,1.9655172413793103,0.35908515533790714,0.20255398803336055,4.0
-14.6,-38.6,20,3.0,1.9,0.4035003608739573,0.1898042657852174,3.0500000000000007
-14.4,-38.8,29,2.9310344827586206,2.206896551724138,0.4287983575351315,0.23363699139693694,4.0
-14.4,-38.6,20,2.9,1.95,0.43219667433088266,0.20506451756610863,3.1000000000000014
-14.2,-38.8,30,2.933333333333333,2.2333333333333334,0.4282800272396994,0.2459667607693992,4.0
-14.2,-38.6,22,3.090909090909091,2.090909090909091,0.4679621177861707,0.2219487187145407,4.0
-14.0,-38.8,34,2.823529411764706,2.088235294117647,0.39380687100779094,0.2298075920488694,4.0
-14.0,-38.6,21,2.9523809523809526,2.3333333333333335,0.5230488655139606,0.27031132501992705,4.0
-13.8,-38.8,37,3.1621621621621623,2.1621621621621623,0.38304693119819627,0.2410022510706413,4.0
-13.8,-38.6,25,3.16,2.2,0.5008145329809061,0.25731045957069393,4.0
-13.6,-38.8,42,3.1666666666666665,2.119047619047619,0.3510787328997847,0.23696164702442737,4.0
-13.6,-38.6,30,3.0,2.1666666666666665,0.45283375866895803,0.2451817149394352,4.0
-13.4,-38.8,44,2.9318181818181817,2.1136363636363638,0.35382146530791114,0.25845472939200836,4.0
-13.4,-38.6,38,3.236842105263158,2.1578947368421053,0.4472548569020046,0.23814698300607584,4.149999999999999
-13.4,-38.4,27,3.3703703703703702,2.259259259259259,0.5082046029214274,0.26321826642622764,4.0
-13.2,-38.6,45,3.5555555555555554,2.3777777777777778,0.5098556068446672,0.2869808654003992,4.799999999999997
-13.2,-38.4,37,3.5135135135135136,2.2972972972972974,0.48367188495201885,0.2501233448747689,5.0
-13.2,-38.2,27,3.4444444444444446,2.3333333333333335,0.49121634823164256,0.2521409470497414,4.0
-13.2,-38.0,23,2.869565217391304,2.0434782608695654,0.36285683279503816,0.1944675759660474,3.8999999999999986
-13.0,-38.4,55,3.690909090909091,2.3454545454545452,0.4871331230304287,0.2808115046575721,5.0
-13.0,-38.2,37,3.675675675675676,2.3513513513513513,0.4574097228494847,0.2547098584899385,5.0
-13.0,-38.0,31,3.193548387096774,2.161290322580645,0.4022500940870935,0.21182184650088925,4.0
-13.0,-37.8,23,2.4347826086956523,1.826086956521739,0.29513738255645444,0.18724061954017313,4.0
-12.8,-38.0,35,3.742857142857143,2.3714285714285714,0.4467453249770421,0.2589891330249788,4.299999999999997
-12.8,-37.8,27,3.2962962962962963,2.185185185185185,0.3796661479810374,0.2134905027792895,4.0
-12.6,-37.8,32,3.5,2.21875,0.39266756821431115,0.23791089987933645,4.449999999999999
-12.6,-37.6,23,3.5652173913043477,2.217391304347826,0.38432170085601775,0.24278512147936632,4.0
-12.4,-37.8,38,3.526315789473684,2.263157894736842,0.33216566608303455,0.24607514080228307,5.0
-12.4,-37.6,28,3.75,2.3214285714285716,0.4017357900332147,0.25383030943700247,4.649999999999999
-12.4,-37.4,24,3.1666666666666665,2.25,0.38416148519882537,0.2522606567593415,4.0
-12.2,-37.6,37,3.72972972972973,2.2162162162162162,0.3431910052390725,0.2359390044947446,4.199999999999996
-12.2,-37.4,24,3.75,2.25,0.3752118965261677,0.25145432534058876,4.0
-12.0,-37.4,29,3.6206896551724137,2.1379310344827585,0.35013185027702864,0.22765323939935106,4.599999999999998
-12.0,-37.2,23,2.8260869565217392,2.0,0.35566305440302687,0.21327867969595865,4.0
-11.8,-37.4,32,3.4375,2.09375,0.3140169298519403,0.21763411608695996,4.449999999999999
-11.8,-37.2,24,3.4166666666666665,1.9583333333333333,0.34296583303521994,0.22480082530935616,4.0
-11.6,-37.4,43,4.0,2.2093023255813953,0.4162308821213017,0.30914526176430457,5.0
-11.6,-37.2,27,3.7037037037037037,2.1481481481481484,0.3564919465133848,0.22060104327816402,5.0
-11.6,-37.0,22,2.8181818181818183,1.9090909090909092,0.3370659534782667,0.2094659223769795,4.0
-11.4,-37.2,31,3.774193548387097,2.129032258064516,0.3373075882013186,0.23094750903941763,5.0
-11.4,-37.0,24,3.5833333333333335,2.0833333333333335,0.3715399938026868,0.22938260341684033,5.0
-11.4,-36.8,19,3.0526315789473686,1.9473684210526316,0.34423410283289124,0.20259762209902296,4.099999999999998
-11.2,-37.0,28,3.892857142857143,2.25,0.3942978375960357,0.2502416743937902,5.0
-11.2,-36.8,21,3.7142857142857144,2.0476190476190474,0.36319796699512896,0.21917270253417603,4.0
-11.0,-37.0,30,3.8666666666666667,2.3333333333333335,0.31914342581382404,0.26655861965942357,5.0
-11.0,-36.8,27,3.888888888888889,2.111111111111111,0.3954102314281109,0.22406798259275912,4.699999999999999
-11.0,-36.6,19,3.8947368421052633,2.1578947368421053,0.3646822768843679,0.22625164260372355,4.099999999999998
-10.8,-36.8,30,4.3,2.5,0.3817563850753356,0.2932027126439414,5.549999999999997
-10.8,-36.6,27,4.296296296296297,2.2962962962962963,0.41837734790651143,0.260135423399466,5.0
-10.8,-36.4,21,4.0,2.0476190476190474,0.35155347434466994,0.206870166450319,4.0
-10.8,-36.2,12,4.083333333333333,2.3333333333333335,0.4018454564416547,0.23190765942223882,4.0
-10.6,-36.6,34,4.323529411764706,2.5588235294117645,0.4419744433487631,0.31642136313679603,5.349999999999998
-10.6,-36.4,29,4.344827586206897,2.5172413793103448,0.4669426356445964,0.29242301676723875,5.599999999999998
-10.6,-36.2,23,3.9565217391304346,2.0,0.353898396684316,0.22000398113781472,4.0
-10.6,-36.0,17,3.5294117647058822,1.9411764705882353,0.336134221008301,0.18940807551591554,4.199999999999999
-10.4,-36.2,30,3.8,2.1,0.35561535299428043,0.2489205582412086,4.0
-10.4,-36.0,22,3.8181818181818183,1.9545454545454546,0.3634490652861275,0.2407407622328671,3.9499999999999993
-10.4,-35.8,17,4.235294117647059,2.1176470588235294,0.34719023324685155,0.21501201457803404,4.199999999999999
-10.2,-36.0,30,3.7333333333333334,2.1,0.37063382911650117,0.24465309212500247,5.0
-10.2,-35.8,22,3.909090909090909,1.9090909090909092,0.32011024391239346,0.2095089058204131,3.9499999999999993
-10.2,-35.6,16,3.9375,2.125,0.355329411744305,0.235907657760501,4.25
-10.0,-35.8,33,3.606060606060606,1.8484848484848484,0.2977759150451897,0.205256564672239,4.399999999999999
-10.0,-35.6,22,3.8181818181818183,1.8181818181818181,0.30756795201675763,0.19383087019226763,3.9499999999999993
-10.0,-35.4,17,3.9411764705882355,1.9411764705882353,0.32550807975809803,0.20124326924716743,3.3999999999999986
-9.8,-35.8,35,3.9714285714285715,1.9428571428571428,0.33350184403445177,0.2195925426024847,5.0
-9.8,-35.6,31,3.7096774193548385,1.8064516129032258,0.31083371655140984,0.19272711452890215,4.5
-9.8,-35.4,23,3.6956521739130435,1.6956521739130435,0.31867649894664324,0.18640707539048423,3.0
-9.6,-35.6,47,4.191489361702128,2.106382978723404,0.37357974628072455,0.30641110902729446,5.0
-9.6,-35.4,29,3.6551724137931036,1.8275862068965518,0.3128036951268476,0.18468379433243853,4.599999999999998
-9.6,-35.2,24,4.083333333333333,1.5833333333333333,0.24475150334448484,0.14063515769580984,3.0
-9.4,-35.4,41,4.219512195121951,2.1463414634146343,0.34671706560162807,0.30199990962037787,5.0
-9.4,-35.2,27,4.148148148148148,1.8518518518518519,0.3101032612023505,0.19969023997783675,4.0
-9.4,-35.0,19,3.9473684210526314,2.0,0.30780341332011724,0.22065285615178154,3.1999999999999957
-9.2,-35.2,32,4.65625,2.34375,0.3892880372585159,0.30798771964460614,5.0
-9.2,-35.0,24,4.333333333333333,1.7916666666666667,0.2958989762721885,0.1803980459221202,3.0
-9.2,-34.8,16,4.4375,2.0,0.30428605997414365,0.2533272935768367,3.0
-9.0,-35.0,22,4.454545454545454,2.0454545454545454,0.32191521746833085,0.200658730102886,4.899999999999999
-9.0,-34.8,19,3.473684210526316,2.0526315789473686,0.32191627459003963,0.2570542435836792,3.1999999999999957
-8.8,-35.0,22,4.409090909090909,2.1363636363636362,0.33133421505730515,0.22756565786621774,4.899999999999999
-8.8,-34.8,21,3.4285714285714284,1.8571428571428572,0.30013626326960396,0.21597845243127006,3.0
-8.6,-34.8,23,4.043478260869565,1.9565217391304348,0.338790150852073,0.23120839836369378,3.8999999999999986
-8.6,-34.6,23,3.9130434782608696,2.130434782608696,0.33237199881746304,0.27737333747486453,4.0
-8.4,-34.8,27,4.148148148148148,1.9259259259259258,0.30273801595468836,0.23622637314224257,3.6999999999999993
-8.4,-34.6,23,4.043478260869565,2.130434782608696,0.32726804037573415,0.2591849869179934,4.0
-8.2,-34.8,29,4.068965517241379,1.896551724137931,0.3437278041803747,0.25832421847310577,3.599999999999998
-8.2,-34.6,25,4.24,2.16,0.3230640028111706,0.2663140572050097,4.0
-8.0,-34.8,31,4.161290322580645,1.935483870967742,0.3259995144541113,0.2525951267036313,3.5
-8.0,-34.6,26,4.346153846153846,2.1153846153846154,0.3264105195721124,0.24891190760080606,4.0
-8.0,-34.4,25,4.44,2.0,0.2930347974024273,0.23495686098194157,4.0
-7.8,-34.8,32,4.4375,1.9375,0.29843071448572234,0.2687132763031128,4.0
-7.8,-34.6,25,5.0,2.16,0.30494451426011965,0.26803147849864933,4.0
-7.8,-34.4,26,4.384615384615385,1.9230769230769231,0.28733373770840226,0.22965682265024936,4.0
-7.6,-34.8,43,4.046511627906977,2.4186046511627906,0.39691229221464436,0.4206548544231681,4.899999999999999
-7.6,-34.6,23,5.0,2.217391304347826,0.27632491017367233,0.2686118455653398,4.899999999999999
-7.6,-34.4,24,4.708333333333333,2.0,0.30429262962186204,0.24548263768017264,4.0
-7.4,-34.6,23,4.913043478260869,2.3043478260869565,0.30124929324462174,0.26762172396742795,4.0
-7.4,-34.4,27,4.481481481481482,1.962962962962963,0.28551749864941545,0.23501479316107424,4.0
-7.2,-34.6,24,4.875,2.2083333333333335,0.2910812162925663,0.25651196587387726,4.0
-7.2,-34.4,24,3.7916666666666665,1.9583333333333333,0.30045059996316253,0.2366980840779144,4.0
-7.0,-34.8,32,3.59375,1.84375,0.22087552136018676,0.23726074586248394,3.8999999999999986
-7.0,-34.6,22,4.545454545454546,2.1818181818181817,0.283224371448875,0.24513646048255405,4.0
-7.0,-34.4,23,4.956521739130435,2.1739130434782608,0.2947566573854932,0.23618598047754052,3.8999999999999986
-6.8,-34.8,25,3.88,1.8,0.23505799438861058,0.2310690401321412,3.799999999999997
-6.8,-34.6,21,4.571428571428571,2.3333333333333335,0.334170441934734,0.2790575927056358,5.0
-6.6,-34.8,26,3.4615384615384617,1.7307692307692308,0.2256242582666956,0.20147204297982732,4.0
-6.6,-34.6,24,4.041666666666667,1.9166666666666667,0.29568873454086403,0.2377529481035473,3.849999999999998
-6.4,-34.8,22,4.545454545454546,2.0454545454545454,0.2855864021542596,0.24052002174832612,4.0
-6.4,-34.6,20,5.15,2.2,0.35009426968213225,0.2741924876955989,5.100000000000001
-6.2,-35.0,25,3.4,1.76,0.2316918815590701,0.22434601388828257,4.0
-6.2,-34.8,25,4.48,2.04,0.2856272583639836,0.23232337406238565,4.0
-6.2,-34.6,25,4.64,2.08,0.32944978148642634,0.24770101126770017,4.799999999999997
-6.0,-35.0,26,4.384615384615385,1.8846153846153846,0.24939769531645578,0.20720228071913355,4.0
-6.0,-34.8,26,4.730769230769231,2.1538461538461537,0.3027615606151609,0.24157647062914156,4.75
-5.8,-35.0,26,4.8076923076923075,2.1153846153846154,0.29313049889745657,0.2363334533618047,4.75
-5.8,-34.8,26,4.923076923076923,2.269230769230769,0.32001098261139493,0.24590816035582483,6.25
-5.6,-35.0,27,4.703703703703703,2.185185185185185,0.30209355000501853,0.24984328999936134,6.099999999999998
-5.6,-34.8,24,4.583333333333333,2.4166666666666665,0.35711036631736226,0.2678915597232978,6.549999999999994
-5.4,-35.2,29,4.551724137931035,2.1379310344827585,0.30519540940539086,0.2758236874055861,6.199999999999996
-5.4,-35.0,23,5.173913043478261,2.5217391304347827,0.3499180527439744,0.2742022327228626,6.699999999999996
-5.4,-34.8,23,4.6521739130434785,2.4347826086956523,0.3659315900030866,0.27015191204701344,6.699999999999996
-5.2,-35.4,30,2.8333333333333335,1.9,0.31098454764491096,0.31902933790817267,5.549999999999997
-5.2,-35.2,19,4.473684210526316,2.4210526315789473,0.3414570999858505,0.28654556842834095,6.199999999999996
-5.2,-35.0,22,5.5,2.5,0.3599704526484237,0.29640145355636444,6.849999999999998
-5.0,-36.6,20,4.7,2.15,0.30703591568401073,0.3906730433081152,5.0
-5.0,-36.2,24,5.375,2.2916666666666665,0.36509767124882747,0.4364219517274697,6.699999999999996
-5.0,-35.6,13,3.5384615384615383,1.8461538461538463,0.2315609488237655,0.25256950112100757,4.399999999999999
-5.0,-35.4,13,3.3846153846153846,2.076923076923077,0.28268649799906664,0.2626825842362918,4.0
-5.0,-35.2,18,3.5,2.111111111111111,0.3037538804497781,0.25262491197480136,5.149999999999999
-5.0,-35.0,21,3.9047619047619047,2.0,0.29932328227401983,0.21354238800148737,5.0
-4.8,-37.2,25,2.68,1.44,0.30307570023931285,0.39260139883117673,2.799999999999997
-4.8,-37.0,17,2.2941176470588234,1.411764705882353,0.17857649829591815,0.2208826620592229,2.1999999999999993
-4.8,-36.8,16,2.4375,1.4375,0.17102311863546008,0.22101639594817163,2.25
-4.8,-36.6,16,2.8125,1.5,0.1713553834038597,0.2172776220868231,3.25
-4.8,-36.4,19,2.8947368421052633,1.631578947368421,0.19067837849435967,0.2506543351816381,3.099999999999998
-4.8,-36.2,18,3.0,1.6111111111111112,0.2140971246605431,0.26686450086641306,3.1499999999999986
-4.8,-36.0,16,3.25,1.625,0.24442390819633772,0.29013914455705864,3.25
-4.8,-35.8,15,2.933333333333333,1.6,0.21541703968718037,0.21615292183615356,3.299999999999999
-4.8,-35.6,14,3.2857142857142856,1.7857142857142858,0.2787807441514401,0.27293266534464694,3.3499999999999996
-4.8,-35.4,14,3.642857142857143,2.0714285714285716,0.3111716388534109,0.2846621860555242,4.35
-4.6,-37.4,15,3.6666666666666665,1.7333333333333334,0.24818624194062697,0.3199710632472989,3.299999999999999
-4.6,-37.2,16,2.5,1.3125,0.14398437112659745,0.1634223493680954,2.0
-4.6,-37.0,15,1.9333333333333333,1.2666666666666666,0.14443027071739306,0.16816990787436173,2.0
-4.6,-36.8,16,2.3125,1.1875,0.1332244275660017,0.15232592197215566,2.0
-4.6,-36.6,18,2.388888888888889,1.2777777777777777,0.14450075656645664,0.17841263852490302,2.1499999999999986
-4.6,-36.0,14,2.642857142857143,1.3571428571428572,0.1955629523761572,0.1994436061505588,2.3499999999999996
-4.4,-37.6,16,2.8125,1.5,0.23231919488523667,0.2822412635334729,2.75
-4.4,-37.4,16,2.8125,1.5625,0.23111588962767934,0.25979471616744987,3.25
-4.4,-37.2,16,2.8125,1.4375,0.17255573240014876,0.19129328188425296,2.5
-4.4,-37.0,18,2.6666666666666665,1.2777777777777777,0.16590161518165158,0.18820932873985508,2.0
-4.2,-37.8,19,2.6315789473684212,1.5263157894736843,0.22266109708673526,0.2845568720000415,2.4999999999999893
-4.2,-37.6,21,3.0952380952380953,1.5714285714285714,0.2443407088921384,0.29317723643784294,3.0
-4.2,-37.4,22,2.6818181818181817,1.5,0.21065508032391012,0.24085942599851415,2.9499999999999993
-4.2,-32.6,12,4.166666666666667,1.6666666666666667,0.2624721718034858,0.22823046984434123,3.4499999999999993
-4.2,-32.4,17,3.1176470588235294,1.411764705882353,0.22377045096922435,0.2045437749733645,2.3999999999999986
-4.2,-32.2,17,2.6470588235294117,1.2352941176470589,0.18654969604164592,0.1708671786045749,2.3999999999999986
-4.0,-38.0,25,3.6,1.8,0.23208053302877027,0.3040921085910799,3.799999999999997
-4.0,-37.8,23,3.8260869565217392,1.7826086956521738,0.24173109466827314,0.30007256287143547,3.8999999999999986
-4.0,-37.6,23,3.391304347826087,1.6521739130434783,0.23276831733057957,0.27460306608726653,3.0
-4.0,-32.8,13,3.3846153846153846,1.5384615384615385,0.2389538779117939,0.21666484152683846,3.3999999999999986
-4.0,-32.6,14,3.4285714285714284,1.5,0.2427943177382764,0.2301586446866988,2.6999999999999993
-4.0,-32.4,19,2.8947368421052633,1.368421052631579,0.2057790302637968,0.21150106822465575,2.1999999999999957
-4.0,-32.2,17,2.9411764705882355,1.411764705882353,0.22247426455301902,0.21883971729861992,2.3999999999999986
-4.0,-32.0,17,2.8823529411764706,1.3529411764705883,0.21603148537481665,0.2140537425925312,2.3999999999999986
-3.8,-38.2,24,4.083333333333333,1.875,0.25942774239304717,0.32763723247011506,4.0
-3.8,-38.0,24,4.125,1.9166666666666667,0.2504241596037426,0.3003207349497478,4.0
-3.8,-32.8,11,3.0,1.6363636363636365,0.2582161605277335,0.2353451852522764,3.5
-3.8,-32.6,12,3.0833333333333335,1.6666666666666667,0.22724565036120783,0.2283984434382119,3.4499999999999993
-3.8,-32.4,18,3.3333333333333335,1.3888888888888888,0.16520195692325076,0.18812695781522348,3.1499999999999986
-3.8,-32.2,16,3.1875,1.5,0.23508870044865887,0.23719240859478685,3.25
-3.8,-32.0,17,3.0588235294117645,1.3529411764705883,0.22590403110574706,0.23136901409614782,2.3999999999999986
-3.6,-38.6,19,3.3157894736842106,1.631578947368421,0.22106828774747667,0.29832138289150434,3.1999999999999957
-3.6,-38.4,24,3.9583333333333335,1.75,0.21857407379870208,0.2792104286662735,3.849999999999998
-3.6,-38.2,27,3.888888888888889,1.6666666666666667,0.20966951644654278,0.2467041135553078,3.0
-3.6,-38.0,23,4.391304347826087,1.8695652173913044,0.23257487759367199,0.2572555197437122,4.0
-3.6,-32.8,14,3.2142857142857144,1.5714285714285714,0.23669145033135514,0.2353400905111174,3.3499999999999996
-3.6,-32.6,16,2.9375,1.375,0.15460544577117333,0.16892388457030064,2.25
-3.6,-32.4,18,3.111111111111111,1.3888888888888888,0.14969562925800659,0.1643772017174297,2.299999999999997
-3.6,-32.2,16,3.6875,1.6875,0.21501153721718774,0.21797813401937477,3.0
-3.6,-32.0,15,2.533333333333333,1.4,0.2315790669688987,0.20925669844411215,2.599999999999998
-3.4,-38.8,26,4.230769230769231,1.8076923076923077,0.22710543287137494,0.29199383116641414,3.75
-3.4,-38.6,26,4.461538461538462,1.8846153846153846,0.2347674253841741,0.28918734133628676,4.5
-3.4,-38.4,29,4.310344827586207,1.793103448275862,0.22647268821942748,0.26229731329220746,5.199999999999996
-3.4,-38.2,25,4.8,1.88,0.2438224731987945,0.2707726528189849,5.599999999999994
