municipality_code,municipality_name,state,grid_lat,grid_lon,Hazard_Index_mhws,Hazard_Index_mun_mhws,Risk_Hazard_mhws,Hazard_Index_hat,Hazard_Index_mun_hat,Risk_Hazard_hat,Exposure_Index,SVI_Coast_2022,compound_count_total_mhws,compound_count_total_hat,rank_mhws,rank_hat,rank_change_hat_minus_mhws
1507102,São Caetano de Odivelas,PA,-0.6,-48.0,0.36031004615752404,0.3747615181859637,0.7200705092138412,0.06828454552940208,0.0974262739084007,0.48565036257726796,0.6740287686624367,63.323204,42.0,1.0,29.0,123.0,-94.0
2101350,Bacurituba,MA,-2.4,-44.2,0.18469353978557898,0.17948044193517382,0.44052584982595006,0.09022288292103375,0.12872721398556214,0.4801409117162226,0.4074158162302456,77.05901,39.0,3.0,158.0,124.0,34.0
3205200,Vila Velha,ES,-20.4,-40.2,0.250875337906177,0.2530729135780758,0.3754567659866469,0.1716483749161873,0.24490258316672364,0.4790029352408675,0.9479016103330994,17.306213,103.0,18.0,204.0,125.0,79.0
4208203,Itajaí,SC,-27.0,-48.4,0.2828858566726125,0.2886677940662248,0.3187073659919242,0.254245774076296,0.3627499931817657,0.47266921590678385,0.8292708928107435,12.919344,127.0,73.0,230.0,126.0,104.0
1507904,Soure,PA,-0.2,-48.4,0.3019354898030489,0.30985050027503364,0.6980373339102316,0.056016280246085806,0.0799222931085484,0.47068357533066363,0.7666141346215635,62.769339,41.0,4.0,36.0,127.0,-91.0
2903409,Belmonte,BA,-16.0,-38.8,0.2269819231688703,0.2265040457557905,0.43270738377685736,0.10508125419063415,0.14992667775766105,0.45838412057402766,0.5020042534560599,47.846495,68.0,3.0,168.0,128.0,40.0
4317301,Santa Vitória do Palmar,RS,-33.6,-53.0,0.9225877636587654,1.0,0.34792396204478987,0.6934904012421923,0.9894506181516083,0.456977157055482,0.18081682291791992,19.975454,298.0,237.0,218.0,129.0,89.0
2922003,Mucuri,BA,-18.2,-39.4,0.3617186781662039,0.3763278810545753,0.48308129248725057,0.13877909917540082,0.1980057189251106,0.45648768124471,0.3783990646049739,47.571783,107.0,6.0,129.0,130.0,-1.0
2109601,Rosário,MA,-2.4,-44.0,0.3102135015355193,0.3190554382033042,0.6400404996110878,0.06480631918222349,0.09246364832177033,0.4563493609245854,0.5561793796736186,69.257286,54.0,2.0,59.0,131.0,-72.0
2906303,Canavieiras,BA,-15.6,-38.8,0.13733426506555838,0.12681813627356955,0.3951833996870081,0.06676709484654927,0.09526122228912251,0.4495829423941819,0.7240368328996176,49.76622,50.0,1.0,195.0,132.0,63.0
3202207,Fundão,ES,-20.0,-40.0,0.3062496551977786,0.3146477421676745,0.3757378464852524,0.1758206290950583,0.25085542616062084,0.44324789100940915,0.3995241455373365,33.070934,101.0,19.0,203.0,133.0,70.0
1600303,Macapá,AP,0.8,-50.2,0.3492625829824013,0.3624770208841567,0.7665925383638931,0.045077254708214234,0.06431483039380023,0.4410965819162233,0.9345781011384873,54.48594,119.0,5.0,16.0,134.0,-118.0
1504109,Magalhães Barata,PA,-0.4,-47.6,0.385984479302672,0.4033108330555732,0.6186379881074061,0.08004111232664009,0.11420017916221734,0.4386138511582394,0.4647643497244788,60.853067,31.0,6.0,70.0,135.0,-65.0
3200607,Aracruz,ES,-19.8,-40.0,0.33621710586807413,0.3479707830382942,0.3650544941617492,0.19895660561574385,0.28386512064078817,0.4378249454011722,0.41567063769867374,27.252041,130.0,26.0,210.0,136.0,74.0
2111789,Serrano do Maranhão,MA,-1.4,-44.8,0.39325382960333954,0.41139416519607147,0.6171919536006862,0.07536598204938186,0.10752984813169894,0.4236371122016644,0.32282637007217174,85.44964,31.0,1.0,71.0,137.0,-66.0
4321436,Terra de Areia,RS,-29.6,-49.8,0.5446762537008772,0.5797720389913932,0.2801804568154833,0.48092305701615085,0.6861661173617419,0.4223332900806469,0.12767215194718454,33.605767,172.0,148.0,242.0,138.0,104.0
1508308,Viseu,PA,-1.0,-46.0,0.23906747089869246,0.2399428666076383,0.6418488079614532,0.038820711437343405,0.055388188300749173,0.41702947117902417,0.6012920135465497,85.714332,26.0,1.0,56.0,139.0,-83.0
2102903,Carutapera,MA,-1.0,-45.8,0.15281266665440701,0.14402972408702105,0.5109779990263492,0.0369238980837774,0.052681873776651435,0.4124797730231989,0.715018836830689,73.788119,24.0,1.0,117.0,140.0,-23.0
3205309,Vitória,ES,-20.4,-40.2,0.250875337906177,0.2530729135780758,0.3004477112587751,0.1716483749161873,0.24490258316672364,0.4078708572255206,0.9365779231736826,11.791797,103.0,18.0,238.0,141.0,97.0
2109403,Primeira Cruz,MA,-2.2,-43.4,0.1646655878188271,0.15720987013093235,0.49701612336801443,0.041476250132335815,0.059177028634486,0.40770887628899855,0.5001859606838183,91.28812,30.0,1.0,121.0,142.0,-21.0
1508035,Tracuateua,PA,-0.6,-46.8,0.3061034590558856,0.31448517578640217,0.48872255470906517,0.08314144640105398,0.1186236397622639,0.40231137442025894,0.27053609892978187,81.52382,21.0,3.0,125.0,143.0,-18.0
2106201,Luís Domingues,MA,-1.0,-45.8,0.15281266665440701,0.14402972408702105,0.4786945719181003,0.0369238980837774,0.052681873776651435,0.3903444823114964,0.6487718034731769,71.17047,24.0,1.0,137.0,144.0,-7.0
2933208,Vera Cruz,BA,-13.2,-38.6,0.279527942772026,0.28493387944731524,0.6025920589834547,0.0436891990448295,0.062334395579266705,0.385236309483205,0.8106736176216804,46.638134,45.0,1.0,76.0,145.0,-69.0
3204906,São Mateus,ES,-18.8,-39.6,0.23710807480828996,0.23776406812656048,0.34320919131462546,0.10988504428838622,0.1567805766338063,0.3829939081369466,0.40493798466788095,36.606428,81.0,5.0,219.0,146.0,73.0
4313508,Osório,RS,-30.0,-50.0,0.4730677283510179,0.5001451850700672,0.2395320752148201,0.4188060956817353,0.5975395614931304,0.3826159082158045,0.2006919708790852,19.33367,129.0,100.0,249.0,147.0,102.0
2101251,Bacabeira,MA,-2.4,-44.0,0.3102135015355193,0.3190554382033042,0.5116645090838216,0.06480631918222349,0.09246364832177033,0.37489993976885794,0.38689849618495387,61.73008,54.0,2.0,115.0,148.0,-33.0
2917805,Jaguaripe,BA,-13.2,-38.6,0.279527942772026,0.28493387944731524,0.5846025022856222,0.0436891990448295,0.062334395579266705,0.374843868057614,0.4886257052387048,72.477952,45.0,1.0,81.0,149.0,-68.0
2403608,Extremoz,RN,-5.6,-35.0,0.122053550083672,0.10982637092536054,0.35836914240694695,0.038820711437343405,0.055388188300749173,0.35355715647809144,0.691826553439161,50.154051,27.0,1.0,214.0,150.0,64.0
2932903,Valença,BA,-13.4,-38.8,0.18172640173596424,0.1761810600963947,0.4648823507316035,0.03774585053698933,0.05385461007042712,0.3531431729619223,0.7368462398661653,48.297213,44.0,1.0,146.0,151.0,-5.0
1508209,Vigia,PA,-1.4,-48.6,0.3617444233987385,0.37635650909656043,0.7703518689690918,0.026681105974520943,0.03806777534652364,0.35090969123859206,0.8113258136964477,61.134098,76.0,1.0,15.0,152.0,-137.0
1502608,Colares,PA,-1.4,-48.6,0.3617444233987385,0.37635650909656043,0.7577666309911255,0.026681105974520943,0.03806777534652364,0.34528778811531735,0.7264860694371785,65.732844,76.0,1.0,19.0,153.0,-134.0
2927408,Salvador,BA,-13.0,-38.4,0.2818486915905037,0.287514492946255,0.5261845837265156,0.039136846996271075,0.05583924072143213,0.32406439071862564,0.9972744184605425,28.163933,55.0,1.0,101.0,154.0,-53.0
2111003,São João Batista,MA,-2.4,-44.2,0.18469353978557898,0.17948044193517382,0.24555998986646968,0.09022288292103375,0.12872721398556214,0.31282179896627244,0.13833502650203927,81.199948,39.0,3.0,246.0,155.0,91.0
3301009,Campos dos Goytacazes,RJ,-22.0,-40.8,0.3834338623365638,0.40047461203890966,0.1939181553158867,0.2832898095540577,0.404189123133115,0.3125430866760294,0.11457578812695843,31.159731,159.0,42.0,262.0,156.0,106.0
2300754,Amontada,CE,-2.8,-39.6,0.1302037551260597,0.1188891910737765,0.36548775639361814,0.028388237992730353,0.04050345841821161,0.3031411606759358,0.46125117850092184,72.037242,24.0,1.0,209.0,157.0,52.0
2408102,Natal,RN,-5.8,-35.0,0.11487246915169459,0.10184119207166825,0.29008545589245033,0.03540644740092459,0.05051682215737325,0.2992535789012005,0.9630179592354524,26.864906,26.0,1.0,241.0,158.0,83.0
2401404,Baía Formosa,RN,-6.4,-34.8,0.10370547453980396,0.08942377886064481,0.33238365117559543,0.017070584983119832,0.024355781757761773,0.25382653347359757,0.694369940517334,53.613708,22.0,1.0,224.0,159.0,65.0
2403251,Parnamirim,RN,-5.8,-35.0,0.11487246915169459,0.10184119207166825,0.22410185682216038,0.03540644740092459,0.05051682215737325,0.24917606579414772,0.5916574977352679,29.144681,26.0,1.0,256.0,160.0,96.0
2413201,Senador Georgino Avelino,RN,-6.2,-35.0,0.07541054451166809,0.057960538288983704,0.2539232606001157,0.016627995200621096,0.023724308368805635,0.24894769352200885,0.6342437524189906,57.777042,25.0,1.0,243.0,161.0,82.0
2408201,Nísia Floresta,RN,-6.2,-35.0,0.07541054451166809,0.057960538288983704,0.2526623584416044,0.016627995200621096,0.023724308368805635,0.24805011798358134,0.6228964791089558,58.372396,25.0,1.0,244.0,162.0,82.0
2414209,Tibau do Sul,RN,-6.2,-35.0,0.07541054451166809,0.057960538288983704,0.23411745630857664,0.016627995200621096,0.023724308368805635,0.23484889503001788,0.7492558546544688,43.163516,25.0,1.0,251.0,163.0,88.0
2402600,Ceará-Mirim,RN,-5.6,-35.0,0.122053550083672,0.10982637092536054,0.19876278933674973,0.038820711437343405,0.055388188300749173,0.23175464218276087,0.2391918647271771,56.306555,27.0,1.0,259.0,164.0,95.0
2112506,Tutóia,MA,-2.6,-42.4,0.1306864782360838,0.11942596686099655,0.47908416667037157,0.00853492489207279,0.012177366399321952,0.22165172720248524,0.6952926842165729,80.221717,29.0,1.0,136.0,165.0,-29.0
3203205,Linhares,ES,-19.4,-39.6,0.27513930009746407,0.2800538207189319,0.13376940686386435,0.1259991354060063,0.17977166257922267,0.20550201906558185,0.1182565319911509,27.329297,101.0,17.0,271.0,166.0,105.0
2100832,Apicum-Açu,MA,-1.4,-45.0,0.5661909928465031,0.6036958802202721,1.0,0.0,0.0,0.20433490764774714,0.7489208916514495,76.682581,49.0,0.0,1.0,167.0,-166.0
2108058,Paulino Neves,MA,-2.6,-42.4,0.1306864782360838,0.11942596686099655,0.43346790602787855,0.00853492489207279,0.012177366399321952,0.2012199040615467,0.501773877620427,91.099805,29.0,1.0,166.0,168.0,-2.0
2112407,Turiaçu,MA,-1.4,-45.2,0.4488193971937697,0.4731816592404163,0.8837049695310023,0.0,0.0,0.19896822101165532,0.6406186093390002,84.936311,38.0,0.0,2.0,169.0,-167.0
2105005,Humberto de Campos,MA,-2.2,-43.6,0.17301715735853912,0.16649660246487438,0.5543711104017698,0.0,0.0,0.19843613922957345,0.6082351865690823,88.976296,31.0,0.0,87.0,170.0,-83.0
2509057,Marcação,PB,-6.8,-34.8,0.07750510307287739,0.06028963399048321,0.3258591535379958,0.0014534883720930232,0.0020737921760237317,0.1969834547878376,0.6595521699561895,80.847597,25.0,1.0,226.0,171.0,55.0
2501401,Baía da Traição,PB,-6.8,-34.8,0.07750510307287739,0.06028963399048321,0.3164713136399587,0.0014534883720930232,0.0020737921760237317,0.1920382149174462,0.7010288803221103,72.28559,25.0,1.0,231.0,172.0,59.0
2306553,Itarema,CE,-2.8,-39.8,0.11028062303462734,0.09673517629761712,0.4093624490327655,0.0,0.0,0.19173938814372704,0.7254182996333064,69.63857,18.0,0.0,183.0,173.0,10.0
2202083,Cajueiro da Praia,PI,-2.8,-41.4,0.241525221133158,0.24267582218714148,0.6275068869717741,0.0,0.0,0.18782838685869782,0.6407180057031862,75.680168,17.0,0.0,67.0,174.0,-107.0
2607604,Ilha de Itamaracá,PE,-7.8,-34.8,0.12795748358741424,0.11639139441057926,0.44007769757403936,0.0,0.0,0.18748785448437322,0.7714318399385386,62.631235,32.0,0.0,160.0,175.0,-15.0
2704500,Maragogi,AL,-9.0,-35.0,0.1260679674138914,0.11429030061488944,0.43149771322745434,0.0,0.0,0.18556663479697857,0.7571551530420145,62.526558,22.0,0.0,170.0,176.0,-6.0
2300200,Acaraú,CE,-2.8,-40.2,0.08579874583938654,0.06951195322995884,0.32990218749987626,0.0,0.0,0.18540757745418626,0.7196190164512751,65.676846,12.0,0.0,225.0,177.0,48.0
2511905,Pitimbu,PB,-7.4,-34.6,0.11495246326707001,0.10193014348783615,0.4036167567601904,0.0,0.0,0.18421353841539695,0.7439592676478948,62.724722,23.0,0.0,187.0,178.0,9.0
2302206,Beberibe,CE,-4.2,-37.8,0.06004615752404421,0.040875731804323245,0.23677591861558206,0.0014534883720930232,0.0020737921760237317,0.18417954852877091,0.6954574456605414,67.074843,19.0,1.0,250.0,179.0,71.0
2908606,Conde,BA,-12.0,-37.4,0.15489711101712056,0.14634757305774068,0.48469772369353575,0.0,0.0,0.18409197648816097,0.6914372012757128,67.401747,29.0,0.0,127.0,180.0,-53.0
2508604,Lucena,PB,-7.0,-34.8,0.08021386932455545,0.06330171297934079,0.3036848443144263,0.0,0.0,0.1807575950937054,0.7234512325823481,62.151013,32.0,0.0,237.0,181.0,56.0
2313500,Trairi,CE,-3.2,-39.2,0.03890564372276062,0.017368019614298475,0.11609048442636369,0.0,0.0,0.18064393137415494,0.6488778207137175,69.208688,24.0,0.0,274.0,182.0,92.0
2205706,Luís Correia,PI,-2.8,-41.6,0.18721473362879051,0.18228394518956875,0.5278045256761806,0.0,0.0,0.17998025709659066,0.6089697340236981,73.215984,23.0,0.0,99.0,183.0,-84.0
2703601,Japaratinga,AL,-9.2,-35.2,0.18395612276798026,0.1786604530183158,0.5217544141376753,0.0,0.0,0.17961915440288362,0.6984861828523075,63.583146,32.0,0.0,108.0,184.0,-76.0
2513703,Santa Rita,PB,-7.0,-34.8,0.08021386932455545,0.06330171297934079,0.2984503954794125,0.0,0.0,0.17804468724743075,0.8551798775084208,51.050057,32.0,0.0,239.0,185.0,54.0
2408953,Rio do Fogo,RN,-5.4,-35.2,0.12723661707644493,0.11558980923499734,0.41327644744878017,0.0,0.0,0.17677865368735907,0.6913123451950304,62.281766,29.0,0.0,179.0,186.0,-7.0
2613404,São José da Coroa Grande,PE,-9.0,-35.0,0.1260679674138914,0.11429030061488944,0.4107194866128036,0.0,0.0,0.17672278705836866,0.7476551525616344,57.552962,22.0,0.0,181.0,187.0,-6.0
2204659,Ilha Grande,PI,-2.8,-41.6,0.18721473362879051,0.18228394518956875,0.5167842887248973,0.0,0.0,0.17596564092716227,0.6681444782305551,63.868282,23.0,0.0,110.0,188.0,-78.0
2100907,Araioses,MA,-2.6,-41.8,0.19167693411059417,0.18724579832362365,0.5224546401763503,0.0,0.0,0.17558320034331001,0.5089822011530564,83.487999,22.0,0.0,107.0,189.0,-82.0
2606804,Igarassu,PE,-7.8,-34.8,0.12795748358741424,0.11639139441057926,0.4114053873805528,0.0,0.0,0.17535792435085368,0.859423456774042,49.322024,32.0,0.0,180.0,190.0,-10.0
2310209,Paracuru,CE,-3.8,-38.2,0.09083837510803804,0.07511589244853599,0.32366488929198683,0.0014534883720930232,0.0020737921760237317,0.1751576339336228,0.7307241216671089,57.880859,24.0,1.0,228.0,191.0,37.0
2304459,Fortim,CE,-4.4,-37.6,0.061050221592894305,0.041992225441740895,0.22559518836073922,0.0,0.0,0.1750238463912093,0.7048917158997714,59.913484,16.0,0.0,254.0,192.0,62.0
2509305,Mataraca,PB,-6.6,-34.8,0.07328932124533367,0.05560179211542826,0.18490995584999906,0.012265324487419276,0.017499784963380838,0.17495696326072796,0.42859726726915903,56.265747,26.0,1.0,264.0,193.0,71.0
2302602,Camocim,CE,-2.8,-40.8,0.0862566431894665,0.07002112340526467,0.308162613772739,0.0,0.0,0.17382762964360746,0.7863978526532446,52.997508,11.0,0.0,235.0,194.0,41.0
2614204,Sirinhaém,PE,-8.8,-35.0,0.13185880578899942,0.12072956520138803,0.41542699769128566,0.0,0.0,0.17374068706455023,0.6912738807009726,60.232206,22.0,0.0,178.0,195.0,-17.0
2606200,Goiana,PE,-7.6,-34.8,0.20664135052134092,0.2038858477274446,0.5369190288131963,0.0,0.0,0.17304191310497008,0.8049383604237782,51.326897,43.0,0.0,95.0,196.0,-101.0
2110278,Santo Amaro do Maranhão,MA,-2.4,-42.8,0.15061972452601188,0.14159122836793578,0.2336343041765311,0.021749391255249318,0.03103135758386952,0.1722530887863738,0.14154802036345243,93.236682,30.0,1.0,252.0,197.0,55.0
2305357,Icapuí,CE,-4.6,-37.4,0.0692087018885967,0.05106424746079491,0.25052040535618997,0.0,0.0,0.17175235273575346,0.7588381680114616,53.667813,15.0,0.0,245.0,198.0,47.0
2707404,Porto de Pedras,AL,-9.2,-35.2,0.18395612276798026,0.1786604530183158,0.4979525473099779,0.0,0.0,0.1708900280335529,0.639435426786381,63.077415,32.0,0.0,120.0,199.0,-79.0
2414407,Touros,RN,-5.2,-35.4,0.13244634877434303,0.12138289801669012,0.4066304504391377,0.0,0.0,0.16958499026986645,0.6088147926134346,65.285199,30.0,0.0,186.0,200.0,-14.0
2700508,Barra de Santo Antônio,AL,-9.6,-35.6,0.19883410875521798,0.19520439399547265,0.5136162406424303,0.0,0.0,0.16868478376307794,0.7425786682489758,52.984007,47.0,0.0,114.0,201.0,-87.0
2301000,Aquiraz,CE,-3.8,-38.2,0.09083837510803804,0.07511589244853599,0.3103236858358545,0.0014534883720930232,0.0020737921760237317,0.1686265244083456,0.6825606557740237,57.604966,24.0,1.0,232.0,202.0,30.0
2803203,Itaporanga d'Ajuda,SE,-11.2,-37.0,0.18048971110171208,0.17480589165104055,0.48262107532445064,0.0,0.0,0.16717858150009843,0.6741567227810642,57.373278,28.0,0.0,132.0,203.0,-71.0
2905800,Camamu,BA,-13.8,-38.8,0.18825833501903308,0.18344440332003492,0.4934687370558832,0.0,0.0,0.16691376350664594,0.6475545965765331,59.550549,37.0,0.0,123.0,204.0,-81.0
2601409,Barreiros,PE,-8.8,-35.0,0.13185880578899942,0.12072956520138803,0.3986133752596984,0.0,0.0,0.16671385919457146,0.7687005070912585,50.051427,22.0,0.0,192.0,205.0,-13.0
2704708,Marechal Deodoro,AL,-9.8,-35.8,0.1544907041321098,0.14589565896640497,0.4382659341165308,0.0,0.0,0.16616342321845315,0.833717415899016,45.859463,35.0,0.0,163.0,206.0,-43.0
2407500,Maxaranguape,RN,-5.4,-35.2,0.12723661707644493,0.11558980923499734,0.3863890965271276,0.0,0.0,0.1653776241770852,0.605481492369241,62.581466,29.0,0.0,202.0,207.0,-5.0
2920700,Maraú,BA,-14.0,-38.8,0.19000165505066288,0.18538293073445233,0.49092065674883234,0.0,0.0,0.16506876910761153,0.6296564879192322,59.966176,34.0,0.0,124.0,208.0,-84.0
2404408,Grossos,RN,-4.8,-37.2,0.11939627429706318,0.1068715480204731,0.3682251370252295,0.0,0.0,0.1644115895426617,0.7043239679796867,53.206174,25.0,0.0,205.0,209.0,-4.0
2708709,São Miguel dos Milagres,AL,-9.6,-35.6,0.19883410875521798,0.19520439399547265,0.49819986551253415,0.0,0.0,0.163195424650511,0.691772390301335,53.418023,47.0,0.0,119.0,210.0,-91.0
2917300,Ituberá,BA,-13.8,-38.8,0.18825833501903308,0.18344440332003492,0.4829692719304205,0.0,0.0,0.16309694429188462,0.7205085285684416,51.229256,37.0,0.0,131.0,211.0,-80.0
2706802,Piaçabuçu,AL,-10.4,-36.2,0.1599220287243237,0.15193515339518351,0.43935717267552526,0.0,0.0,0.1630561845649339,0.6495975064765384,56.794773,30.0,0.0,162.0,212.0,-50.0
2913457,Igrapiúna,BA,-13.8,-38.8,0.18825833501903308,0.18344440332003492,0.48189323211919805,0.0,0.0,0.1627057768011368,0.5356702416512648,68.595586,37.0,0.0,134.0,213.0,-79.0
2302057,Barroquinha,CE,-2.8,-41.2,0.13201051876643555,0.12089826616308574,0.38926390630088603,0.0,0.0,0.1626857426661185,0.5204091535696558,70.590803,14.0,0.0,198.0,214.0,-16.0
2401859,Caiçara do Norte,RN,-5.0,-36.2,0.15595450449622095,0.1475233676392703,0.43160575653404365,0.0,0.0,0.16258965419278415,0.6320050855165841,58.061689,24.0,0.0,169.0,215.0,-46.0
2706448,Paripueira,AL,-9.6,-35.6,0.19883410875521798,0.19520439399547265,0.4963891279011482,0.0,0.0,0.16255066938711235,0.7245920272282171,50.619838,47.0,0.0,122.0,216.0,-94.0
2614857,Tamandaré,PE,-8.8,-35.0,0.13185880578899942,0.12072956520138803,0.3881019745806586,0.0,0.0,0.162320885369655,0.6906560396106088,52.965979,22.0,0.0,200.0,217.0,-17.0
2412559,São Miguel do Gostoso,RN,-5.0,-35.6,0.055709005314551564,0.0360529291599101,0.18177186828471434,0.0,0.0,0.16179051645784603,0.5722181238610552,63.53694,13.0,0.0,265.0,218.0,47.0
2410256,Porto do Mangue,RN,-4.8,-36.8,0.02328656282756211,0.0,0.03780129932421689,0.0,0.0,0.16160962678678578,0.5598168073456649,64.808171,16.0,0.0,276.0,219.0,57.0
2802106,Estância,SE,-11.4,-37.2,0.15028503650306183,0.14121906382212987,0.41922450550371615,0.0,0.0,0.16148045579064021,0.7803671684289094,46.422115,31.0,0.0,176.0,220.0,-44.0
2805307,Pirambu,SE,-10.8,-36.6,0.1936997738097427,0.18949514447959329,0.4830774949714337,0.0,0.0,0.16034114197883784,0.6878682711604927,51.970344,27.0,0.0,130.0,221.0,-91.0
2303709,Caucaia,CE,-3.6,-38.6,0.05906048290700453,0.039779686768323476,0.1924415155107843,0.0,0.0,0.15990950999619621,0.8286901644806369,42.921873,19.0,0.0,263.0,222.0,41.0
2704302,Maceió,AL,-9.6,-35.6,0.19883410875521798,0.19520439399547265,0.4886798272555678,0.0,0.0,0.1598055934925677,0.9975425136727826,35.613252,47.0,0.0,126.0,223.0,-97.0
2804904,Pacatuba,SE,-10.6,-36.6,0.21969510288898286,0.21840128744394524,0.5113909903515822,0.0,0.0,0.1581734975973019,0.4658444516511877,74.814255,34.0,0.0,116.0,224.0,-108.0
2409506,Pedra Grande,RN,-4.8,-35.8,0.04900237223928354,0.028595324222799774,0.1455398995607617,0.0,0.0,0.15807329892294308,0.5619150667823,61.95013,15.0,0.0,269.0,225.0,44.0
2610707,Paulista,PE,-8.0,-34.8,0.1433237095202192,0.13347824575538156,0.39860986028408535,0.0,0.0,0.15804526582801212,0.938977103418571,37.060776,31.0,0.0,193.0,226.0,-33.0
2607901,Jaboatão dos Guararapes,PE,-8.2,-34.8,0.15095441254896189,0.14196339291374163,0.4103636255510349,0.0,0.0,0.15752001813378583,0.8675579467952892,39.864055,29.0,0.0,182.0,227.0,-45.0
2304251,Cruz,CE,-2.8,-40.4,0.05371099137534711,0.03383118861585463,0.1663882717827007,0.0,0.0,0.157503865948112,0.654857412438232,52.802006,14.0,0.0,267.0,228.0,39.0
2702702,Feliz Deserto,AL,-10.4,-36.2,0.1599220287243237,0.15193515339518351,0.42488886388543634,0.0,0.0,0.1574555885170793,0.5828595339033265,59.290589,30.0,0.0,173.0,229.0,-56.0
2702306,Coruripe,AL,-10.2,-36.0,0.16916272825907058,0.1622105756076813,0.43740137907102267,0.0,0.0,0.15671136714717449,0.6854153482694375,49.977501,30.0,0.0,164.0,230.0,-66.0
2301109,Aracati,CE,-4.4,-37.6,0.061050221592894305,0.041992225441740895,0.19463743676924639,0.0,0.0,0.1566267612891593,0.675616812300706,50.651555,16.0,0.0,261.0,231.0,30.0
2707800,Roteiro,AL,-10.0,-35.8,0.1292245168171537,0.11780030304827302,0.3680715963804748,0.0,0.0,0.15600996585046947,0.6728990814131333,50.485504,33.0,0.0,206.0,232.0,-26.0
2703759,Jequiá da Praia,AL,-10.0,-35.8,0.1292245168171537,0.11780030304827302,0.36787264900671074,0.0,0.0,0.1559261372958627,0.6246837503971984,54.328047,33.0,0.0,207.0,233.0,-26.0
2101301,Bacuri,MA,-1.4,-45.2,0.4488193971937697,0.4731816592404163,0.7162438676440942,0.0,0.0,0.15457937238632802,0.42570486749655617,78.453129,38.0,0.0,31.0,234.0,-203.0
2207702,Parnaíba,PI,-2.8,-41.6,0.18721473362879051,0.18228394518956875,0.4574344447295753,0.0,0.0,0.15434479516767763,0.7260708994150139,45.869374,23.0,0.0,149.0,235.0,-86.0
2411601,São Bento do Norte,RN,-4.8,-36.0,0.0685043858842568,0.050281066026489116,0.21667423111618417,0.0,0.0,0.1541974473029657,0.5408164048889968,61.473357,16.0,0.0,258.0,236.0,22.0
2609600,Olinda,PE,-8.0,-34.8,0.1433237095202192,0.13347824575538156,0.3880166447244982,0.0,0.0,0.15376378947524436,0.9406894624974992,35.15898,31.0,0.0,201.0,237.0,-36.0
2913606,Ilhéus,BA,-15.0,-38.8,0.12731477224663934,0.11567671579102348,0.3552403943925611,0.0,0.0,0.15210732607429275,0.8560556726700396,37.873359,33.0,0.0,215.0,238.0,-23.0
2101707,Barreirinhas,MA,-2.4,-42.8,0.15061972452601188,0.14159122836793578,0.19779128042764396,0.021749391255249318,0.03103135758386952,0.15153441183793392,0.12159839782573441,85.330285,30.0,1.0,260.0,239.0,21.0
2607208,Ipojuca,PE,-8.8,-35.0,0.13185880578899942,0.12072956520138803,0.36211005964118964,0.0,0.0,0.15145822248817759,0.6601165553996258,48.731658,22.0,0.0,212.0,240.0,-28.0
2404101,Galinhos,RN,-5.0,-36.2,0.15595450449622095,0.1475233676392703,0.40292650596047996,0.0,0.0,0.15137850593243232,0.4628321783776608,69.436785,24.0,0.0,188.0,241.0,-53.0
4202008,Balneário Camboriú,SC,-27.0,-48.4,0.2828858566726125,0.2886677940662248,0.008097705083593894,0.254245774076296,0.3627499931817657,0.15131261677247232,0.8852370716474767,0.0,127.0,73.0,279.0,242.0,37.0
2401107,Areia Branca,RN,-4.8,-37.0,0.029605178469629817,0.007026139447192507,0.0261803991550413,0.0,0.0,0.15046816075930475,0.760409181741865,41.799896,17.0,0.0,277.0,243.0,34.0
2411056,Tibau,RN,-4.8,-37.2,0.11939627429706318,0.1068715480204731,0.33612209564809636,0.0,0.0,0.15043842686575232,0.6084686845296005,52.21888,25.0,0.0,222.0,244.0,-22.0
2602902,Cabo de Santo Agostinho,PE,-8.4,-34.8,0.1224231780650619,0.11023738781386049,0.3409230441906216,0.0,0.0,0.14996569706341198,0.7122308360819908,44.355763,27.0,0.0,221.0,245.0,-24.0
2504603,Conde,PB,-7.4,-34.6,0.11495246326707001,0.10193014348783615,0.32581552474338416,0.0,0.0,0.1498111839904872,0.5038735697798323,62.579592,23.0,0.0,227.0,246.0,-19.0
2922607,Nilo Peçanha,BA,-13.8,-38.8,0.18825833501903308,0.18344440332003492,0.4455428443022963,0.0,0.0,0.14949149807115586,0.4782776580712677,65.672449,37.0,0.0,155.0,247.0,-92.0
2905404,Cairu,BA,-13.6,-38.8,0.17678975339745123,0.17069163304575785,0.429202078878264,0.0,0.0,0.14939039161514964,0.7471861327161231,41.985491,42.0,0.0,171.0,248.0,-77.0
2503209,Cabedelo,PB,-7.0,-34.8,0.08021386932455545,0.06330171297934079,0.2425978052476167,0.0,0.0,0.1490974312801845,0.8403361561373243,37.198274,32.0,0.0,248.0,249.0,-1.0
2800704,Brejo Grande,SE,-10.6,-36.6,0.21969510288898286,0.21840128744394524,0.48352627338084486,0.0,0.0,0.1486161186026924,0.4941429334824572,62.888187,34.0,0.0,128.0,250.0,-122.0
2404507,Guamaré,RN,-5.0,-36.2,0.15595450449622095,0.1475233676392703,0.39539747886375265,0.0,0.0,0.14843529656156312,0.5783094010235624,53.616758,24.0,0.0,194.0,251.0,-57.0
