grid_lat,grid_lon,n_compound_ssh_total,n_storm_corroborated,storm_corroborated_fraction,latitude_band,q_storm_over_tide,branch,selected_locked
-20.6,-40.2,113,63,0.5575221238938053,SP/RJ,0.9374614873276552,zos_only,False
-20.6,-40.0,90,41,0.45555555555555555,SP/RJ,0.9994886650740076,zos_only,False
-20.6,-29.8,56,8,0.14285714285714285,SP/RJ,1.303700965862186,keep_tide_SSH_total,True
-20.6,-29.6,57,8,0.14035087719298245,SP/RJ,1.3097260086471505,keep_tide_SSH_total,True
-20.6,-29.4,54,6,0.1111111111111111,SP/RJ,1.3269814664874653,keep_tide_SSH_total,True
-20.6,-29.2,50,6,0.12,SP/RJ,1.335076923726683,keep_tide_SSH_total,True
-20.6,-29.0,47,10,0.2127659574468085,SP/RJ,1.3503684104678524,keep_tide_SSH_total,True
-20.6,-28.8,49,11,0.22448979591836735,SP/RJ,1.361539992791974,keep_tide_SSH_total,True
-20.6,-28.6,47,11,0.23404255319148937,SP/RJ,1.365163348624545,keep_tide_SSH_total,True
-20.4,-40.2,118,71,0.6016949152542372,SP/RJ,0.8685931567915068,zos_only,False
-20.4,-40.0,105,53,0.5047619047619047,SP/RJ,0.9778569771888512,zos_only,False
-20.4,-39.8,83,34,0.40963855421686746,SP/RJ,1.0249461346085875,keep_tide_SSH_total,True
-20.4,-29.6,54,8,0.14814814814814814,SP/RJ,1.2837532377679044,keep_tide_SSH_total,True
-20.4,-29.4,53,10,0.18867924528301888,SP/RJ,1.2868635114706828,keep_tide_SSH_total,True
-20.4,-29.2,48,8,0.16666666666666666,SP/RJ,1.2907674429867084,keep_tide_SSH_total,True
-20.4,-29.0,47,10,0.2127659574468085,SP/RJ,1.294898202440833,keep_tide_SSH_total,True
-20.4,-28.8,50,12,0.24,SP/RJ,1.310091847098208,keep_tide_SSH_total,True
-20.4,-28.6,47,13,0.2765957446808511,SP/RJ,1.3287186560031556,keep_tide_SSH_total,True
-20.2,-40.0,108,57,0.5277777777777778,SP/RJ,0.9675501099080374,zos_only,False
-20.2,-39.8,93,42,0.45161290322580644,SP/RJ,1.0088447462881904,keep_tide_SSH_total,True
-20.2,-29.6,52,10,0.19230769230769232,SP/RJ,1.25939711558221,keep_tide_SSH_total,True
-20.2,-29.4,53,10,0.18867924528301888,SP/RJ,1.259247253756462,keep_tide_SSH_total,True
-20.2,-29.2,48,9,0.1875,SP/RJ,1.2667122998014766,keep_tide_SSH_total,True
-20.2,-29.0,49,11,0.22448979591836735,SP/RJ,1.2765316970540364,keep_tide_SSH_total,True
-20.2,-28.8,47,12,0.2553191489361702,SP/RJ,1.2861530295682573,keep_tide_SSH_total,True
-20.2,-28.6,47,12,0.2553191489361702,SP/RJ,1.297723245018687,keep_tide_SSH_total,True
-20.0,-40.0,116,73,0.6293103448275862,ES/BA-S,0.9719613674541636,zos_only,False
-20.0,-39.8,104,57,0.5480769230769231,ES/BA-S,1.0037628714076774,keep_tide_SSH_total,True
-20.0,-39.6,77,31,0.4025974025974026,ES/BA-S,1.0320336017960496,keep_tide_SSH_total,True
-19.8,-40.0,129,91,0.7054263565891473,ES/BA-S,0.9018337954593204,zos_only,False
-19.8,-39.8,121,72,0.5950413223140496,ES/BA-S,0.9708267433544726,zos_only,False
-19.8,-39.6,100,53,0.53,ES/BA-S,1.0190195020879222,keep_tide_SSH_total,True
-19.8,-39.4,80,36,0.45,ES/BA-S,1.0356354134214036,keep_tide_SSH_total,True
-19.6,-39.6,111,65,0.5855855855855856,ES/BA-S,0.93263857855918,zos_only,False
-19.6,-39.4,93,50,0.5376344086021505,ES/BA-S,0.9593777616463124,zos_only,False
-19.4,-39.6,110,65,0.5909090909090909,ES/BA-S,0.716817906234917,zos_only,False
-19.4,-39.4,93,51,0.5483870967741935,ES/BA-S,0.8184894544515263,zos_only,False
-19.2,-39.6,95,54,0.5684210526315789,ES/BA-S,0.5887215630096693,zos_only,False
-19.2,-39.4,94,49,0.5212765957446809,ES/BA-S,0.7020446606275875,zos_only,False
-19.0,-39.6,91,49,0.5384615384615384,ES/BA-S,0.5053713819923957,zos_only,False
-19.0,-39.4,95,51,0.5368421052631579,ES/BA-S,0.6157764029752542,zos_only,False
-18.8,-39.6,95,52,0.5473684210526316,ES/BA-S,0.4186094667944329,zos_only,False
-18.8,-39.4,91,47,0.5164835164835165,ES/BA-S,0.5333614851904931,zos_only,False
-18.6,-39.6,100,59,0.59,ES/BA-S,0.3980609224662748,zos_only,False
-18.6,-39.4,93,51,0.5483870967741935,ES/BA-S,0.4903198724899674,zos_only,False
-18.4,-39.6,100,61,0.61,ES/BA-S,0.4119822386086445,zos_only,False
-18.4,-39.4,100,58,0.58,ES/BA-S,0.4787723704255047,zos_only,False
-18.2,-39.4,105,69,0.6571428571428571,ES/BA-S,0.4435044134583774,zos_only,False
-18.2,-39.2,97,62,0.6391752577319587,ES/BA-S,0.4979174602664106,zos_only,False
-18.2,-39.0,91,59,0.6483516483516484,ES/BA-S,0.5455447584323284,zos_only,False
-18.0,-39.4,109,73,0.6697247706422018,ES/BA-S,0.4071468518687575,zos_only,False
-18.0,-39.2,107,72,0.6728971962616822,ES/BA-S,0.488017551656135,zos_only,False
-18.0,-39.0,103,70,0.6796116504854369,ES/BA-S,0.5314918732492971,zos_only,False
-18.0,-38.8,99,64,0.6464646464646465,ES/BA-S,0.5375488498472994,zos_only,False
-17.8,-39.0,104,73,0.7019230769230769,ES/BA-S,0.4898709374737814,zos_only,False
-17.8,-38.8,87,55,0.632183908045977,ES/BA-S,0.4992614553105539,zos_only,False
-17.6,-39.0,92,63,0.6847826086956522,ES/BA-S,0.4041363339877795,zos_only,False
-17.6,-38.8,73,42,0.5753424657534246,ES/BA-S,0.5025008861688791,zos_only,False
-17.4,-39.0,75,41,0.5466666666666666,ES/BA-S,0.4455534224958452,zos_only,False
-17.4,-38.8,67,37,0.5522388059701493,ES/BA-S,0.548536338134457,zos_only,False
-17.2,-39.0,77,40,0.5194805194805194,ES/BA-S,0.5016910353666312,zos_only,False
-17.2,-38.8,70,32,0.45714285714285713,ES/BA-S,0.5727606714189297,zos_only,False
-17.0,-39.0,77,43,0.5584415584415584,ES/BA-S,0.5101800428171601,zos_only,False
-17.0,-38.8,70,32,0.45714285714285713,ES/BA-S,0.5940864843133268,zos_only,False
-16.8,-39.0,77,40,0.5194805194805194,ES/BA-S,0.5260647672387787,zos_only,False
-16.8,-38.8,71,32,0.4507042253521127,ES/BA-S,0.6110067694805056,zos_only,False
-16.6,-39.0,83,44,0.5301204819277109,ES/BA-S,0.4755700344232424,zos_only,False
-16.6,-38.8,73,32,0.4383561643835616,ES/BA-S,0.6176397137414593,zos_only,False
-16.4,-38.8,78,41,0.5256410256410257,ES/BA-S,0.6001594380097669,zos_only,False
-16.4,-38.6,68,31,0.45588235294117646,ES/BA-S,0.6512301753379388,zos_only,False
-16.2,-38.8,81,42,0.5185185185185185,ES/BA-S,0.5406009387606713,zos_only,False
-16.2,-38.6,74,33,0.44594594594594594,ES/BA-S,0.6314129028601473,zos_only,False
-16.0,-38.8,84,45,0.5357142857142857,ES/BA-S,0.5255336804392627,zos_only,False
-16.0,-38.6,72,31,0.4305555555555556,ES/BA-S,0.6258667640418539,zos_only,False
-15.8,-38.8,74,36,0.4864864864864865,ES/BA-S,0.499765228114388,zos_only,False
-15.8,-38.6,62,23,0.3709677419354839,ES/BA-S,0.637843421917859,zos_only,False
-15.8,-38.4,53,14,0.2641509433962264,ES/BA-S,0.6393923096558285,zos_only,False
-15.6,-38.8,68,27,0.39705882352941174,ES/BA-S,0.5383791971120655,zos_only,False
-15.6,-38.6,57,18,0.3157894736842105,ES/BA-S,0.6307135879617667,zos_only,False
-15.4,-38.8,64,24,0.375,ES/BA-S,0.5721035239133562,zos_only,False
-15.4,-38.6,54,14,0.25925925925925924,ES/BA-S,0.6247289219901955,zos_only,False
-15.2,-38.8,61,19,0.3114754098360656,ES/BA-S,0.5653087154042726,zos_only,False
-15.2,-38.6,53,10,0.18867924528301888,ES/BA-S,0.6228739374086361,zos_only,False
-15.0,-38.8,61,14,0.22950819672131148,BA-N,0.5867901162889463,zos_only,False
-15.0,-38.6,53,7,0.1320754716981132,BA-N,0.6205130741130989,zos_only,False
-14.8,-38.8,60,12,0.2,BA-N,0.5901512093433671,zos_only,False
-14.8,-38.6,53,8,0.1509433962264151,BA-N,0.624548034631908,zos_only,False
-14.6,-38.8,58,12,0.20689655172413793,BA-N,0.6003076990484048,zos_only,False
-14.6,-38.6,53,8,0.1509433962264151,BA-N,0.6293704434530674,zos_only,False
-14.4,-38.8,58,14,0.2413793103448276,BA-N,0.6039543977436002,zos_only,False
-14.4,-38.6,50,8,0.16,BA-N,0.6333491238273813,zos_only,False
-14.2,-38.8,60,15,0.25,BA-N,0.5860712662388979,zos_only,False
-14.2,-38.6,48,9,0.1875,BA-N,0.6306110320514746,zos_only,False
-14.0,-38.8,65,17,0.26153846153846155,BA-N,0.5710709191093042,zos_only,False
-14.0,-38.6,55,11,0.2,BA-N,0.6271637818888026,zos_only,False
-13.8,-38.8,63,18,0.2857142857142857,BA-N,0.5544627673801764,zos_only,False
-13.8,-38.6,59,13,0.22033898305084745,BA-N,0.6280593986890742,zos_only,False
-13.6,-38.8,64,20,0.3125,BA-N,0.5501075862460686,zos_only,False
-13.6,-38.6,60,15,0.25,BA-N,0.625456075774874,zos_only,False
-13.4,-38.8,66,26,0.3939393939393939,BA-N,0.5510194203373967,zos_only,False
-13.4,-38.6,64,22,0.34375,BA-N,0.6274591173231495,zos_only,False
-13.4,-38.4,57,15,0.2631578947368421,BA-N,0.641032454564642,zos_only,False
-13.2,-38.6,68,29,0.4264705882352941,BA-N,0.6345173913293651,zos_only,False
-13.2,-38.4,62,23,0.3709677419354839,BA-N,0.6418594883532767,zos_only,False
-13.2,-38.2,55,15,0.2727272727272727,BA-N,0.6404490942887395,zos_only,False
-13.2,-38.0,49,10,0.20408163265306123,BA-N,0.6436403153714305,zos_only,False
-13.0,-38.4,66,33,0.5,BA-N,0.635246028510024,zos_only,False
-13.0,-38.2,63,23,0.36507936507936506,BA-N,0.6424374710768702,zos_only,False
-13.0,-38.0,56,16,0.2857142857142857,BA-N,0.6405869052899299,zos_only,False
-13.0,-37.8,48,12,0.25,BA-N,0.6437096881287794,zos_only,False
-12.8,-38.0,61,21,0.3442622950819672,BA-N,0.6331270798447443,zos_only,False
-12.8,-37.8,53,14,0.2641509433962264,BA-N,0.6363539249653277,zos_only,False
-12.6,-37.8,60,20,0.3333333333333333,BA-N,0.6265425219514407,zos_only,False
-12.6,-37.6,54,15,0.2777777777777778,BA-N,0.6349745374623751,zos_only,False
-12.4,-37.8,63,23,0.36507936507936506,BA-N,0.5438844925431822,zos_only,False
-12.4,-37.6,58,18,0.3103448275862069,BA-N,0.6237987153007517,zos_only,False
-12.4,-37.4,52,15,0.28846153846153844,BA-N,0.6346881170679235,zos_only,False
-12.2,-37.6,61,23,0.3770491803278688,BA-N,0.589696473241386,zos_only,False
-12.2,-37.4,54,17,0.3148148148148148,BA-N,0.6287477941947026,zos_only,False
-12.0,-37.4,59,19,0.3220338983050847,BA-N,0.6206979926874748,zos_only,False
-12.0,-37.2,51,12,0.23529411764705882,BA-N,0.6292486750072629,zos_only,False
-11.8,-37.4,60,17,0.2833333333333333,BA-N,0.593694625446884,zos_only,False
-11.8,-37.2,56,15,0.26785714285714285,BA-N,0.6238833569717914,zos_only,False
-11.6,-37.4,65,20,0.3076923076923077,BA-N,0.4905977545021784,zos_only,False
-11.6,-37.2,58,17,0.29310344827586204,BA-N,0.6051611093879231,zos_only,False
-11.6,-37.0,51,11,0.21568627450980393,BA-N,0.6291850436860318,zos_only,False
-11.4,-37.2,62,17,0.27419354838709675,BA-N,0.5572708266608896,zos_only,False
-11.4,-37.0,56,15,0.26785714285714285,BA-N,0.6247700261353173,zos_only,False
-11.4,-36.8,47,8,0.1702127659574468,BA-N,0.6305081462934304,zos_only,False
-11.2,-37.0,58,17,0.29310344827586204,BA-N,0.5844050183989092,zos_only,False
-11.2,-36.8,50,10,0.2,BA-N,0.6266187354209944,zos_only,False
-11.0,-37.0,56,17,0.30357142857142855,BA-N,0.4573113396959131,zos_only,False
-11.0,-36.8,55,15,0.2727272727272727,BA-N,0.6279098762381033,zos_only,False
-11.0,-36.6,48,11,0.22916666666666666,BA-N,0.6247675582135941,zos_only,False
-10.8,-36.8,59,17,0.288135593220339,BA-N,0.5026222962030704,zos_only,False
-10.8,-36.6,53,13,0.24528301886792453,BA-N,0.6014571571575374,zos_only,False
-10.8,-36.4,47,10,0.2127659574468085,BA-N,0.6224780025056944,zos_only,False
-10.8,-36.2,44,5,0.11363636363636363,BA-N,0.6287105898053885,zos_only,False
-10.6,-36.6,54,21,0.3888888888888889,BA-N,0.5503384505729976,zos_only,False
-10.6,-36.4,54,16,0.2962962962962963,BA-N,0.6064751645109756,zos_only,False
-10.6,-36.2,52,11,0.21153846153846154,BA-N,0.6226573311518572,zos_only,False
-10.6,-36.0,48,6,0.125,BA-N,0.6303052031396704,zos_only,False
-10.4,-36.2,53,14,0.2641509433962264,BA-N,0.5415923301077351,zos_only,False
-10.4,-36.0,51,12,0.23529411764705882,BA-N,0.619249976663267,zos_only,False
-10.4,-35.8,48,8,0.16666666666666666,BA-N,0.6263964983036467,zos_only,False
-10.2,-36.0,59,13,0.22033898305084745,BA-N,0.5721427141036775,zos_only,False
-10.2,-35.8,52,10,0.19230769230769232,BA-N,0.6229049167901187,zos_only,False
-10.2,-35.6,48,7,0.14583333333333334,BA-N,0.6271421182863226,zos_only,False
-10.0,-35.8,58,15,0.25862068965517243,NE,0.5729428068364528,zos_only,False
-10.0,-35.6,50,11,0.22,NE,0.6228171128152186,zos_only,False
-10.0,-35.4,47,6,0.1276595744680851,NE,0.6260803567638742,zos_only,False
-9.8,-35.8,57,14,0.24561403508771928,NE,0.5961492120315269,zos_only,False
-9.8,-35.6,53,13,0.24528301886792453,NE,0.6074053094192169,zos_only,False
-9.8,-35.4,48,11,0.22916666666666666,NE,0.6194860379730462,zos_only,False
-9.6,-35.6,51,14,0.27450980392156865,NE,0.4484312875632157,zos_only,False
-9.6,-35.4,50,11,0.22,NE,0.5773104346060448,zos_only,False
-9.6,-35.2,48,9,0.1875,NE,0.6016765217706306,zos_only,False
-9.4,-35.4,52,13,0.25,NE,0.4346069916472803,zos_only,False
-9.4,-35.2,50,10,0.2,NE,0.5681583256974929,zos_only,False
-9.4,-35.0,47,8,0.1702127659574468,NE,0.5996969284872394,zos_only,False
-9.2,-35.2,55,10,0.18181818181818182,NE,0.4895852495973124,zos_only,False
-9.2,-35.0,52,9,0.17307692307692307,NE,0.5752206887147253,zos_only,False
-9.2,-34.8,49,5,0.10204081632653061,NE,0.5979410603110058,zos_only,False
-9.0,-35.0,54,7,0.12962962962962962,NE,0.5559192823506793,zos_only,False
-9.0,-34.8,53,9,0.16981132075471697,NE,0.5903748896338995,zos_only,False
-8.8,-35.0,56,9,0.16071428571428573,NE,0.5152151634437345,zos_only,False
-8.8,-34.8,55,11,0.2,NE,0.5825274312870419,zos_only,False
-8.6,-34.8,57,11,0.19298245614035087,NE,0.5682254715998162,zos_only,False
-8.6,-34.6,55,9,0.16363636363636364,NE,0.5954066452705328,zos_only,False
-8.4,-34.8,63,13,0.20634920634920634,NE,0.5188322340624614,zos_only,False
-8.4,-34.6,57,10,0.17543859649122806,NE,0.5846208927624936,zos_only,False
-8.2,-34.8,64,13,0.203125,NE,0.5356699820912425,zos_only,False
-8.2,-34.6,63,12,0.19047619047619047,NE,0.5716891538872682,zos_only,False
-8.0,-34.8,67,13,0.19402985074626866,NE,0.4964835001870669,zos_only,False
-8.0,-34.6,66,11,0.16666666666666666,NE,0.551514676576915,zos_only,False
-8.0,-34.4,64,10,0.15625,NE,0.5938343538485904,zos_only,False
-7.8,-34.8,72,14,0.19444444444444445,NE,0.4530282271211552,zos_only,False
-7.8,-34.6,68,12,0.17647058823529413,NE,0.5167791039572154,zos_only,False
-7.8,-34.4,65,11,0.16923076923076924,NE,0.5881223242836133,zos_only,False
-7.6,-34.8,65,12,0.18461538461538463,NE,0.3671996402741067,zos_only,False
-7.6,-34.6,68,10,0.14705882352941177,NE,0.4762321151146781,zos_only,False
-7.6,-34.4,66,11,0.16666666666666666,NE,0.5815874529058966,zos_only,False
-7.4,-34.6,66,12,0.18181818181818182,NE,0.4810271525118112,zos_only,False
-7.4,-34.4,70,12,0.17142857142857143,NE,0.5799506945866202,zos_only,False
-7.2,-34.6,65,13,0.2,NE,0.4956264113242651,zos_only,False
-7.2,-34.4,65,13,0.2,NE,0.5740675061865953,zos_only,False
-7.0,-34.8,68,12,0.17647058823529413,NE,0.3441452030762857,zos_only,False
-7.0,-34.6,63,13,0.20634920634920634,NE,0.5180418334994529,zos_only,False
-7.0,-34.4,66,12,0.18181818181818182,NE,0.5636362462987676,zos_only,False
-6.8,-34.8,64,11,0.171875,NE,0.3639690668231483,zos_only,False
-6.8,-34.6,63,11,0.1746031746031746,NE,0.5392074515251429,zos_only,False
-6.6,-34.8,63,11,0.1746031746031746,NE,0.4553956698825077,zos_only,False
-6.6,-34.6,60,11,0.18333333333333332,NE,0.5390369681967189,zos_only,False
-6.4,-34.8,62,10,0.16129032258064516,NE,0.496189617552866,zos_only,False
-6.4,-34.6,62,10,0.16129032258064516,NE,0.5509869670464446,zos_only,False
-6.2,-35.0,71,12,0.16901408450704225,NE,0.3717599805954366,zos_only,False
-6.2,-34.8,59,10,0.1694915254237288,NE,0.5155631754072596,zos_only,False
-6.2,-34.6,65,12,0.18461538461538463,NE,0.5568838764616394,zos_only,False
-6.0,-35.0,67,10,0.14925373134328357,NE,0.4526184069513261,zos_only,False
-6.0,-34.8,67,10,0.14925373134328357,NE,0.5234709642475445,zos_only,False
-5.8,-35.0,74,10,0.13513513513513514,NE,0.4639645206719832,zos_only,False
-5.8,-34.8,65,11,0.16923076923076924,NE,0.5324736258666249,zos_only,False
-5.6,-35.0,69,11,0.15942028985507245,NE,0.4871993768427913,zos_only,False
-5.6,-34.8,63,11,0.1746031746031746,NE,0.5440013082707393,zos_only,False
-5.4,-35.2,72,10,0.1388888888888889,NE,0.4476989840775809,zos_only,False
-5.4,-35.0,69,9,0.13043478260869565,NE,0.5207424970347398,zos_only,False
-5.4,-34.8,61,10,0.16393442622950818,NE,0.5534303201277933,zos_only,False
-5.2,-35.4,70,7,0.1,NE,0.3793010516022632,zos_only,False
-5.2,-35.2,71,10,0.14084507042253522,NE,0.4621333905451925,zos_only,False
-5.2,-35.0,74,11,0.14864864864864866,NE,0.5312138967554839,zos_only,False
-5.0,-36.6,68,11,0.16176470588235295,N_equatorial,0.3092360379405386,zos_only,False
-5.0,-36.2,78,7,0.08974358974358974,N_equatorial,0.2619674286371806,zos_only,False
-5.0,-35.6,77,6,0.07792207792207792,N_equatorial,0.3641916217384731,zos_only,False
-5.0,-35.4,71,5,0.07042253521126761,N_equatorial,0.4192149212201044,zos_only,False
-5.0,-35.2,67,6,0.08955223880597014,N_equatorial,0.4813427990729793,zos_only,False
-5.0,-35.0,66,8,0.12121212121212122,N_equatorial,0.5364839789165716,zos_only,False
-4.8,-37.2,90,9,0.1,N_equatorial,0.2367679170790302,zos_only,False
-4.8,-37.0,84,8,0.09523809523809523,N_equatorial,0.3498896216002287,zos_only,False
-4.8,-36.8,84,6,0.07142857142857142,N_equatorial,0.3818273416166943,zos_only,False
-4.8,-36.6,82,7,0.08536585365853659,N_equatorial,0.404025707733903,zos_only,False
-4.8,-36.4,76,9,0.11842105263157894,N_equatorial,0.4231225441061387,zos_only,False
-4.8,-36.2,75,8,0.10666666666666667,N_equatorial,0.425742707027345,zos_only,False
-4.8,-36.0,73,8,0.1095890410958904,N_equatorial,0.4309159371245252,zos_only,False
-4.8,-35.8,76,6,0.07894736842105263,N_equatorial,0.4378082341557485,zos_only,False
-4.8,-35.6,65,7,0.1076923076923077,N_equatorial,0.4541521457014365,zos_only,False
-4.8,-35.4,63,5,0.07936507936507936,N_equatorial,0.4812512717551212,zos_only,False
-4.6,-37.4,90,10,0.1111111111111111,N_equatorial,0.3112048226544039,zos_only,False
-4.6,-37.2,85,6,0.07058823529411765,N_equatorial,0.3882813781219934,zos_only,False
-4.6,-37.0,83,6,0.07228915662650602,N_equatorial,0.4358131971987073,zos_only,False
-4.6,-36.8,79,5,0.06329113924050633,N_equatorial,0.4557223614532873,zos_only,False
-4.6,-36.6,80,6,0.075,N_equatorial,0.4567865506820893,zos_only,False
-4.6,-36.0,74,5,0.06756756756756757,N_equatorial,0.4639320853299182,zos_only,False
-4.4,-37.6,85,8,0.09411764705882353,N_equatorial,0.352599460975278,zos_only,False
-4.4,-37.4,88,8,0.09090909090909091,N_equatorial,0.4098745169404163,zos_only,False
-4.4,-37.2,87,6,0.06896551724137931,N_equatorial,0.4526546773722907,zos_only,False
-4.4,-37.0,82,6,0.07317073170731707,N_equatorial,0.471476804808077,zos_only,False
-4.2,-37.8,86,8,0.09302325581395349,N_equatorial,0.3345370732616947,zos_only,False
-4.2,-37.6,85,10,0.11764705882352941,N_equatorial,0.3970452107988749,zos_only,False
-4.2,-37.4,84,10,0.11904761904761904,N_equatorial,0.4599212448277702,zos_only,False
-4.2,-32.6,64,6,0.09375,N_equatorial,0.5936627485743694,zos_only,False
-4.2,-32.4,61,9,0.14754098360655737,N_equatorial,0.5941793221182389,zos_only,False
-4.2,-32.2,63,11,0.1746031746031746,N_equatorial,0.5981541575738235,zos_only,False
-4.0,-38.0,85,11,0.12941176470588237,N_equatorial,0.3485704943572901,zos_only,False
-4.0,-37.8,85,9,0.10588235294117647,N_equatorial,0.3929591173107212,zos_only,False
-4.0,-37.6,85,9,0.10588235294117647,N_equatorial,0.4576649825901175,zos_only,False
-4.0,-32.8,63,7,0.1111111111111111,N_equatorial,0.5897773512148844,zos_only,False
-4.0,-32.6,63,8,0.12698412698412698,N_equatorial,0.5883331946703647,zos_only,False
-4.0,-32.4,63,12,0.19047619047619047,N_equatorial,0.588221996875443,zos_only,False
-4.0,-32.2,63,11,0.1746031746031746,N_equatorial,0.593026702209404,zos_only,False
-4.0,-32.0,65,12,0.18461538461538463,N_equatorial,0.5994878771711486,zos_only,False
-3.8,-38.2,91,11,0.12087912087912088,N_equatorial,0.3677959657265796,zos_only,False
-3.8,-38.0,91,11,0.12087912087912088,N_equatorial,0.4116565043417126,zos_only,False
-3.8,-32.8,62,6,0.0967741935483871,N_equatorial,0.5693204020055153,zos_only,False
-3.8,-32.6,60,6,0.1,N_equatorial,0.5454976379883532,zos_only,False
-3.8,-32.4,64,9,0.140625,N_equatorial,0.5367479905619916,zos_only,False
-3.8,-32.2,66,11,0.16666666666666666,N_equatorial,0.5829833571741226,zos_only,False
-3.8,-32.0,65,13,0.2,N_equatorial,0.5948553561733638,zos_only,False
-3.6,-38.6,90,10,0.1111111111111111,N_equatorial,0.34062004995925,zos_only,False
-3.6,-38.4,92,12,0.13043478260869565,N_equatorial,0.3796763430115384,zos_only,False
-3.6,-38.2,86,11,0.12790697674418605,N_equatorial,0.4212661835737653,zos_only,False
-3.6,-38.0,91,13,0.14285714285714285,N_equatorial,0.4547114512180537,zos_only,False
-3.6,-32.8,64,7,0.109375,N_equatorial,0.5629414737385012,zos_only,False
-3.6,-32.6,58,6,0.10344827586206896,N_equatorial,0.5480299912269768,zos_only,False
-3.6,-32.4,62,7,0.11290322580645161,N_equatorial,0.5420294795288375,zos_only,False
-3.6,-32.2,63,8,0.12698412698412698,N_equatorial,0.5688975189200715,zos_only,False
-3.6,-32.0,60,8,0.13333333333333333,N_equatorial,0.5900802502569774,zos_only,False
-3.4,-38.8,91,10,0.10989010989010989,N_equatorial,0.3797673351687666,zos_only,False
-3.4,-38.6,88,13,0.14772727272727273,N_equatorial,0.410969705666984,zos_only,False
-3.4,-38.4,90,14,0.15555555555555556,N_equatorial,0.4417406559764786,zos_only,False
-3.4,-38.2,87,11,0.12643678160919541,N_equatorial,0.4691621978948974,zos_only,False
-3.4,-32.4,59,5,0.0847457627118644,N_equatorial,0.5533695929910724,zos_only,False
-3.2,-39.2,96,10,0.10416666666666667,N_equatorial,0.3224942960588641,zos_only,False
-3.2,-39.0,88,9,0.10227272727272728,N_equatorial,0.3931024550726213,zos_only,False
-3.2,-38.8,88,10,0.11363636363636363,N_equatorial,0.4393935716683022,zos_only,False
-3.2,-38.6,89,11,0.12359550561797752,N_equatorial,0.4700998677028359,zos_only,False
-3.0,-39.4,101,15,0.1485148514851485,N_equatorial,0.3540240566634973,zos_only,False
-3.0,-39.2,90,11,0.12222222222222222,N_equatorial,0.4071348344616056,zos_only,False
-3.0,-39.0,91,12,0.13186813186813187,N_equatorial,0.4568181425692084,zos_only,False
-3.0,-38.8,89,14,0.15730337078651685,N_equatorial,0.482538135557999,zos_only,False
-2.8,-41.6,98,20,0.20408163265306123,N_equatorial,0.2464925529605277,zos_only,False
-2.8,-41.4,89,16,0.1797752808988764,N_equatorial,0.2607186376874097,zos_only,False
-2.8,-41.2,85,10,0.11764705882352941,N_equatorial,0.2987747670600491,zos_only,False
-2.8,-41.0,84,6,0.07142857142857142,N_equatorial,0.2905964283909338,zos_only,False
-2.8,-40.8,87,7,0.08045977011494253,N_equatorial,0.2748467757245246,zos_only,False
-2.8,-40.6,88,8,0.09090909090909091,N_equatorial,0.2700909323846692,zos_only,False
-2.8,-40.4,88,8,0.09090909090909091,N_equatorial,0.2995736872133073,zos_only,False
-2.8,-40.2,90,9,0.1,N_equatorial,0.3232326393308795,zos_only,False
-2.8,-40.0,82,7,0.08536585365853659,N_equatorial,0.3320566725989168,zos_only,False
-2.8,-39.8,91,13,0.14285714285714285,N_equatorial,0.3561115175725106,zos_only,False
-2.8,-39.6,97,16,0.16494845360824742,N_equatorial,0.3896345775872744,zos_only,False
-2.8,-39.4,97,15,0.15463917525773196,N_equatorial,0.4235429117130896,zos_only,False
-2.8,-39.2,96,13,0.13541666666666666,N_equatorial,0.4634519739885177,zos_only,False
-2.6,-42.4,98,16,0.16326530612244897,N_equatorial,0.323696313270656,zos_only,False
-2.6,-42.2,101,17,0.16831683168316833,N_equatorial,0.3187799673980627,zos_only,False
-2.6,-42.0,100,18,0.18,N_equatorial,0.319496006429432,zos_only,False
-2.6,-41.8,100,17,0.17,N_equatorial,0.3202937702080989,zos_only,False
-2.6,-41.6,99,17,0.1717171717171717,N_equatorial,0.3534109881337051,zos_only,False
-2.6,-41.4,91,16,0.17582417582417584,N_equatorial,0.3176705363930847,zos_only,False
-2.6,-41.2,84,14,0.16666666666666666,N_equatorial,0.375664330076655,zos_only,False
-2.6,-41.0,86,15,0.1744186046511628,N_equatorial,0.3543848024517215,zos_only,False
-2.6,-40.8,84,13,0.15476190476190477,N_equatorial,0.3309025950380542,zos_only,False
-2.6,-40.6,81,15,0.18518518518518517,N_equatorial,0.3834642329014995,zos_only,False
-2.6,-40.4,80,14,0.175,N_equatorial,0.3882106716860412,zos_only,False
-2.6,-40.2,84,12,0.14285714285714285,N_equatorial,0.390514512168597,zos_only,False
-2.6,-40.0,89,14,0.15730337078651685,N_equatorial,0.3976018627772382,zos_only,False
-2.6,-39.8,90,12,0.13333333333333333,N_equatorial,0.4131373764401085,zos_only,False
-2.6,-39.6,96,15,0.15625,N_equatorial,0.4349845814240751,zos_only,False
-2.4,-44.2,102,31,0.30392156862745096,N_equatorial,0.1979193086516136,zos_only,False
-2.4,-44.0,98,24,0.24489795918367346,N_equatorial,0.1507515508398113,zos_only,False
-2.4,-43.0,93,23,0.24731182795698925,N_equatorial,0.3068256242192076,zos_only,False
-2.4,-42.8,89,18,0.20224719101123595,N_equatorial,0.3624802269601694,zos_only,False
